,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,fullname,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,cohort,,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
1052,PI 16:0;0_22:1;0,PI,,,,,,0,,0.912436008,,0.709053993,0.700048029,,0.77384601,up,Up,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1053,PI 16:0;0_22:2;0,PI,,,,,,0,,0.673973024,,,,,0.673973024,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.655095994,0.546086013,-0.3
1054,PI 16:0;0_22:3;0,PI,3.132550001,,,0.613555014,1.625020027,1.790375014,4.498419762,2.432810068,2.001699924,0.884683013,1.348279953,2.018559933,2.197408775,0.3,0.66,,0.988601983,,,1.081609964,1.035105973,-0.8,0.48,,2.084800005,,1.074470043,1.579635024,-0.2,0.85,,,
1055,PI 16:0;0_22:4;0,PI,11.81669998,3.975219965,2.258080006,3.947040081,10.9364996,6.586707926,9.360380173,7.101900101,11.19649982,4.904139996,3.466710091,6.285520077,7.052525043,0.1,0.84,2.528840065,6.217410088,4.446819782,2.713020086,3.617670059,3.904752016,-0.8,0.24,2.059669971,11.51869965,2.216779947,3.117300034,4.7281124,-0.5,0.56,,,
1056,PI 16:0;0_22:5;0,PI,17.90340042,4.669579983,3.686959982,6.350289822,14.97329998,9.516706038,12.0564003,9.249360085,13.24059963,4.921030045,4.722459793,6.710259914,8.483351628,-0.2,0.75,2.679680109,6.559599876,5.998509884,2.697350025,4.595119953,4.50605197,-1.1,0.13,2.22871995,13.51239967,2.668359995,4.190989971,5.650117397,-0.8,0.37,2.272789955,2.018599987,-0.2
1057,PI 16:0;0_22:6;0,PI,54.02700043,14.96479988,13.39080048,18.37770081,45.27610016,29.20728035,42.06869888,27.9211998,31.14229965,14.58450031,18.69050026,25.13069916,26.58964968,-0.1,0.77,16.63549995,30.6644001,24.68549919,,16.78770065,22.19327497,-0.4,0.51,11.66860008,26.16209984,13.35099983,17.21980095,17.10037518,-0.8,0.27,,4.516689777,#DIV/0!
1058,PI 16:1;0_17:0;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,1.143650055,1.541980028,0.4
1059,PI 16:1;0_18:0;0,PI,47.36100006,12.51720047,8.469989777,21.54039955,40.72949982,26.12361794,49.2397995,47.01179886,47.23109818,21.25200081,27.80069923,30.10280037,37.10636616,0.5,0.25,11.59010029,25.81299973,17.02519989,9.744859695,20.50629997,16.93589191,-0.6,0.30,8.122819901,39.05089951,11.82019997,15.76140022,18.6888299,-0.5,0.51,21.34359932,35.24639893,0.7
1060,PI 16:1;0_18:1;0,PI,54.24480057,13.78190041,,19.52370071,43.3716011,32.7305007,43.79180145,41.5447998,38.83990097,25.87730026,32.07429886,31.9409008,35.67816703,0.1,0.73,17.72879982,37.76589966,21.88479996,16.10390091,24.53030014,23.6027401,-0.5,0.37,10.95549965,25.0102005,,11.54240036,15.8360335,-1.0,0.22,19.06520081,14.70660019,-0.4
1061,PI 16:1;0_19:0;0,PI,,,,,,0,0.236724004,0.207369,0.507368028,,,,0.317153677,up,Up,,,,,0.079387598,0.079387598,Up,Up,,0.340449005,,,0.340449005,Up,NA,,,
1062,PI 16:1;0_19:1;0,PI,,,,,,0,,0.472380996,0.242726997,,,,0.357553996,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1063,PI 16:1;0_20:1;0,PI,,,,,,0,2.457600117,,,,,,2.457600117,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.825227976,1.080469966,0.4
1064,PI 16:1;0_20:2;0,PI,,,,,,0,,2.23435998,,,,,2.23435998,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.961893022,,
1065,PI 16:1;0_20:3;0,PI,,,,,,0,23.28100014,21.59110069,,,13.22579956,,19.3659668,up,Up,,,,,11.31050014,11.31050014,Up,Up,,,,,0,NA,NA,,2.12770009,#DIV/0!
1066,PI 16:1;0_20:4;0,PI,,6.70968008,,,,6.70968008,13.24800014,12.94379997,,,,,13.09590006,1.0,Up,,7.618500233,5.771820068,,,6.695160151,0.0,NA,,12.97049999,,,12.97049999,1.0,NA,,,
1067,PI 16:1;0_22:0;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,0.338885993,,,0.338885993,Up,Up,,,
1068,PI 16:1;0_22:1;0,PI,,,,,,0,2.162640095,,,,,,2.162640095,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1069,PI 16:2;0_18:0;0,PI,25.88949966,6.511300087,,9.321220398,22.23480034,15.98920512,17.45289993,16.26930046,16.48730087,,,,16.73650042,0.1,0.90,,,9.096960068,6.084909916,,7.590934992,-1.1,0.31,,,,,0,Down,Down,,,
1070,PI 17:0;0_17:0;0,PI,,,,,,0,,0.069372997,,,,,0.069372997,up,Up,,,,0.0621056,,0.0621056,Up,Up,0.062445801,,,0.087273002,0.074859401,Up,Up,0.055287998,0.092672303,0.7
1071,PI 17:0;0_17:1;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.887326002,,
1072,PI 17:0;0_18:1;0,PI,3.566349983,0.958773017,1.403319955,,3.618469954,2.386728227,2.175839901,1.843029976,2.422970057,1.197749972,1.557260036,1.893820047,1.848444998,-0.4,0.39,0.931985021,,,,1.195459962,1.063722491,-1.2,0.28,,2.158400059,1.449730039,1.445060015,1.684396704,-0.5,0.45,3.549770117,4.435090065,0.3
468,PC 18:1;0_20:5;0,PC,28.18379974,10.44400024,6.677390099,12.10219955,16.11610031,14.70469799,49.59659958,59.46149826,29.18460083,17.39039993,27.24220085,29.15609932,35.33856646,1.3,0.03,14.41049957,25.53960037,15.81550026,9.110699654,29.31509972,18.83827991,0.4,0.45,7.553080082,28.08469963,10.03149986,13.50279999,14.79301989,0.0,0.99,13.50319958,21.20540047,0.7
1074,PI 17:0;0_20:2;0,PI,0.112118997,,,,,0.112118997,,,,,0.155469,,0.155469,0.5,Up,,,,,,0,Down,Down,,,,,0,Down,Down,1.022760034,1.08949995,0.1
1075,PI 17:0;0_20:3;0,PI,3.162650108,1.325009942,,1.405249953,1.929039955,1.95548749,4.362020016,3.314480066,,1.234570026,1.932559967,2.395060062,2.647738028,0.4,0.37,,1.550609946,,,1.562379956,1.556494951,-0.3,0.56,,0.759662986,,1.106690049,0.933176517,-1.1,0.19,1.228999972,0.719932973,-0.8
1076,PI 17:0;0_20:4;0,PI,17.26609993,8.139559746,3.767810106,6.968709946,16.13299942,10.45503583,11.21399975,10.79959965,12.84829998,5.705440044,5.31084013,7.057929993,8.822684924,-0.2,0.57,4.448750019,7.133989811,4.759739876,3.012000084,4.858510017,4.842597961,-1.1,0.07,4.373429775,11.59560013,4.928939819,3.741990089,6.159989953,-0.8,0.25,1.105859995,0.926069975,-0.3
1077,PI 17:0;0_20:5;0,PI,,,,,2.579979897,2.579979897,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
1078,PI 17:0;0_22:4;0,PI,,,,,,0,,,1.304129958,,,,1.304129958,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1079,PI 17:0;0_22:6;0,PI,,,,,,0,,,,,,,0,NA,NA,,1.501999974,,,,1.501999974,Up,Up,,,,,0,NA,NA,,,
1080,PI 17:1;0_18:0;0,PI,,1.011190057,,,,1.011190057,1.249909997,0.550960004,,1.213680029,0.815268993,0.853689015,0.936701608,-0.1,NA,,,,,,0,Down,Down,,,,,0,Down,Down,1.690330029,1.79937005,0.1
1081,PI 17:1;0_18:1;0,PI,2.544219971,1.017289996,1.636520028,,2.481159925,1.91979748,2.429860115,1.990399957,2.275130033,1.452749968,1.964779973,1.739860058,1.975463351,0.0,0.87,1.071020007,1.615880013,1.531610012,2.389770031,2.186929941,1.759042001,-0.1,0.71,,1.929229975,1.159790039,2.184849977,1.757956664,-0.1,0.76,4.770890236,3.38003993,-0.5
1082,PI 18:0;0_18:0;0,PI,,,,,,0,,,3.214829922,,,,3.214829922,up,Up,,,,,,0,NA,NA,,2.447149992,,,2.447149992,Up,Up,,,
880,PE O-18:0;0/22:4;0,PE O-,124.9889984,46.27959824,19.59690094,25.64979935,67.87750244,56.87855988,128.798996,105.6110001,245.2630005,94.05490112,112.1149979,119.5719986,134.2358157,1.2,0.03,48.36899948,140.5899963,125.6689987,49.38180161,98.49130249,92.50021973,0.7,0.22,22.62030029,103.5950012,34.3470993,35.58909988,49.03787518,-0.2,0.78,,0.970018983,#DIV/0!
1084,PI 18:0;0_18:2;0,PI,682.0479736,177.0099945,138.246994,327.5450134,635.1539917,392.0007935,415.4590149,391.3479919,336.1539917,209.7870026,234.9499969,237.5319977,304.2049993,-0.4,0.45,128.4190063,182.3990021,131.9790039,101.8430023,143.3000031,137.5880035,-1.5,0.06,144.4640045,323.6159973,181.8150024,124.9300003,193.7062511,-1.0,0.18,18.33790016,12.13379955,-0.6
1085,PI 18:0;0_18:3;0,PI,9.946149826,4.171780109,3.648570061,6.005459785,13.55749989,7.465891933,18.59129906,13.59969997,11.38220024,7.076129913,8.678529739,9.366339684,11.4490331,0.6,0.15,4.771130085,7.435200214,4.537469864,4.550570011,8.046449661,5.868163967,-0.3,0.45,3.823509932,12.80270004,4.515930176,5.249139786,6.597819984,-0.2,0.77,1.155519962,0.889060974,-0.4
1086,PI 18:0;0_19:1;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.900236011,,
1087,PI 18:0;0_19:2;0,PI,0.971132994,,,,,0.971132994,,,,,0.251987994,,0.251987994,-1.9,NA,,,,,,0,Down,Down,,,,,0,Down,Down,1.138389945,0.903313994,-0.3
1088,PI 18:0;0_19:3;0,PI,1.344589949,,,,,1.344589949,,,,,0.341066003,,0.341066003,-2.0,NA,,,,,,0,Down,Down,,,,,0,Down,Down,1.469589949,0.899483025,-0.7
1089,PI 18:0;0_19:4;0,PI,2.356379986,,,,,2.356379986,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
1090,PI 18:0;0_20:1;0,PI,,,,,,0,2.13635993,1.648820043,,0.912262022,0.734102011,1.470199943,1.38034879,up,Up,,1.39391005,,,0.914380014,1.154145032,Up,Up,,2.511009932,,,2.511009932,Up,NA,1.141149998,2.959140062,1.4
1091,PI 18:0;0_20:2;0,PI,7.883049965,,3.400939941,7.009019852,14.03009987,8.080777407,,11.25879955,4.939929962,3.64970994,9.082770348,9.342510223,7.654744005,-0.1,0.87,3.355679989,4.967160225,2.262320042,1.538969994,10.49349976,4.523526001,-0.8,0.22,3.289239883,6.437119961,3.302750111,3.39380002,4.105727494,-1.0,0.14,32.09560013,21.3973999,-0.6
1092,PI 18:0;0_20:3;0,PI,239.5299988,51.39500046,53.33580017,89.625,198.6660004,126.51036,306.9100037,193.7819977,168.6860046,107.2129974,147.9669952,166.0209961,181.7631658,0.5,0.27,68.70480347,130.3350067,85.12229919,76.55470276,142.0279999,100.5489624,-0.3,0.55,43.23770142,148.3760071,51.10350037,75.75170135,79.61722755,-0.7,0.37,54.75149918,38.68650055,-0.5
1093,PI 18:0;0_20:4;0,PI,1561.810059,441.2550049,244.4669952,455.4949951,1086.910034,757.9874176,1084.209961,971.6870117,1415.599976,553.5650024,495.7839966,715.7849731,872.7718201,0.2,0.68,428.9150085,736.6530151,553.6820068,363.6570129,537.8540039,524.1522095,-0.5,0.38,336.0799866,1218.619995,376.8450012,360.677002,573.0554962,-0.4,0.60,46.79439926,42.47399902,-0.1
1094,PI 18:0;0_20:5;0,PI,83.34980011,21.92550087,24.79820061,43.92039871,76.30519867,50.05981979,56.95740128,51.57279968,34.39419937,21.54840088,25.34469986,32.14899826,36.99441655,-0.4,0.35,16.36380005,38.37929916,22.88820076,10.09799957,22.87540054,22.12094002,-1.2,0.07,20.57029915,53.67580032,22.42379951,19.58950043,29.06484985,-0.8,0.24,3.481100082,5.08728981,0.5
1095,PI 18:0;0_22:2;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.796136022,#DIV/0!
1096,PI 18:0;0_22:3;0,PI,4.200910091,0.876891971,,1.474670053,3.036799908,2.397318006,5.382719994,4.901470184,6.456550121,1.923079967,2.787169933,4.550220013,4.333535035,0.9,0.10,1.646890044,2.167089939,1.238090038,,2.605649948,1.914429992,-0.3,0.57,,,1.153329968,1.38507998,1.269204974,-0.9,0.38,1.390310049,1.33141005,-0.1
1097,PI 18:0;0_22:4;0,PI,18.59550095,4.741119862,2.801340103,6.019080162,12.88309956,9.008028126,13.75160027,12.57470036,26.87140083,8.64855957,7.149919987,10.97480011,13.32849685,0.6,0.32,4.978889942,11.36429977,8.759610176,5.837090015,10.22439957,8.232857895,-0.1,0.81,3.822700024,16.58359909,3.964869976,5.32901001,7.425044775,-0.3,0.72,,1.943860054,#DIV/0!
1098,PI 18:0;0_22:5;0,PI,31.55599976,8.156999588,6.171420097,10.54640007,22.1996994,15.72610378,15.86509991,16.60639954,24.37540054,8.840040207,8.237440109,11.24359989,14.19466337,-0.1,0.77,5.184539795,13.21310043,9.943120003,6.616499901,10.26469994,9.044392014,-0.8,0.22,4.586090088,23.94499969,4.907999992,6.917679787,10.08919239,-0.6,0.44,4.211289883,4.589519978,0.1
1099,PI 18:0;0_22:6;0,PI,136.8049927,32.84080124,24.96409988,47.10169983,103.3190002,69.00611877,108.9540024,85.27919769,99.97799683,50.31359863,62.4375,64.09100342,78.50888316,0.2,0.68,48.05550003,111.9300003,73.75749969,26.50690079,71.32649994,66.31528015,-0.1,0.92,31.72520065,77.59819794,36.9129982,35.11729813,45.33842373,-0.6,0.40,7.4103899,10.59379959,0.5
923,PE O-18:2;0/18:1;0,PE O-,13.48200035,4.169400215,2.673830032,5.928239822,10.58580017,7.367854118,22.18460083,20.79680061,28.63080025,10.77799988,9.435009956,12.25469971,17.34665187,1.2,0.03,5.02820015,8.349619865,5.202260017,5.72205019,8.763730049,6.613172054,-0.2,0.74,3.331449986,18.67950058,3.741009951,4.300370216,7.513082683,0.0,0.97,80.54940033,55.03689957,-0.5
1101,PI 18:1;0_18:2;0,PI,87.48449707,21.96719933,15.82979965,34.4090004,71.14890289,46.16787987,59.93149948,43.25970078,60.95849991,31.35230064,38.43249893,39.13800049,45.51208337,0.0,0.96,17.15730095,50.85749817,43.56629944,35.16930008,35.04249954,36.35857964,-0.3,0.54,10.22859955,45.68659973,11.33570004,16.26869965,20.87989974,-1.1,0.19,8.141599655,7.96239996,0.0
1102,PI 18:1;0_18:3;0,PI,7.437550068,,1.921740055,,,4.679645061,9.448789597,7.138160229,8.259110451,4.116559982,4.762420177,5.862450123,6.597915093,0.5,0.38,2.856600046,5.747690201,3.901649952,2.865780115,4.546380043,3.983620071,-0.2,0.70,2.16279006,8.189769745,,,5.176279902,0.1,0.91,,,
1103,PI 18:1;0_19:1;0,PI,,,,,,0,,,,,0.351399988,0.46389699,0.407648489,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.735197008,,
1104,PI 18:1;0_20:0;0,PI,,,,,,0,1.015619993,0.841265023,,,0.483258009,0.824195027,0.791084513,up,Up,,,,,0.659096003,0.659096003,Up,Up,,,,,0,NA,NA,,,
1105,PI 18:1;0_20:1;0,PI,0.805728972,,,,,0.805728972,13.25860023,2.441669941,1.506839991,0.662840009,1.973080039,2.051860094,3.649148385,2.2,Up,0.687644005,1.446650028,0.670138001,0.397574008,2.728760004,1.186153209,0.6,NA,,1.597650051,,0.587334991,1.092492521,0.4,NA,3.29975009,2.362479925,-0.5
531,PC 20:4;0_20:4;0,PC,,1.716040015,1.194550037,1.299409986,2.613240004,1.70581001,5.24917984,3.398829937,6.96089983,2.413310051,2.758229971,3.234790087,4.002539953,1.2,0.04,2.421839952,3.850009918,1.622580051,1.877060056,4.005219936,2.755341983,0.7,0.14,1.138249993,2.900660038,1.418069959,3.410370111,2.216837525,0.4,0.46,,,
689,PE 18:0;0_20:1;0,PE,4.56953001,1.979820013,1.531000018,3.380310059,4.94355011,3.280842042,10.86419964,,8.98293972,5.26196003,6.462590218,6.838389874,7.682015896,1.2,0.01,2.909450054,3.200229883,2.484299898,1.884189963,5.83893013,3.263419986,0.0,0.99,2.280900002,,3.613980055,2.287359953,2.727413336,-0.3,0.59,0.75484699,2.210769892,1.6
1108,PI 18:1;0_20:4;0,PI,74.67780304,22.45809937,12.50599957,22.47850037,56.14239883,37.65256023,65.34829712,49.48199844,94.38140106,29.19149971,28.37249947,44.69609833,51.91196569,0.5,0.38,18.21339989,64.47949982,43.3572998,32.32920074,40.72050095,39.81998024,0.1,0.88,12.22859955,69.50479889,12.19279957,20.92070007,28.71172452,-0.4,0.64,5.652420044,4.664350033,-0.3
1109,PI 18:1;0_20:5;0,PI,7.527249813,2.527909994,3.717869997,4.01444006,8.618869781,5.281267929,7.74571991,4.587150097,7.804969788,3.211709976,3.902750015,,5.450459957,0.0,0.91,,6.703169823,4.519350052,,5.917129993,5.713216623,0.1,0.80,3.029299974,6.114200115,,,4.571750045,-0.2,0.75,,4.261250019,#DIV/0!
1110,PI 18:1;0_22:2;0,PI,,,,,,0,0.954442024,,,,,,0.954442024,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1111,PI 18:1;0_22:3;0,PI,,,,,,0,1.734330058,1.002560019,,,,,1.368445039,up,NA,,,,,0.970777988,0.970777988,Up,Up,,,,,0,NA,NA,,,
1112,PI 18:1;0_22:4;0,PI,,,,,,0,1.894250035,1.752730012,4.269470215,,,1.139479995,2.263982564,up,Up,0.587787986,1.608950019,1.590450048,,1.836840034,1.406007022,Up,Up,,2.923729897,,,2.923729897,Up,NA,,,
1113,PI 18:1;0_22:5;0,PI,,,,,,0,4.301400185,,7.265820026,,,3.193069935,4.920096715,up,Up,1.351909995,3.564939976,3.148819923,1.963799953,4.031030178,2.812100005,Up,Up,,6.532010078,,,6.532010078,Up,NA,2.328469992,1.979259968,-0.2
1114,PI 18:1;0_22:6;0,PI,5.465829849,,1.175480008,,4.437660217,3.692990025,6.618879795,4.329710007,6.617090225,2.45043993,3.188780069,4.138390064,4.557215015,0.3,0.54,2.210119963,9.104849815,5.508780003,,6.735099792,5.889712393,0.7,0.33,1.081259966,4.739170074,,2.382730007,2.734386683,-0.4,0.60,,,
1115,PI 18:2;0_18:2;0,PI,27.82159996,8.006030083,5.648519993,8.996470451,20.16720009,14.12796412,16.05010033,13.57190037,15.94009972,8.535790443,8.089830399,12.5948,12.46375354,-0.2,0.70,5.562039852,10.78999996,7.796999931,6.099430084,5.315730095,7.112839985,-1.0,0.15,4.315239906,22.9946003,4.858560085,3.648230076,8.954157591,-0.7,0.44,0.931877971,0.825664997,-0.2
32,Cer 34:0;2,Cer,4.674399853,3.223380089,3.316250086,7.005400181,9.373600006,5.518606043,19.16990089,18.11860085,14.41539955,12.09060001,5.361629963,7.897749901,12.84231353,1.2,0.02,3.10800004,8.475950241,28.39249992,5.547190189,6.682960033,10.44132009,0.9,0.33,2.682699919,10.6232996,3.70340991,2.646600008,4.914002359,-0.2,0.79,45.42160034,15.11509991,-1.6
1117,PI 18:2;0_19:0;0,PI,2.51335001,1.146029949,,2.058300018,,1.905893326,,,,,0.802017987,1.109730005,0.955873996,-1.0,0.17,,,,,,0,Down,Down,,,,,0,Down,Down,,,
1118,PI 18:2;0_19:1;0,PI,,,,,1.42584002,1.42584002,,,,,,,0,down,NA,,,,,0.463313013,0.463313013,-1.6,NA,,1.835229993,,,1.835229993,0.4,NA,,,
1119,PI 18:2;0_20:0;0,PI,1.053490043,,,,,1.053490043,5.90155983,1.407770038,0.970429003,0.474258989,0.815329015,0.696241975,1.710931475,0.7,Up,,,,0.285477996,,0.285477996,-1.9,Down,,,0.586199999,,0.586199999,-0.8,NA,,,
1120,PI 18:2;0_20:1;0,PI,9.940369606,1.357910037,,1.83739996,4.284009933,4.354922384,5.292660236,3.848459959,4.827849865,1.989840031,2.703049898,4.170090199,3.805325031,-0.2,0.75,1.220049977,3.49503994,2.462539911,1.588940024,2.758769989,2.305067968,-0.9,0.29,0.828952014,4.518350124,0.999590993,1.300300002,1.911798283,-1.2,0.30,,0.32546401,#DIV/0!
1121,PI 18:2;0_20:3;0,PI,3.7806499,,0.846139014,1.600919962,3.890360117,2.529517248,4.472670078,3.991080046,4.015659809,1.189260006,2.278460026,2.234980106,3.030351679,0.3,0.59,1.132240057,2.600280046,0.986728013,1.324210048,2.190639973,1.646819627,-0.6,0.29,,3.852610111,,,3.852610111,0.6,NA,,0.941303015,#DIV/0!
1122,PI 18:2;0_20:4;0,PI,11.15069962,4.194749832,3.807840109,3.986079931,10.82250023,6.792373943,8.880180359,6.781449795,12.13539982,3.886650085,3.7011199,7.181749821,7.094424963,0.1,0.89,3.048789978,5.301390171,4.939539909,,5.472139835,4.690464973,-0.5,0.33,3.4558599,11.60820007,3.998749971,4.245940208,5.827187538,-0.2,0.72,,,
1123,PI 18:2;0_22:4;0,PI,,,,,,0,,,3.771670103,,,,3.771670103,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1124,PI 19:0;0_20:4;0,PI,5.293940067,3.133260012,,1.608620048,4.0072999,3.510780007,2.835150003,2.643749952,1.903689981,1.579380035,1.598440051,2.294280052,2.142448346,-0.7,0.08,1.396070004,1.991440058,,,1.546919942,1.644810001,-1.1,0.10,1.204110026,5.007259846,1.234799981,1.398120046,2.211072475,-0.7,0.32,,,
1125,PI 20:0;0_20:3;0,PI,,,,,,0,0.893918991,0.840388,,,,,0.867153496,up,NA,,,,,0.46043101,0.46043101,Up,Up,,,,,0,NA,NA,,,
1126,PI 20:0;0_20:4;0,PI,1.761440039,0.768127978,0.347683996,0.546271026,1.295109987,0.943726605,1.902940035,2.346800089,2.948800087,0.780336976,1.131880045,1.57494998,1.780951202,0.9,0.08,1.056980014,1.551679969,1.304380059,0.965919971,1.720530033,1.319898009,0.5,0.24,,2.287199974,0.882551014,0.970510006,1.380086998,0.5,0.40,,,
1127,PI 20:1;0_20:3;0,PI,,,,,,0,1.894269943,1.226539969,1.127799988,,1.014690042,1.177569985,1.288173985,up,Up,0.446637005,0.903357029,,,1.070260048,0.80675136,Up,Up,,1.016180038,,,1.016180038,Up,NA,,,
351,PA 18:0;0_22:6;0,PA,,2.479969978,1.635910034,,4.260489941,2.792123318,9.957730293,6.844110012,,4.132619858,5.216080189,6.037169933,6.437542057,1.2,0.04,4.788730145,7.6916399,4.39771986,1.615159988,3.949690104,4.488587999,0.7,0.28,2.439470053,,4.065629959,1.654309988,2.719803333,0.0,0.95,,,
1129,PI 20:2;0_20:2;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,0.199930996,0.199930996,Up,Up,,,,,0,NA,NA,,,
1130,PI 20:2;0_20:3;0,PI,,,,,,0,,,,,,,0,NA,NA,,,,,0.479039997,0.479039997,Up,Up,,,,,0,NA,NA,,,
1131,PI 20:2;0_20:4;0,PI,,,,,,0,3.079930067,2.809129953,5.650350094,1.167479992,1.509269953,1.864879966,2.680173337,up,Up,,2.770979881,1.387509942,1.043769956,2.34175992,1.886004925,Up,Up,,3.890269995,,,3.890269995,Up,NA,,,
1132,PI 20:3;0_20:4;0,PI,,,,,,0,1.620919943,,1.76383996,,,,1.692379951,up,Up,,,,,,0,NA,NA,,1.247920036,,,1.247920036,Up,Up,,,
1133,PS 14:0;0_18:0;0,PS,,,,,,0,1.074249983,0.798563004,0.656774998,,0.292227,0.491178989,0.662598795,up,Up,,,,,,0,NA,NA,,0.929829001,,,0.929829001,Up,Up,,,
1134,PS 14:0;0_20:1;0,PS,,,,,,0,2.927710056,3.430210114,2.010469913,0.606757998,1.174690008,1.518650055,1.944748024,up,Up,,0.415762007,0.421014994,,0.747902989,0.528226664,Up,Up,,3.088540077,,,3.088540077,Up,NA,,,
1135,PS 14:0;0_20:2;0,PS,,,,,,0,0.236423001,0.249562994,,,0.0587622,0.123242997,0.166997798,up,Up,,,,,0.0315351,0.0315351,Up,Up,,,,,0,NA,NA,,,
1136,PS 14:0;0_22:3;0,PS,,,,,,0,0.599389017,0.539113998,,,,,0.569251508,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1137,PS 14:0;0_22:4;0,PS,,,,,0.050450101,0.050450101,0.334313989,,,0.212375,0.236864001,0.220382005,0.250983749,2.3,Up,,,,,0.097049303,0.097049303,0.9,NA,,,,,0,Down,NA,,,
1138,PS 15:0;0_22:3;0,PS,,,,,,0,,1.587249994,,,,,1.587249994,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
1139,PS 15:0;0_22:4;0,PS,,,,,,0,,,,,0.506129026,,0.506129026,up,Up,,,,,,0,NA,NA,,0.901480019,,,0.901480019,Up,Up,,,
1140,PS 16:0;0_16:0;0,PS,,,,,,0,3.358119965,2.756309986,2.215430021,,1.111809969,1.760370016,2.240407991,up,Up,,,,,,0,NA,NA,,4.904099941,,,4.904099941,Up,Up,,,
1141,PS 16:0;0_16:1;0,PS,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,1.570199966,,
1142,PS 16:0;0_18:0;0,PS,,,,,,0,91.45860291,88.42769623,97.60559845,42.10559845,42.52420044,57.31219864,69.90564919,up,Up,,,,,35.51070023,35.51070023,Up,Up,,99.79620361,24.66629982,22.75900078,49.07383474,Up,Up,4.84141016,,
399,PC 16:0;0_22:6;0,PC,183.5460052,67.16819763,37.96839905,64.5931015,95.94120026,89.84338074,271.6260071,295.8710022,280.4559937,115.6429977,117.6169968,158.4680023,206.6135,1.2,0.03,102.4410019,184.0720062,95.06629944,41.9457016,103.8779984,105.4806015,0.2,0.66,41.35820007,157.6820068,54.29779816,64.85990143,79.54947662,-0.2,0.79,3.714529991,6.690130234,0.8
1144,PS 16:0;0_18:2;0,PS,9.75646019,2.875590086,1.977679968,4.145359993,7.014460087,5.153910065,6.490610123,5.570250034,4.542200089,1.078150034,1.053969979,2.116650105,3.475305061,-0.6,0.34,0.600965977,0.519074023,0.346888006,0.309976995,0.329961985,0.421373397,-3.6,0.01,1.499570012,10.95890045,3.66704011,1.043930054,4.292360157,-0.3,0.75,0.175826997,,
1145,PS 16:0;0_20:1;0,PS,2.558880091,,,,2.405630112,2.482255101,11.6814003,11.63490009,10.27810001,4.169340134,5.011600018,6.360519886,8.189310074,1.7,0.07,1.648370028,2.526129961,1.244879961,1.264520049,4.58698988,2.254177976,-0.1,0.84,,9.127039909,1.901759982,,5.514399946,1.2,0.49,,,
