Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
CE 21:1+NH4 (Chol),0,0,0,0,0,0,11.1642,3.2934,0,0,0,0,0,0,0,0,0,0,3.8039,26.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7582,29.7439,0,0,0,0
Des 21:0+NH4 (Des),0,0,0,0,0,0,9612.9537,10076.0307,0,0,0,0,3375.6203,3395.6589,0,0,0,0,5596.9096,7263.6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693.2417,4011.445,5974.8136,5754.2564,0,0,0,0
CE 21:0+NH4 (Chol),0,0,0,0,0,0,10.8899,14.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 22:5+NH4 (Chol),0,0,0,0,0,0,1069.631,1202.6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 21:3+NH4 (Erg),0,0,0,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 22:4+NH4 (Des),0,0,0,0,0,0,13.3731,44.4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lan 19:3+NH4 (Lan,Sti)",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 22:2+NH4 (Chol),0,0,0,0,0,0,129.3216,132.8295,0,0,0,0,0,0,0,0,0,0,24.995,7.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 22:0+NH4 (Des),0,0,0,0,0,0,717.882,788.4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 23:5+NH4 (Chol),0,0,0,0,0,0,22.6162,32.5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 23:4+NH4 (Des),0,0,0,0,0,0,2377.105,2451.6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 23:4+NH4 (Chol),0,0,0,0,0,0,92.3113,86.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 23:3+NH4 (Des),0,0,0,0,0,0,1003.4587,883.9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 22:0+NH4 (Erg),0,0,0,0,0,0,27,17.0304,0,0,0,0,0,0,0,0,0,0,42.8389,23.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 23:1+NH4 (Des),0,0,0,0,0,0,4642.9092,4955.6126,0,0,0,0,0,0,0,0,0,0,2742.1057,3324.3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 23:1+NH4 (Chol),0,0,0,0,0,0,31.5954,24.2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 23:1+NH4 (Chol),0,0,0,0,0,0,132.8766,171.6815,0,0,0,0,0,0,0,0,0,0,103.8643,110.7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 23:0+NH4 (Des),0,0,0,0,0,0,3081.8792,3447.1581,0,0,0,0,0,0,0,0,0,0,1822.4579,2215.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 24:4+NH4 (Chol),0,0,0,0,0,0,639.922,729.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lan 21:3+NH4 (Lan,Sti)",0,0,0,0,0,0,54,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 24:3+NH4 (Des),0,0,0,0,0,0,10.9845,13.2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lan 21:0+NH4 (Lan,Sti)",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 24:0+NH4 (Des),0,0,0,0,0,0,169.4368,135.1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lan 26:1+NH4 (Lan,Sti)",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 14:4+NH4 (Chol),0,0,0,0,0,0,0,12.0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Des 16:3+NH4 (Des),0,0,0,0,0,0,0,23.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 18:1+NH4 (Erg),0,0,0,0,0,0,0,9.1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 19:0+NH4 (Chol),0,0,0,0,0,0,0,37.5625,0,0,0,11.0281,11.009,0,0,0,0,0,0,19.1669,0,0,0,0,7.4594,0,0,0,0,0,0,0,0,0,0,8.462,8.2067,30.9695,0,0,0,0
CE 21:3+NH4 (Chol),0,0,0,0,0,0,0,133.6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 21:0+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 23:2+NH4 (Chol),0,0,0,0,0,0,0,12.2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 24:1+NH4 (Chol),0,0,0,0,0,0,0,347.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lan 21:0+NH4 (Lan,Sti)",0,0,0,0,0,0,0,21.9742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 24:0+NH4 (Des),0,0,0,0,0,0,0,104.9458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 31:1+NH4 (Chol),0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 27:0+NH4 (Chol),0,0,0,0,0,0,0,0,36.8545,23.6363,0,22.8778,14.4516,18.5727,28.8136,16.7373,26.8648,43.7478,0,14.334,39.733,21.6996,39.8186,44.7377,23.5434,16.5281,35.9573,47.6767,0,0,0,0,0,0,0,31.7961,8.2424,24.8416,5.1101,16.8824,22.2551,0
Des 15:0+NH4 (Des),0,0,0,0,0,0,0,0,0,0,34.8732,31.1382,0,0,20.4449,34.8009,27,22.218,0,0,70,109,54.2867,42.7483,0,0,15.6506,32,0,0,0,0,0,0,33.0962,0,0,0,129.7982,142.7646,62.0166,106.5816
CE 25:3+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,17.9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 11:3+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,18.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5605,29.523,0,0,0,0,0,0
CE 25:4+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7005,0,0,0,0,16.3155,0,0,0,0,17.7359,0,0,0,0,0,0,0,0,0,0,0,0,9.6369,0,0
Des 25:4+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2721,0,0,112.8372,104.2901,0,0,0,0,0,0,0,0,24.0766,24.796,23.1981,12.1527,0,0,0,0,0,6.6505,0,0
CE 18:4+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 19:2+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1851,15.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8795,0,0,0,0,0
CE 30:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"Lan 20:1+NH4 (Lan,Sti)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 12:0+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2.686,0,0,0,0,0,0,0
Des 12:0+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 32:2+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 32:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 19:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 30:4+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erg 18:2+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5207,27.0679,0,15.7161,0,0,0,0,0,0,0,0
Erg 12:3+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3176,13,0,0,0,0,0,0,0,0,0
Erg 15:2+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0082,0,0,0,0,0,0,0,0,0,0
Erg 10:3+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,0,0,0,0,0,0
CE 10:4+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Des 10:3+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9963,0,0,0,0,0,0
CE 15:3+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1644,0,0,0,0,0,0
CE 17:2+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7306,0,0,0,0,45,27
Des 17:1+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.661,43.7798
Erg 24:2+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
Erg 16:2+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
Erg 19:4+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9588,0,0,0,0
CE 12:0+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,0
CE 25:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4919,53.2532,42,50.016
CE 25:0+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9321,0,0,0
Erg 25:5+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9461,0,5.5001,11.7562
CE 26:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.4754,1223.4554,926.2375,879.2348
CE 27:3+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,448,297,306
CE 28:2+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,24,0
CE 28:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2935,87.0145,62.2609,91.7145
Erg 25:6+NH4 (Erg),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5293,0,0
Des 25:1+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0616,10.7512
CE 25:1+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8831,55.6272
Des 25:0+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3325,0
CE 27:0+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6932,19.5222
CE 25:2+NH4 (Chol),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4885
