Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
"SGalCer 34:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",14.7088,0,0,0,0,0,0,0,0,11.3054,0,0,7.8876,25.4996,15.3709,0,0,0,0,0,0,0,0,12.6732,42.3095,67.6378,0,0,0,0,0,0,0,0,40,35,0,0,0,0,0,0
SGalCer 34:0;4 (LCB 18:0;2-H2O),29.9385,0,0,0,0,0,41.9382,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 35:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",15.0202,34,16.7835,25,2.3099,12.8364,21.2243,30,32.6737,26.1387,15.9474,27.9527,0,0,0,22,0,0,0,0,13.8144,42,32,30,0,0,15.8536,32,0,0,0,0,0,0,0,0,0,0,61.9937,55.3787,27.3956,43.5757
SGalCer 38:3;3 (LCB 18:0;2-2H2O),25,0,27,34,0,0,0,0,8,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,28,56,51,40
SGalCer 38:2;3 (LCB 18:0;2-2H2O),22.359,57,16.7878,25.2883,0,0,0,23,45.7149,13.9303,44,29.716,0,0,0,0,0,18,10,0,0,0,19.0342,23,0,0,29,0,0,0,0,0,0,0,10.5151,0.9537,40,0,52.0021,58.2393,59.0929,57.1709
"SGalCer 40:3;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 40:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",111,177,177,132,219,192,170,167,167,115,126,118,292,0,0,283,143,138,136,170,174,189,142,110,111,126,128,145,0,0,0,0,234.6178,236,34,0,39,38,114,158,91,96
SGalCer 40:1;2 (LCB 18:0;2-H2O),36.9598,35,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1449,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,28,0,0,0,0
"SGalCer 40:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",22,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,27,25
"SGalCer 40:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",15,14,23.3264,22,27,0,0,0,29,0,0,32,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14.9505,34,10.0189,30
SGalCer 40:3;3 (LCB 18:0;2-2H2O),66,49,48.342,67,27,19.342,14.9172,0,89,52,67,61,0,0,0,0,0,0,0,0,0,24,0,7,0,20.0465,0,23,0,0,0,0,0,0,22,26.7552,15.9172,29,104,116,91,118
SGalCer 41:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.082,0,0,0,0,7.4463,0
"SGalCer 40:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",39.1996,0,14.2904,0,0,0,0,0,0,22,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4.8591,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6358,0,16.2904,0
SGalCer 40:3;3 (LCB 18:0;2-H2O),47,40,29,22,0,0,33.6381,22.4698,22,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5283,0,30,0,0,0,24,29
SGalCer 40:2;3 (LCB 18:0;2-2H2O),80.3491,56.9561,84.2473,45.9604,25.1764,8.6456,6.0562,29,0,28.7902,31.845,17.6947,0,23.693,0,0,28,0,0,0,30,14.6724,38,26.342,22.9266,0,27,30.4095,0,0,28.978,13.9172,23,0,32.2178,33.4765,26.2479,18.5598,52.5803,41.9165,54.6141,58.1392
SGalCer 41:1;2 (LCB 18:0;2-H2O),16.6537,16.7266,51.2019,37.1996,22,0,0,33.9087,0,0,23,0,25,0,0,27,0,0,32.4541,35.9082,0,0,27,28,0,0,0,0,0,0,0,0,0,0,16.3856,42,7.5449,42,0,0,13.0359,0
"SGalCer 42:4;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",28,0,28,0,0,0,0,0,22,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,37
SGalCer 42:4;3 (LCB 18:0;2-2H2O),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"SGalCer 42:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",25,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,40,23,0,0,0,0,0,0,0,0,25,0,0,0,0,29,30,22
SGalCer 42:3;3 (LCB 18:0;2-2H2O),55.565,64,91,59,22,23,0,23,51,66,62,47,0,0,0,0,27,0,0,0,24,0,0,0,23,29,22,0,0,0,0,0,0,32,27,24,30,10,64.0433,110,75.1835,72
SGalCer 43:2;2 (LCB 18:0;2-H2O),47,40,38,3.888,0,0,49.9243,29,0,0,0,0,0,0,0,0,0,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,24,0,0,0,30,30
SGalCer 42:2;3 (LCB 18:0;2-2H2O),15.4194,6.9465,0,0,0,0,0,0,0,1.1323,0,0.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1945,0,0,0,0,0,0,0,0,0,0,0,14.6907,3.2882,0,0,0
SGalCer 43:1;2 (LCB 18:0;2-H2O),6.5894,33.4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
SGalCer 42:1;3 (LCB 18:0;2-H2O),19.9656,5.0941,14.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 41:0;4 (LCB 18:0;2-H2O),21.3691,19.3591,30.1876,23.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 26:2;2 (LCB 18:0;2-H2O),0,48.3448,0,0,0,0,0,0,34,13.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7646,34,30.936
SGalCer 27:4;2 (LCB 17:0;2-2H2O),0,21.3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,15.4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,30,62
"SGalCer 26:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,9.8996,12.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0417,17.5996,12.9681,13.4325,0,0,0,0,0,0,29,0,0,5.7844,0,0,0,0,7.9806,0
SGalCer 26:1;3 (LCB 18:0;2-H2O),0,9.5448,0,0,0,0,18.6714,27.1713,0,0,0,0,0,0,0,0,0,0,22.5716,6.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5573,8.5436,0,0,0,0
"SGalCer 26:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,11.8212,0,0,11.03,0,0,0,0,0,0,0,23.8499,0,13.5904,0,0,0,0,0,0,0,0,0,13.721,0,0,0,0,0,0,0,0,0,16.7201,0,0,0,0,0,0,0
SGalCer 28:4;2 (LCB 18:0;2-H2O),0,7.9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 26:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,2.996,0,0,0,0,0,20.1202,4.536,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6519,0,8.0009,11.2386,0,0,0,0,0,0,0,0,0,4.7297,0,0,0,0,0,0
SGalCer 30:4;2 (LCB 18:0;2-2H2O),0,33,0,0,33,29.9968,24,0,44.9962,44,44,45,54.9932,31.9988,59,19.9601,0,32,22,23,35,49,27,39.9836,40.2973,65.7609,23,23.5301,0,0,0,0,0,0,35.2097,30.0771,0,0,44,76,34,40
"SGalCer 30:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,2.8447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7887,0,0,0,0,0,0,0,0,7.3465,0,0,0,0,0,0,0,0,16.4864,0,9.8793,0,0,0,0,0
SGalCer 28:0;4 (LCB 18:0;2-2H2O),0,22.2147,42.5482,18.4078,0,0,0,0,26.4627,26.5551,30.6419,0,36.9645,17.53,26.6586,24.5771,0,0,0,0,25.3881,21.3794,23.5842,15.8939,0,0,0,0,0,0,0,0,22.8919,0,0,0,0,0,34.2335,39.9528,29.2634,24.8038
"SGalCer 30:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,22,0,0,0,29,0,0,22.3536,16.3475,0,0,24.6658,11.7243,17.5235,20.6699,0,0,0,0,0,0,27.0492,0,46.956,73.7867,0,0,0,0,0,0,0,0,22.202,0,0,0,0,0,0,0
SGalCer 30:2;3 (LCB 18:0;2-H2O),0,14.8942,0,0,0,0,38.9057,36.278,0,0,0,0,0,0,0,0,0,0,8.8076,30.5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4328,12.0413,9.3137,13.5471,0,0,0,0
SGalCer 31:1;3 (LCB 18:0;2-H2O),0,10.8159,0,2.0202,0,0,0,0,16.4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1782,5.2066,0,0,0,0,0
SGalCer 32:3;3 (LCB 18:0;2-H2O),0,7.9947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 35:1;2 (LCB 18:0;2-H2O),0,23,0,0,0,0,33.2199,32.5825,0,0,0,0,0,0,0,0,0,0,17.1803,13.6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,22,0,0,0,0
"SGalCer 33:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,22,0,0,0,0,0,0,0,0,0,0,16.7119,27.3443,11.5631,0,0,0,0,0,0,0,0,0,28.1722,49.4581,0,0,0,0,0,0,0,0,0,24.6942,0,0,0,0,0,0
"SGalCer 34:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,32,0,29.9459,19.4314,33,18.6193,15.5133,0,27,4.159,18.1478,32,24,0,37,0,0,0,0,38,14.5863,40,37,0,18.196,25.0611,18.5863,0,0,0,0,0,0,0,0,0,0,0,25,25.6277,0
SGalCer 36:2;2 (LCB 18:0;2-H2O),0,22,0,0,0,0,0,36.203,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
SGalCer 34:1;4 (LCB 18:0;2-2H2O),0,9.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0358,12.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 34:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,9.329,0,0,0,2.556,0,0,0,0,10.1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9469,0,0,19.5646,0,0,6.981
"SGalCer 37:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,26.8633,0,0,0,0,0,0,0,0,0,0,11.0505,5.8715,7.4733,25.1332,0,0,0,0,0,0,0,0,21.5664,37.4438,0,0,0,0,0,21.6754,0,0,17.5382,50.2209,0,0,0,0,0,0
SGalCer 36:0;3 (LCB 17:0;2-2H2O),0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 36:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,27,23,30,30,22,0,0,45,47.5276,54,41,22,23,0,27,0,0,0,0,33,45,37,28,40,0,0,52,0,0,12,0,23.2657,0,0,0,0,0,60,66,42,55
"SGalCer 40:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,37,30,23.0273,29,20.219,25,23,17.3492,0,0,0,21.1361,0,0,15.3853,23,0,22,27,0,25,0,0,12.6796,0,0,0,0,0,0,0,28,32,0,0,0,0,0,0,0,0
"SGalCer 40:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,14.6958,0,0,0,0,0,0,0,0,0,5.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 39:1;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 42:2;3 (LCB 18:0;2-H2O),0,2.8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4925,0,0,0,0,0
SGalCer 42:1;3 (LCB 18:0;2-2H2O),0,24.4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 27:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,1.1199,0,0,2.9249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 26:0;3 (LCB 18:0;2-H2O),0,0,12.2791,0,0,0,0,9.7039,0,0,0,0,0,0,0,0,0,0,0,25.3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 30:2;2 (LCB 18:0;2-2H2O),0,0,10.9543,11.4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1583,0,0,20.8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9621,0,15.5943
"SGalCer 30:4;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 30:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,31.8313,0,44,57,0,30,29,0,25,42,0,0,22,0,25,27,0,0,28,0,0,12,0,0,0,35,0,0,25,35,33,47,0,25,0,35,0,34,29,0
"SGalCer 32:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 30:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,21.1372,0,0,0,25,25,0,0,0,0,35.7581,53.0624,50.3813,39.4761,0,0,21.7553,0,0,0,0,0,0,16.2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 34:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,50,27,49,47,0,22,22,25,27,27,37,0,0,0,0,0,22,0,0,32,32,30,44,44,81,70,0,0,0,0,27,0,0,0,0,0,0,0,0,0
"SGalCer 34:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,17.6066,7.2075,0,33.9658,35,19.9469,14.9469,0,12.2075,0,9.7289,39,42,23,0,0,0,0,29,14.4682,0,11.5639,49.6063,41.8938,26.7071,27.6492,0,0,0,0,0,0,0,0,0,0,25,0,0,0
SGalCer 34:1;4 (LCB 18:0;2-H2O),0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 34:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,15.4118,20.5793,0,0,11.0029,0,0,12.9672,5.7593,2.1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0248,0,0,22,0,23,0,0,13.1403,3.2199
"SGalCer 36:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,11.8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3461,0,0
"SGalCer 39:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,21.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 38:3;3 (LCB 18:0;2-H2O),0,0,29,0,0,0,37,35,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
SGalCer 39:1;2 (LCB 18:0;2-H2O),0,0,20.7835,32,0,0,4.3099,17.4283,0,0,0,0,0,0,0,0,0,0,34,33.5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,23,27
"SGalCer 41:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 40:4;3 (LCB 18:0;2-2H2O),0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 40:2;3 (LCB 18:0;2-H2O),0,0,12.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 28:4;2 (LCB 18:0;2-2H2O),0,0,0,20.9601,0,0,0,0,0,0,0,0,24.6729,26.362,10.7391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3182,0,0,0,0,20.5592,0,0,0,0,0,0
"SGalCer 32:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 33:4;2 (LCB 18:0;2-2H2O),0,0,0,11.9306,0,0,0,0,22.9615,0,0,0,0,23.9501,0,0,0,0,0,0,0,0,0,0,24.2846,46.7384,0,0,0,0,0.5309,0,17.9445,0,34.9328,23.9475,0,0,0,0,0,0
"SGalCer 34:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,22,23,0,15,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 38:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,29,0,0,0,0,32,0,0,0,0,27.9902,28,0,0,0,0,0,0,0,0,25,36.9881,27.4323,0,0,0,0,0,0,0,0,11.9018,14.1059,0,0,22,38,0,25
"SGalCer 40:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 42:3;2 (LCB 18:0;2-H2O),0,0,0,7.2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 42:4;3 (LCB 18:0;2-H2O),0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 42:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,25,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,8,20.8208,8.097,0,0,0,0,0,0,0,0,13.888,35,0,0,0,0,0,0
"SGalCer 26:4;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,20.864,10.1278,0,0,24.1004,35.7007,32.3647,12.6945,49.4519,70.8889,26.1064,37.5721,33.1822,38.5988,33.6483,41.5718,72.3154,32.5664,50.1168,30.8251,63.8632,31.7419,89.7461,88.4922,0,0,6.9332,0,10.2463,8.0959,69.473,75.4423,92.751,53.9187,132.9296,75.9711,59.2734,72.3679
"SGalCer 28:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,12.9497,0,0,16.8105,10.1075,0,0,13.3103,7.4083,4.1785,7.6385,6.7105,0,0,0,0,0,0,9.2911,14.1972,0,2.7603,0,0,0,0,0,0,0,0,4.0067,11.6355,0,0,0,0,0,0
"SGalCer 26:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,14.92,29.4562,27.9855,0,10.806,0,0,3.709,7.0387,0,0,2.5929,0,0,0,14.2283,11.8879,8.1476,0,9.3746,0,11.5002,0,0,7,0,0,14.6638,12.1887,11.621,0,0,0,0,5.9234,0,22.2016,0
"SGalCer 29:4;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,21.712,0,0,0,0,0,0,29.712,0,0,0,22.6832,0,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19.6532,32,22
SGalCer 28:3;3 (LCB 18:0;2-H2O),0,0,0,0,36.8664,0,0,25.7885,0,10.2263,0,0,0,15.1941,0,0,0,0,24.6166,46.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9904,25.5019,33.8941,38.0099,0,0,9.7534,19.9149
SGalCer 28:3;3 (LCB 17:0;2-2H2O),0,0,0,0,29,28,0,0,15,40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"SGalCer 30:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,24.9967,0,0,0,26.9805,26.9998,0,0,36.9886,38.9996,59.1671,0,0,0,0,0,0,0,0,21.9645,38.8241,25.7965,0,0,0,0,0,0,0,0,29.8313,44.1723,0,0,0,0,0,0
SGalCer 29:0;4 (LCB 17:0;2-2H2O),0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38.8642,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"SGalCer 30:4;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,22,22.9599,0,0,23.8554,29.9386,0,0,23.867,18.5709,24.8723,0,0,0,0,0,0,0,25,0,8.9388,53.5049,0,0,0,0,0,0,0,0,29.0905,12.1926,0,0,0,0,0,0
"SGalCer 30:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,22,19.6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
"SGalCer 30:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,11.9433,12.6519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 30:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,36.8186,27.8486,25,32,0,33,0,0,38,30,0,0,0,22,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGalCer 30:0;4 (LCB 18:0;2-2H2O),0,0,0,0,27.9092,0,0,0,0,0,28.6397,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8489,0,0,0,0,0,0,10.5063,0,0,0,0,0,0,0,0,0,0
SGalCer 34:3;2 (LCB 17:0;2-2H2O),0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGalCer 32:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,34,35,22,27,39,25,47,42,0,23,0,0,0,0,0,0,27,0,22,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,44,0,0,42
"SGalCer 32:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,22,0,0,0,0,0,0,0,30,12.9329,11.4304,32,0,0,0,0,0,0,13.4304,10.9539,5.7052,26.5791,0,0,0,0,0,0,0,0,13.9409,23.0987,0,0,0,0,0,0
SGalCer 32:0;4 (LCB 18:0;2-2H2O),0,0,0,0,5.9614,0,0,0,0,0,0,0,7.7678,0,0,2.8389,0,0,0,0,0,0,7.8582,8.026,15.5139,28.3056,0,0,0,0,0,0,0,0,0,23.7455,0,0,0,0,0,0
"SGalCer 34:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,45.6848,0,21.1423,27,35.4561,0,38.742,37,0,0,24,0,0,0,0,0,0,25,0,0,30,22,27.742,25,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"SGalCer 33:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,9.8576,24.2417,0,14.8435,0,7.5133,20.4647,0,0,0,0,0,0,0,0,0,0,0,0,5.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6323,35.5863,11.1906,27
