Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
MMPE 36:3 (FA 20:2),138.7988,117.4312,91.1688,90.756,54.8238,50.3878,78.4613,57.2325,84.6868,70.9721,80.0318,84.1668,103.6249,60.2888,135.5461,110.4812,198.0204,170.8481,225.3804,185.1276,210.5979,116.2529,161.0704,132.1238,0,0,0,0,0,0,33.2254,30.2312,13.1447,53.5548,47.5998,0,0,37.5609,118.2674,0,106.8365,89.6397
PE O-38:3 (FA 20:1),1090.6247,970.6747,837.5172,912.7124,222.0949,249.9374,227.3149,234.8874,1518.8681,1629.0678,1329.5845,1386.9521,708.2148,609.9823,920.2112,855.6497,834.5029,1085.827,1212.7454,1203.3846,1203.5201,1133.2305,1414.6144,1296.6301,0,0,0,0,0,0,304.2774,365.8373,404.2649,485.4474,283.8999,0,0,196.6924,0,1198.9018,1526.8999,1428.915
PE O-38:3 (FA 22:2),761.5762,713.579,674.9673,551.0968,246.6117,254.0029,225.5704,203.744,965.2732,862.3614,757.7995,807.6644,633.8432,0,922.2789,0,0,940.1907,1308.9057,0,937.8408,895.929,1086.1495,1078.929,0,0,0,0,0,0,199.2646,206.1352,230.0057,0,249.0029,0,0,231.6558,764.4026,544,658.4908,701.4467
PE O-38:3 (LPE e),5.1246,0,31.0946,19.1255,11.7913,14.6078,0,0,26.559,29.8221,0,15.6958,0,0,0,22.9439,20.9845,13.7973,42.6386,24.2952,32.6509,37.2437,44.6035,26.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6313,0,0,19.4709,0
PE O-38:3 (PE),37.9859,23.7952,28.9915,16.1562,0,0,16.5758,0,69.3205,39.9487,40.1556,33.8925,28.1261,19.1892,43.1382,54.7386,35.3063,30.1519,41.0983,41.7858,68.6102,41.2978,38.5752,33.5426,0,0,0,0,0,0,0,17.0894,9.8061,0,0,0,0,16.8067,41.7639,12.918,31.0668,62.1319
MMPE 36:2 (FA 16:1),65.4469,0,0,0,0,0,84.9066,74.3111,78.1288,120.3831,73.3308,123.3162,0,0,95.5841,115.8902,126.9329,114.8306,152.6752,104.9193,111.1727,116.3485,124.9063,129.3854,0,121.8449,0,0,0,0,21.9185,41.6655,63.5677,45.1212,0,0,0,0,117.6188,125.831,96.1103,126.3374
MMPE 36:2 (FA 16:0),482.8616,0,0,0,0,0,297.9983,275.5092,264.6004,291.2905,325.7348,243.8001,0,0,236.2795,306.9644,309.1859,356.1763,394.8022,338.9771,291.0536,329.2634,369.5348,314.0781,0,327.0385,0,0,0,0,0,0,0,490.1286,0,0,0,0,264.4571,0,312.7152,0
MMPE 36:2 (FA 17:1),98.9838,0,0,0,0,0,46.2622,50.0384,59.8036,86.9166,82.1402,70.1759,0,0,102.4835,90.6376,43.7296,86.4621,73.272,88.4263,99.3202,117.714,149.6499,125.915,0,64.8049,0,0,0,0,38.9638,40.7635,49.1426,68.4542,0,0,0,0,116.4675,86.7819,100.0942,116.7792
MMPE 36:2 (FA 18:2),83.0608,0,0,0,0,0,101.4948,60.9608,93.6121,163.252,74.8605,99.2733,0,0,125.5477,114.6929,131.8204,118.3864,132.1234,125.3506,134.01,118.8006,139.1032,156.3247,0,146.8209,0,0,0,0,50.8802,61.4921,58.2571,61.3512,0,0,0,0,149.924,119.6798,124.6637,169.9657
MMPE 36:2 (FA 18:1),1234.7719,0,0,0,0,0,574.2418,541.1498,928.6489,953.8598,854.2495,797.9406,0,0,1288.8613,1189.7978,1093.4405,1022.6456,1400.123,1192.2263,1365.401,1293.0844,1296.126,1377.9352,0,1121.1292,0,0,0,0,470.5647,426.2058,641.927,520.9817,0,0,0,0,1443.5432,1412.6267,1373.5705,1279.6021
MMPE 36:2 (FA 18:0),73.3473,0,0,0,0,0,65.4509,68.7819,68.7285,32.7781,53.7755,28.1245,0,0,42.078,52.587,48.3048,68.1439,76.0306,88.1554,57.2885,39.2523,91.3035,94.2217,0,43.5505,0,0,0,0,16.2089,40.2776,27.4307,30.5561,0,0,0,0,62.2811,42.1011,48.6925,24.1624
DMPE O-36:2 (FA 19:1),424.5494,0,0,0,0,0,345.1438,272.482,595.7598,501.8248,468.9957,431.9519,0,0,708.4943,573.1172,485.209,520.8248,631.7005,637.2078,672.1384,720.3649,831.2148,741.6102,0,503,0,0,0,0,264.3504,239.2696,232.7189,275.5467,0,0,0,0,634.3573,618.069,563.1988,685.1622
MMPE 36:2 (FA 20:2),34.9849,0,0,0,0,0,0,19.3335,25.8608,20.2967,11.8672,38.6506,0,0,15.2551,0,22.377,20.062,21.5955,16.4289,6.0777,25.0472,37.7221,20.4044,0,19.9848,0,0,0,0,0,0,0,19.5187,0,0,0,0,21.7525,0,12.0013,0
MMPE 36:2 (FA 20:1),395.6785,0,0,0,0,0,59.8413,81.99,244.0053,249.4043,205.6856,187.3236,0,0,371.0933,334.1769,391.6447,377.5744,566.1075,451.4923,386.3815,397.4213,465.1666,413.5354,0,211,0,0,0,0,85.6258,76.7949,114.4666,92.9865,0,0,0,0,271.638,299.4736,240.3507,240.0342
PE O-38:2 (FA 20:0),115,0,0,0,0,0,0,0,97.9452,91,91,96,0,0,92.9958,113,69,61.9979,109,116,157,150.9982,186,170,0,0,0,0,0,0,0,25,47,30,0,0,0,0,130,142,108,87.1449
PE O-38:2 (FA 22:1),900.1821,0,0,0,0,0,121.394,99,977.8322,0,781.3616,878.6145,0,0,780.5263,799.9204,846.6586,887.6145,1333.488,0,935.2262,1066.441,1266.3087,1142.5814,0,133,0,0,0,0,155,201,0,259,0,0,0,0,1041.3827,1065.9132,927.8763,1068.5704
PE O-38:2 (LPE e),16.7204,0,0,0,0,0,0,0,26.4644,33.6707,25.9825,13.7683,0,0,0,17.6676,20.0498,18.1586,13.3121,34.6374,18.8615,17.3274,28.236,27.9191,0,26.0508,0,0,0,0,0,0,0,0,0,0,0,0,38.8242,54.2566,32.8657,41.9531
PE O-38:2 (PE),39.3008,0,0,0,0,0,25.9088,33.1208,25.6054,17.3419,20.1953,17.392,0,0,32.8988,53.6393,25.6812,11.6922,62.7872,55.7253,15.8426,58.1517,51.7912,52.2313,0,32.571,0,0,0,0,20.8043,13.4273,0,28.7527,0,0,0,0,65.2284,63.368,43.3936,32.7595
DMPE 36:7 (FA 14:1),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,27,23
PE 38:7 (FA 16:1),561.2846,421.3841,511.6364,552.9998,721.6885,685.9809,598.072,529.0262,819.6278,639.6618,567.2825,668.4258,464.4598,326.2784,643.5954,545.8171,567.0048,537.2871,752.8956,741.0691,824.6961,755.2749,806.3296,855.2567,725.1826,628.9907,698.0545,608.868,0,0,199.9818,235.9487,232.2236,306.7853,232.4737,0,317.3807,0,969.9266,786.8784,874.2993,790.1062
NAPE 36:0 (FA 16:0),1830.0605,1386.2978,1772.4734,2197.7582,2825.0743,3011.3504,2497.7615,2199.9921,3103.9524,2655.8341,2847.7062,3104.4478,1411.6466,1277.9712,2315.5446,1503.1464,2001.2268,2318.8403,2932.7995,3101.6844,2592.519,3119.9516,2736.6368,0,0,2568.8148,0,1794.585,480.4264,351.4216,1219.2363,0,1391.01,1734.4285,841.9088,0,992.7824,0,2523.4292,2138.6705,2313.3521,2130.9949
DMPE O-36:0 (FA 17:0),23.5797,0,13.5268,31.4017,0,0,0,0,26.7897,24.8848,0,0,0,0,35.5597,0,0,0,0,0,15.506,41.4224,31.6858,0,11.1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9917,0
PE 38:7 (FA 18:2),11.9975,22.8873,11.1745,56.0593,0,0,0,19.6222,17.4523,0,0,12.1033,0,0,21.3528,25.5661,0,18.8923,0,0,0,0,33.2225,26.6694,0,27.4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8538,17.2762
MMPE 36:0 (FA 18:0),1474.5495,1057.7925,1355.4309,1691.9842,1937.7987,1942.8692,1690.6153,1684.1942,1707.2002,1390.389,1334.5517,1496.6378,974.6646,694.6565,1260.169,873.5571,1232.0553,1302.496,1777.0588,1757.2036,1963.1121,2196.6916,1932.2192,2241.3532,0,2021.9303,1545.7383,1371.4897,385.399,0,416.6733,385.102,0,527.8151,539.7046,0,679.1883,0,0,0,1764.4779,1684.342
MMPE 36:0 (FA 19:0),20.6846,0,26.0829,981.3189,0,0,16.2928,0,11.4145,10.586,0,0,0,0,7.35,0,0,0,0,0,15.8883,12.2927,0,0,14.3864,0,26.1918,0,0,0,0,0,0,0,0,0,17.8906,0,0,0,19.4235,0
DMPE 36:7 (FA 20:5),48.4473,46.7095,10.1187,9.1513,0,0,124.0583,121.8911,20.1427,0,0,21.0262,0,0,37.2962,35.5142,0,21.9027,0,0,0,0,31.5901,53.0353,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9028,30.3034
DMPE 36:7 (FA 22:6),140,107.4999,127.1449,114.0029,135.7783,81.1324,115.4381,72,172.6558,143.7174,94,93.1324,131,104,183.0375,118.3274,147,138.3399,172.7424,187.3274,185.0824,184.9249,197.6824,215.9249,91.7424,75.3274,119,92,0,0,98,97,99,114,103,0,110,0,133,121,144.9374,120.1324
PE O-38:0 (PE),42.2006,0,33.8011,45.1033,11.3429,26.3206,28.0238,0,1.5069,18.8071,30.1073,24.1464,22.1451,37.0267,33.8102,0,35.0278,17.0842,50.7318,42.9245,34.8672,26.7968,31.0568,60.6059,25.69,16.7987,9.8895,21.3033,0,0,0,0,21.9956,0,22,0,12.4172,0,38.328,27.8514,26.3888,11.9113
DMPE 36:6 (FA 14:1),33.4013,42,34,39,0,0,0,0,28,23,37,27,84,54,69,52,63.4013,77,104,106,48,63.4378,71.9925,43.4013,96,91.5472,89,54,0,0,0,22,0,27,23,32,0,0,92.4013,49.1749,22.9925,57.9195
DMPE 36:6 (FA 14:0),646.6857,651.5266,531.3863,620.8139,610.4303,539.6416,371.7661,445.0304,835.9679,760.5623,772.0205,644.9708,838.9056,597.9514,862.3343,836.0175,1194.5299,1241.1764,1404.2155,1483.6615,1113.9634,1037.6978,1057.7688,1096.9523,0,1042.2713,961.9528,906.4698,0,0,622.9516,630.6994,724.1682,732.7969,421.3241,380.2039,361.7586,367.1749,1209.9265,1065.9494,994.7189,1004.2069
DMPE 36:6 (FA 16:1),1186.7026,1014.1561,952.2768,1233.4465,1039.737,933.683,587.3086,595.1656,1297.3174,1384.9868,1205.4381,1214.0211,1410.3758,1128.9869,1427.1996,1303.3397,1912.7929,1895.7497,2302.5791,2309.342,1864.2361,1752.0702,1887.3564,1758.1856,1754.0227,1786.4394,1449.8559,1416.9184,0,0,806.7046,809.4306,938.7817,1038.3356,706.5543,635.4813,494.265,589.9438,1880.3721,1726.0499,1574.3683,1780.1698
PE 38:6 (FA 16:0),620.4892,457.5511,423.9648,616.7777,853.8313,831.8494,990.9675,915.2153,1051.0256,982.7659,830.8318,970.9685,712.9759,624.5246,859.5136,805.9994,810.367,828.3454,935.0078,1048.657,916.6523,935.4935,880.2365,816.9299,625.0427,624.9687,544.9965,589.4063,0,0,508.4273,377.2583,538.5912,734.901,568.8603,426.8342,434.6747,389.0876,391.7793,375.8409,452.5245,509.8672
PE 38:6 (FA 18:2),111.3015,114.5055,102.8477,167.4489,63.4092,69.9526,72.2604,61.5311,137.0399,90.8874,136.9089,124.8891,78.8527,72.0382,144.1764,130.7434,114.4784,118.1678,188.5804,156.0234,154.2942,141.7649,221.755,133.3443,121.9821,111.386,145.7306,131.722,0,0,95.1905,98.3286,92.6239,101.3631,101.4984,99.8421,91.3682,71.9744,78.0826,109.4531,82.3475,124.1599
PE 38:6 (FA 18:1),149.6582,217.6973,220.9244,297.9767,68.5768,88.9733,84.8736,77.0955,187.8979,205.6808,168.7032,162.5344,237.1191,236.7478,271.309,315.1167,262.1106,217.7854,308.7718,282.7976,280.0934,329.5411,295.1137,374.6322,191.5561,204.7295,262.8857,208.7708,0,0,104.0806,118.5812,121.9454,93.4382,109.1785,72.0245,66.3315,113.7445,255.7216,295.5074,231.0336,267.3488
DMPE 36:6 (FA 20:5),64.6778,93.02,95.6287,149.4195,64.7424,59.9945,75.8184,77.9384,85.9815,91.8734,69.5206,67.509,106,56,159.6862,114.1909,145.0334,151.7641,120.7435,139.3836,91.4193,67.2216,117.8014,136.13,175.5391,217.6059,115.2216,98.2216,0,0,42,25,37,45,61.3713,54.0482,64.6901,61.5712,71,83,76.9786,64.3347
DMPE 36:6 (FA 20:4),334.0198,287.6595,284.9383,342.826,182.9248,186.8376,246.5622,242.3965,261.6035,210.5993,237.7053,254.3367,222.1016,193.3551,373.6695,363.5282,205.6895,278.3208,352.4385,297.4883,260.4575,333.4412,418.8298,338.951,282.1189,255.5256,204.2747,245.7495,0,0,143.049,174.2023,201.1669,186.9768,290.865,263.2834,239.4455,154.3919,191.1103,205.8593,183.681,186.1386
DMPE 36:6 (FA 22:6),117.1755,127.9501,80.1209,123.8571,265.2306,279.5988,292.1879,268.205,362.0681,290.3269,284.5378,251.78,273.4977,218.4442,337.0834,280.396,273.8811,284.7613,379.7847,346.1227,311.4856,308.986,293.8089,255.5316,186.8768,173.0343,175.1876,173.6405,0,0,148.8599,121.1865,148.5285,119.6419,160.6414,140.2143,120.0054,137.1871,149.91,138.4587,122.4598,118.2036
DMPE 36:6 (FA 22:5),478.4483,423.9694,415.6852,481.8995,416.0097,448.625,437.7005,457.5305,427.543,413.0136,408.7882,379.4289,429.0304,403.0778,531.5527,490.1181,395.5249,504.3494,613.7729,582.3088,612.341,691.44,668.2325,689.0027,431.3301,380.0306,356.2478,415.0138,0,0,273.7284,326.4023,350.0835,322.0181,586.1712,488.2524,452.9345,419.841,420.2603,431.4596,434.9705,415.2909
PE 38:6 (LPE e),48.2451,46.7216,37,46.3948,67,48.5501,61.1855,50,63.9818,66.9269,77.6978,40.8032,63.9782,23.7056,71.4023,70.3955,43.4856,46.337,82.8051,52.4836,68.1093,74.7074,85.1973,49.4579,56.0527,44.6336,49.9249,41.2236,0,0,29.2182,23,32,46,52,49.9891,24,30,41.8914,39.228,43.2614,34.8298
PE 38:6 (PE),52.575,56.3011,61.2895,74.3587,84.8223,55.7115,64.6299,82.9838,76.6528,96.2746,99.7662,75.431,98.6045,77.2252,110.9862,100.4257,97.8417,94.9089,125.7327,111.3104,84.1336,87.973,134.5341,94.7011,55.5044,65.2207,70.3416,75.2416,0,0,48.9898,55.9934,39.9053,34.9859,80.4972,49.9899,43.0857,79,29.2124,57.4351,50.1128,61.0871
DMPE 36:6 (DMPE),37,32,16.9062,26.1958,27,0,25,18.7143,45,40,38,32,28,22,45,0,52,50,71,66.9648,42,57,39,47,59,64.9047,37,32,0,0,32,24,28,32,27,22,0,29,34,75,35,44
PE O-40:12 (LPE e),12.4517,3.6517,34.6614,41.4692,17.1706,30.2422,28.2369,17.5153,18.8296,49.2028,14.2447,20.5133,4.8316,22.817,22.4695,28.6357,33.0164,52.5639,9.2281,29.3465,14.4804,32.9598,18.3787,45.135,33.0372,36.4096,29.6021,19.2178,0,0,12.8143,26.3571,26.4098,18.7141,20.416,22.5213,21.8074,30.5092,21.4683,7.3198,0.1981,29.4996
PE O-40:12 (PE),15.2494,40.4983,48.3737,41.8821,0.2415,37.3059,39.5415,25.1427,42.0905,40.5573,27.5629,37.5989,25.0034,17.607,70.2567,23.5957,18.9538,35.6468,19.2071,40.4903,43.3547,60.7455,39.5671,51.6509,50.4188,50.9713,44.5089,20.1398,0,0,17.2894,38.7567,31.869,56.353,16.3344,28.7849,36.4745,3.1521,26.2472,29.1546,23.2951,35.9602
DMPE O-38:12 (DMPE),3.3371,8.8591,11.2005,18.7078,13.3811,0,10.3899,0,0,25.8239,10.8327,0,12.8767,16.9031,24.3018,27.0658,12.771,21.7798,26.1873,17.1306,16.815,15.249,41.3283,16.293,12.2402,3.479,18.3371,28.8591,0,0,7.8591,11.8943,19.8767,18.8591,13.3811,0,0,0,24.8503,0,5.3459,1.8062
DMPE 36:5 (FA 16:2),37,0,34,37.6867,33,0,50.5484,37,26.6857,32,15,22,64,49,41.8492,45.8995,51,76,36.8995,68.4869,41.9925,57,35,68.7537,30.6592,29.7079,37,47.5221,0,0,0,42,48.5279,42,30,21.8995,0,27,0,0,23,26.9925
DMPE 36:5 (FA 16:1),1430.6546,1219.727,1237.7525,1456.3177,753.3886,777.6793,708.4717,573.3924,1044.6077,962.9449,951.4853,941.4919,955.5156,777.6514,1244.9478,1163.6064,1008.0192,996.7133,1327.3421,1299.5183,1009.6794,1032.3079,1227.84,1166.4105,847.1288,826.0241,959.3091,841.0808,0,0,560.3998,560.5613,721.7056,744.4601,542.6605,521.7676,511.2522,453.3839,1889.0897,703.8908,2216.2376,2261.0656
DMPE 36:5 (FA 16:0),4172.3995,3682.1075,3570.8934,3538.3539,3915.4386,3623.9183,2872.3496,2687.5276,4422.3381,4645.026,4445.0212,4555.1506,5357.5151,4268.985,5479.5659,4948.9065,6168.7634,6869.6094,7806.562,7991.0197,6809.8875,6695.9794,6735.6854,6602.7165,6736.8605,6912.7563,5696.6713,5778.7416,12.0218,0,3900.1497,4212.7649,4697.5,4835.4839,4020.8306,3727.492,3316.6867,2945.6998,4047.9152,1941.9723,3912.8466,3877.0024
PE 38:5 (FA 18:2),63.3856,45.3771,81.9078,100.3295,69.0615,103.457,117.7455,75.462,103.1238,68.3587,84.5763,87.4678,82.0013,75.4031,105.4719,103.8799,87.5821,131.9665,124.8373,108.238,84.2946,93.3247,138.1317,89.8693,92.8326,71.2471,95.1658,116.5921,0,0,105.0624,94.4946,78.2907,100.7509,62.6936,75.3349,137.8302,71.2414,49.5275,19.1364,86.2334,62.6411
PE 38:5 (FA 18:1),4587.4247,4220.7413,4494.4752,4466.8501,3454.9555,3407.508,3203.5166,2821.741,4768.8837,4789.2819,4117.7127,4407.5229,3609.9221,3083.5945,5023.015,3575.9537,4263.8766,4216.7636,5411.2662,5512.9396,5104.0561,5201.1555,5519.9959,5456.1175,4073.1575,3847.2621,3632.9972,3739.9109,107.3378,0,3289.7042,3516.4369,4017.0501,4127.2745,2973.8622,2874.8663,2304.0437,2495.5114,3825.4341,1725.3035,3849.3049,4133.8933
PE 38:5 (FA 18:0),225.7161,210.7177,226.3507,249.2203,84.6288,66.037,64.565,92.5336,170.3377,128.0156,151.9281,169.5645,168.6375,159.3842,230.7502,189.9982,164.9761,212.1982,232.8133,270.4551,189.4288,280.4296,310.509,250.7252,349.6078,351.1006,227.9701,265.1841,0,0,61.0119,60.8821,75.5376,61.571,119.6895,98.9228,73.009,91.4963,174.1171,45.7137,141.7013,191.1194
DMPE 36:5 (FA 20:5),218.771,180.695,177.8138,174.1028,77.1135,65.6468,68.6093,89.2222,154.831,152.2377,121.6786,165.4906,162.0393,139.3305,236.5829,174.9344,162.6962,175.5723,265.1026,209.3108,215.407,171.8243,258.129,231.2682,244.6919,199.1875,212.5694,281.2523,0,0,82.8062,58.3874,85.3791,76.8684,104.3399,68.2751,113.5233,77.3053,149.1209,55.412,159.7229,95.2897
DMPE 36:5 (FA 20:4),6058.0128,5158.9447,5757.0059,5820.0005,4721.5406,4284.8106,4163.9847,4120.5027,6428.9906,5789.5563,5256.3244,5544.2334,4815.4789,4227.8056,6482.5579,5063.8123,5141.2158,5365.8156,6479.3815,6310.2051,6552.5857,6583.6499,7088.7715,7029.0003,4935.8831,4520.6324,4485.8422,4504.0002,169,101,4234.1469,4264.2872,5125.4389,4879.0915,3911.6575,3678.7483,3292.3175,2826.5976,4743.2567,2085.1345,4708.8123,4797.7462
DMPE 36:5 (FA 20:3),53.5422,43.6575,40.23,30.962,37,51.1032,37.651,21.381,57,78,49,43.6038,37.5198,49.6191,79.0548,66.2981,48.4925,46.2213,80.0405,56.9809,66.651,71.4763,59.5026,94.475,65.6985,51,65.6561,50,0,0,7.8727,4.6318,4.8971,19.6885,39,39,26.6508,34.6191,44.3651,23.3484,39,61.4676
DMPE 36:5 (FA 22:5),421.8335,397.7731,464.5336,460.6926,709.0851,693.3781,582.6029,577.6733,799.1551,770.4501,738.9145,827.1615,641.3227,548.9681,757.3082,582.9255,644.1598,758.6623,802.0488,800.7149,751.4193,707.2352,712.2993,680.4974,542.092,601.5111,516.2494,532.9401,14.1449,0,391.3819,355.718,367.4333,467.1942,511.1363,464.7613,458.7,385.5316,310.2569,177.4344,366.9606,324.8244
DMPE 36:5 (FA 22:4),1440.2223,1234.158,1537.7271,1342.0714,608.433,567.8675,544.6001,499.6461,867.5427,794.0107,774.8927,750.4802,680.3633,621.543,935.2211,709.7951,714.0875,809.2002,957.0753,966.0972,1052.1558,1050.0653,1097.9926,1117.8883,631.0626,731.9581,701.5618,530.8524,0,0,621.4874,607.7574,709.6282,697.7546,1200.6073,1213.5582,1125.6796,1085.911,886.8854,400.0359,828.22,865.0571
PE 38:5 (LPE e),235.8207,221.4049,255.022,197.4096,183.8325,155.5923,154.6634,151.3653,220.4039,229.2353,242.7218,245.5856,215.0991,157.8152,247.803,232.2379,209.8771,232.4732,292.4667,255.1037,239.5137,248.3426,324.9062,314.7618,157.8439,162.8312,171.3438,176.8188,0,0,170.2608,170.8286,164.3584,193.3468,181.4506,151.6153,120.1694,103.4253,162.7771,171.6794,169.3557,222.9429
PE 38:5 (PE),349.9456,294.8739,369.3393,328.2773,288.9435,222.8907,208.497,236.9897,343.6936,306.8766,310.6924,333.1006,255.5236,235.1559,351.1158,284.4812,250.4168,299.0384,345.9445,329.9814,341.2692,349.6235,412.4178,379.7818,217.3119,237.002,247.5937,261.0142,0,0,246.5915,214.8073,252.9037,265.7994,257.4014,217.6566,140.3842,208.6257,198.2386,138.7179,255.7869,233.1147
DMPE 36:5 (DMPE),113.2659,106.1631,131.4171,85.6202,97.5647,104,70.3465,69.4662,115.3018,119.5139,139.3485,151.8591,164.6826,138.4708,148.5991,100.7956,163.4597,154.1886,178.0987,249.0091,238.785,169.5272,180.8299,213.3657,172.7719,180.2674,169.6998,202.075,0,0,97.6675,144.7242,121.1518,107.1191,137.5647,104.9031,106,105.3723,149.8241,73.7617,157.5256,135.0824
PE O-40:11 (LPE e),63.7061,25.1699,21.0568,48.2768,9.0097,5.0428,41.4616,0,33.7396,37.9251,0,2.2923,0,12.6868,36.7928,0,39.9241,5.0877,31.0249,40.3018,70.6998,24.6819,49.6235,0,97.1124,48.204,12.3825,0,0,0,0,0,56.3786,8.2187,0,0,32.6674,35.282,10.6025,0,28.3666,2.5494
PE O-40:11 (PE),2.0098,36.2669,0,57.6963,1.9599,38.9235,20.6392,0,14.8036,31.0868,15.8017,0,47.0689,11.9099,29.3684,0,62.4522,1.6695,42.5766,56.0697,25.6973,70.9556,30.0296,19.8849,70.9553,68.7406,9.153,18.5473,0,0,4.9798,0.8986,29.9565,0,0,19.9793,29.0375,40.2767,8.5864,0,23.4023,8.854
DMPE O-38:11 (DMPE),3.4472,6.4066,0,15.5231,15.2568,0,6.4463,1.3945,0,9.1477,4.2417,0,9.445,0,1.5544,0,13.45,26.9488,31.7388,0,0,14.9208,8.1293,0,2.6427,2.8892,9.9341,0,0,0,0,1.7506,4.4465,6.5593,0,1.0832,0,0,0,4.8372,12.9004,6.4692
DMPE 36:4 (FA 14:0),261.7796,143.3631,93.6891,335.0449,119.7577,244.4133,0,156.4695,207.8599,267.368,255.77,281.3941,0,392.7055,610.1073,452.7908,0,281.8032,413.8931,540.5978,195.7574,273.1997,436.9066,343.6482,267.5068,381.2369,467.4243,393.8503,0,0,165.4276,106.1149,190.7132,186.3559,0,285.88,266.1634,237.7445,321.4411,0,0,466.3903
DMPE 36:4 (FA 16:1),4121.3245,3576.7216,3968.3376,4956.7076,4399.3007,4159.8118,3962.7414,3426.8545,4422.8619,4000.766,3688.5427,3573.29,5119.9784,4210.1691,5693.4696,5685.4794,5875.6929,5706.9296,6967.7432,6772.8476,5548.8813,5643.7394,6019.8818,6157.3288,4656.0634,5145.9592,5467.5485,4537.9235,12.9641,0,2558.6587,2684.2232,2874.0211,3161.8247,2096.6197,3308.5064,3293.1041,3527.9609,5630.9666,5397.6637,6154.9745,6498.8411
DMPE 36:4 (FA 16:0),3184.5846,2890.5297,3004.547,3655.1245,2700.9803,2513.7235,2594.9507,2348.6243,3277.0629,2922.973,2845.6864,2843.8175,3333.7238,2872.5623,4148.2836,3870.9108,3634.6235,3729.8022,4502.9842,4402.8679,3569.6287,3778.6575,3745.5198,3971.7035,2868.7578,3255.1709,3617.6806,3303.6732,38.0938,0,2244.3551,2236.4684,2435.8017,2284.1865,1511.2915,2674.9948,2723.5271,2948.3041,3207.5218,3117.0937,3674.5992,3892.8307
DMPE 36:4 (FA 18:1),1121.5302,801.3902,939.6589,1154.3319,1109.9827,925.052,980.3152,796.8882,1448.8822,1161.5351,1205.854,1101.0852,1437.748,1182.2682,1785.683,1450.4513,1721.1106,1829.3947,1911.8015,1987.7317,1442.5001,1591.9151,1673.3159,1760.7612,1507.2252,1461.2542,1715.2686,1448.9339,11.2811,0,932.4889,852.5361,951.6118,1054.5704,410.2557,869.0754,882.0223,822.4606,1209.8266,1335.2875,1418.6968,1359.1587
PE 38:4 (FA 18:0),11998.8193,10119.6125,10814.4686,11426.6467,7706.5059,7056.6377,7058.4592,6585.9943,9495.2713,8241.1158,8500.1544,8506.998,8101.2545,7373.7311,11127.3496,7959.3696,8084.5165,8531.4148,10787.5746,10198.546,11055.6139,11136.0415,11520.4033,11919.7154,8573.2591,8488.1186,8148.799,8030.6964,315.56,171.6553,5148.3487,5380.7179,5861.4351,5824.9081,3710.2365,7935.2668,7069.2932,7379.4119,5809.9881,5778.2176,6052.6361,5828.8991
