Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PI 32:1 (FA 15:0),39.8899,16.2487,23.1748,74.551,0,31.556,14.867,19.4931,11.1439,17.7155,14.554,25.5174,15.8582,13.8065,15.7489,12.6537,6.9632,22.0763,17.3239,24.8888,13.2139,45.1947,12.8029,36.5338,8.6016,39.2857,27.0881,34.8245,0,0,0,29.0222,50.7925,0,23.3793,48.042,0,35.328,45.591,18.1414,62.8663,46.5298
PI 32:1 (FA 16:1),595.7293,468.5889,748.3945,661.6772,398.0827,467.3391,326.5266,323.7567,408.0926,461.1183,620.486,564.1382,376.549,283.1241,644.1861,505.0846,916.7682,873.9256,780.5417,798.5767,1023.5926,1152.0157,737.8252,1032.2667,993.2472,0,942.5126,751.7941,0,0,191.3085,182.8476,271.0135,255.6216,460.6971,472.3813,564.7574,565.2431,1452.7448,1383.686,1004.3603,946.6357
PI 32:1 (FA 16:0),515.5453,576.118,529.0224,553.4868,563.0802,426.0611,453.4657,350.0453,395.4478,364.9453,503.5709,865.6118,288.2303,325.7745,529.6514,671.9505,1011.4878,1008.5656,1054.3144,896.5025,1448.2806,1311.8304,1158.5554,461.2351,1076.1072,1098.9943,995.2701,990.1204,0,0,276.4113,394.7455,266.9471,443.749,823.8663,658.4535,607.9159,465.8603,1151.2414,1070.4206,1064.8495,1129.7288
PI 32:1 (FA 18:1),680.3595,511.0553,486.2788,531.0873,232.0299,213.6036,145.7197,136.2303,719.2135,638.0306,430.0817,274.7325,313.4963,276.2446,492.6187,525.3841,631.7278,492.281,450.1249,542.2933,524.1021,420.0613,693.7587,607.4727,571.1141,512.1595,517.3194,521.3114,0,0,187.1099,188.1631,274.6666,354.2487,286.9946,286.7909,271.9735,378.6983,1096.3135,425.6215,460.5631,547.5179
PI 32:1 (FA 19:1),36.9525,7.3524,46.2873,19.7414,0,0,0,0,22.4019,19.1192,0,0,0,0,0,0,0,0,0,0,36.8958,9.7081,0,0,0,0,30.6065,20.0608,0,0,5.2812,0,14.3715,36.4163,43.1162,0,22.1473,0,20.2383,10.3568,0,46.6334
"PI 32:1 (PI,PIP,PIP2,PIP3)",117.2598,110.1445,73.225,155.2932,37.8165,51.6773,38.4742,60.1214,58.0553,54.7098,88.807,114.578,82.8007,52.2458,100.9879,65.3888,122.7034,86.1286,105.0769,160.2166,191.8265,113.5948,155.4728,88.5259,130.1171,154.7433,147.4876,105.1715,0,0,67.5864,68.563,23.9317,42.4923,122.4082,97.8608,76.4548,73.4522,141.7239,159.9914,150.0692,149.1883
"PI 32:1 (PI,PIP,PIP2,PIP3)",74.758,5.3437,102.3648,79.9228,29.4787,66.7729,37.0743,50.0573,65.6475,111.3728,137.3918,172.0772,119.0318,62.3395,151.9328,80.149,199.7008,127.4401,234.3405,143.605,170.4252,186.0824,177.326,165.9268,153.0323,301.8143,185.24,130.5198,0,0,32.1383,86.6036,41.6396,48.6868,81.0166,85.1285,206.9658,115.7563,164.871,313.4642,133.3136,187.5588
"PI 32:1 (PI,PIP,PIP2,PIP3)",405.0043,406.4169,529.9667,416.974,269.5088,324.4018,189.1821,177.5987,338.1468,270.0906,455.5311,468.0789,319.1241,194.0679,369.2088,366.7261,684.036,643.3493,652.6737,434.5258,770.1693,782.6013,647.9406,647.9783,902.646,794.1376,640.9221,562.3551,0,0,203.319,180.3509,215.5967,285.2458,446.7057,291.8088,433.7922,422.2872,883.1473,852.6591,682.0794,560.8358
"LPIP3 16:2 (PIP,PIP2,PIP3)",47,41,34,54,47,34,0,47,41,34,61,41,41,61,32.4127,19.4127,38.8489,88,81,61,86.4127,122,61,53.4127,54,108,68,54,0,0,0,0,0,0,54,27,47,68,73.4127,73.4127,42.3492,81
PI 32:0 (FA 13:0),10.0893,20.9743,0,0,0,0,0,0,19.0539,15.5016,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3.6165,0,0,0,0,26.6069,0,0,0,0,0,0,0,0,0
PI 32:0 (FA 15:0),36.3284,18.8874,39.2464,4.7123,17.6907,10.961,12.7414,0,54.0638,43.581,26.0018,25.463,51.6872,33.5158,10.3042,20.9564,23.052,0,3.0666,0,28.9165,27.374,37.1445,37.5724,42.4479,0,38.4748,43.014,0,0,0.2594,0,9.0527,0,0,20.7884,20.47,12.5136,0,25.934,0,2.371
PI 32:0 (FA 16:0),130.9884,0,178.0807,0,0,144.2095,91.8943,148.1075,31.4786,154.2926,125.3874,0,100.5121,33.4127,0,0,0,0,69.8916,80.8742,0,61.8228,0,195.1263,300.3112,62.5211,139.0638,40.296,0,0,142.3225,99.4923,161.3272,34.8208,0,85.0827,190.7133,101.0078,0,0,0,33.5258
PI 32:0 (FA 19:0),47.9423,50.1534,46.703,0,0,0,0,0,20.7412,28.7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3712,0,0,0,0,18.279,0,0,0,0,0,0,0,0,0
"PI 32:0 (PI,PIP,PIP2,PIP3)",33.7493,0,46.122,7.6728,87.8112,97.3466,34.8591,97.621,136.4093,55.3738,55.3089,56.9033,30.3442,45.6312,118.9344,100.9832,74.2451,64.5642,68.4705,106.7249,80.5205,62.9729,16.218,94.8179,67.0684,15.0988,11.3885,86.2935,0,0,39.0546,18.5222,67.4269,59.7087,41.9961,52.5978,18.1529,0,115.9769,44.3517,62.4767,67.3219
"LPIP3 16:0 (PI,PIP,PIP2,PIP3)",284.9252,169.0163,334.11,250.3929,448.4819,450.9691,392.928,421.4878,397.2019,341.9334,351.6192,347.8205,194.4319,162.4417,391.0342,236.0624,255.2513,306.2828,320.2928,331.623,308.5076,343.3451,333.8713,414.9823,261.7128,255.1216,282.1684,322.5532,74,37.28,242.5774,160.2724,231.1178,285.7359,209.7679,215.0106,203.142,107.923,228.1628,0,328.6632,295.0848
"LPIP3 16:0 (PI,PIP,PIP2,PIP3)",33.6005,6.2259,20.9667,19.6204,19.9588,17.7191,0,0,10.0377,26.9677,25.3088,13.5725,25.7451,0,7.9203,29.5853,53.4031,0,27.8979,22.4253,20.4471,14.253,15.2234,7.8793,13.5057,35.8777,0.5266,0,0,0,0,0,0,0,3.6822,21.2811,38.0576,22.622,8.7058,0,6.9859,13.7573
PI O-34:5 (FA 14:0),73.6611,60.5985,0,78.7779,73.628,0,33.8254,46.8572,65.0287,97.6439,75.6515,58.7313,0,0,29.9964,31.0169,11.2037,74.4737,70.725,71.7136,0,0,53.2778,30.7939,0,0,0,0,0,0,0,0,0,0,29.3978,48.5635,42.3019,36.6183,0,0,37.1185,0
PI O-34:5 (FA 20:5),21.7662,47.9246,0,17.1309,0,0,54.433,53.2085,37.1991,14.4021,3.5306,13.546,0,0,85.5276,61.7981,64.9673,29.6554,35.9911,26.8136,0,0,42.4214,28.779,0,0,0,0,0,0,0,0,0,0,41.3128,38.1258,26.6243,45.0144,0,0,59.7049,63.4622
"LPIP2 22:1 (PI,PIP,PIP2)",235.6894,143.3401,88.0377,168.9811,182.5266,285.7855,190.6417,138.7978,149.1571,247.8239,86.4308,118.811,49.3088,149.463,210.0712,92.8299,161.7488,72.1608,116.6181,132.4434,218.2773,187.845,221.1498,214.875,153.2671,240.823,179.7503,76.7829,37.0791,19.6044,83.6722,83.0893,81.2472,108.4456,40.1554,21.4857,129.9857,0,157.5895,165.8159,107.2391,64.4381
PI O-34:4 (FA 14:0),47.5988,84.3717,24.4293,34.7986,68.0885,84.3985,28.0882,0.8036,129.5679,83.7653,47.0997,54.6501,43.6699,35.5123,43.2512,23.5499,38.5662,40.0237,75.0402,34.3552,72.0021,110.0365,31.6487,73.4775,75.9167,15.6696,93.1401,52.6906,0,0,70.4307,64.5239,68.9823,58.6524,46.2438,58.6824,61.9472,33.9965,52.6594,35.5435,39.7182,39.8837
PI O-34:4 (FA 16:2),107.2125,93.2125,109,108,74,19.2125,54,47,88,54,102,54,61,101,78.545,95,122,86.2125,142,95,108,122,101,122,108,86.2125,122,95,0,0,68,54,68,142,47,47,34,61,95,101,0,108
PI O-34:4 (FA 16:1),1629.6782,1425.5227,1319.7757,1666.4296,1139.498,947.7622,634.6444,615.4847,1256.5203,1316.0628,996.6051,1203.6184,935.4483,663.1253,710.0961,592.685,841.2564,1017.6726,0,1128.441,1182.2862,1075.9775,910.5185,1200.1926,1268.903,1233.5948,1262.7571,1104.5284,0,0,745.1663,813.0067,672.7277,857.7678,764.1485,810.0946,0,547.7443,1856.7781,1929.2754,1480.851,1637.494
PI O-34:4 (FA 18:3),191.5545,138.3849,173.0488,173.2233,157.7241,194.3994,161.8239,142,85.0488,111.3371,90.8572,93.4734,169.4749,169,147.8239,137.3231,200.2233,232.8572,155.3565,0,203.0124,252.1487,140.1755,181.3516,0,242.5384,272.5821,261.3849,0,0,120.4734,140.8239,127.8239,132.3371,156,154.8239,131.1487,128,78.3371,97.3231,126.5199,90.5067
PI O-34:4 (FA 18:2),2036.0711,1758.2772,1869.4665,0,1499.2042,1269.5255,1084.9997,997.0313,1430.7015,1668.3916,1455.6144,1634.9974,1218.8614,879.2131,989.1724,1100.172,1057.9015,1240.4133,1315.2191,1412.0926,1452.0844,1576.9391,1307.7978,0,1411.5105,1593.7804,1345.0853,1343.4449,0,0,1069.4798,1122.7049,1416.6348,1472.5411,0,1103.7764,740.6499,0,1861.3189,1840.1341,1970.0448,1443.912
PI O-34:4 (FA 20:4),266.1123,128.4709,333.9333,255.7347,192.1054,214.6244,229.1502,159.3367,195.1375,205.2474,139.2095,136.5776,138.8101,62.5202,0,236.2093,120.9196,141.7862,137.3377,158.6345,120.6251,0,73.5549,121.2061,126.044,136.9414,168.3712,156.3747,0,0,202.2475,178.314,187.3301,213.5627,189.0027,0,174.6328,170.8215,86.5836,38.1524,191.7607,83.0927
"LPIP2 22:0 (PI,PIP,PIP2)",150.3984,125.5993,200.3575,193.552,271.2916,230.3002,273.8994,264.9077,290.8603,200.67,180.0591,201.8975,113.9235,49.7401,194.9226,13.9171,106.5835,108.8943,161.1172,106.9511,248.6895,160.4543,213.0096,209.8461,113.559,83.7105,88.4945,123.4412,56.0428,21.7534,64.8184,108.2852,122.107,125.1691,62.206,121.6491,38.2557,29.3991,239.9496,153.2284,247.8563,279.3235
PI O-34:4 (FA 16:2),24.7167,0,0,0,0,25.9129,0,0,0,0,0,11.4251,7.5913,0,0,0,0,0,0,0,0,0,0,0,29.8501,0,0,0,0,0,0,0,0,0,8.2588,0,0,0,0,0,5.8038,0
PI O-34:4 (FA 16:1),1486.749,1487.8403,1417.0667,1233.8709,585.9295,1022.9644,513.064,679.4949,1204.1165,1225.4786,1240.3344,1165.8243,926.8104,810.9957,1037.7631,1157.2885,941.9052,1186.076,1575.3144,1413.2909,1653.8179,1469.8571,1793.3689,1586.5854,1108.0067,1338.0346,846.9517,963.5013,0,0,410.331,394.7151,616.6417,0,582.2955,450.8356,371.5211,411.7795,2568.6566,2024.7855,2640.3757,2617.7713
PI O-34:4 (FA 18:2),480.6675,313.7311,257.7351,83.1905,366.1629,0,354.5071,300.5859,370.695,118.0029,230.442,76.9005,261.3094,240.4093,603.3917,477.0423,0,430.4112,554.0523,640.2578,462.5058,365.6429,583.4752,473.2866,639.6815,374.5355,595.325,380.4428,0,0,419.9943,522.4637,260.2222,304.6619,212.5125,453.3066,425.7435,286.9265,140.691,38.9457,12.8463,181.9698
PI O-34:4 (FA 20:4),61.8828,124.6403,32.397,147.3076,194.4175,174.4508,230.0963,307.2606,129.622,97.4505,113.4581,136.2613,53.5196,0,125.387,91.4885,79.9638,70.7312,77.3006,91.7528,108.1134,60.0954,150.6443,113.1924,65.4112,73.5585,50.2736,77.6861,0,0,120.1847,178.8462,125.5485,99.642,168.6375,115.9364,209.3954,128.7739,47.0904,25.9542,11.531,78.4339
"PI O-34:3 (FA 14:2,PI,PIP,PIP2)",615,18.5015,659.4606,633.5038,873.9465,978.9382,3024.6653,5654.176,764,1080,623.5435,1142.4868,1248.9989,1552.8211,1613.4956,4151.2968,304,344.9819,587.9959,526.9588,331,465.9664,1540.2012,2038.9894,7009.8272,15487.0285,943.7835,1827.9786,1840,2364,1542.0191,0,457.498,583.9912,795.5905,1156.5565,413,466.9968,793,333.8309,513.9981,631.9992
PI O-34:3 (FA 16:1),25736.0306,24200.3726,21827.6596,24199.6207,15780.0416,14228.6698,8985.9045,8610.2779,22777.7027,21568.4995,19388.6911,18934.0274,17069.4926,14358.5429,17983.215,15685.1697,17170.2235,16849.099,22088.8445,23385.3062,28262.6093,26125.1573,27290.5315,25967.2647,19695.9285,0,17559.6292,16881.5169,42.7463,81,6542.3603,6942.8421,7931.6104,8930.5586,9393.5052,8762.4534,7170.4731,7030.2969,48148.7572,3545.028,42597.6295,45289.6628
PI O-34:3 (FA 16:0),5045.7083,4998.5512,4928.4914,5283.9715,0,4373.0496,0,3519.272,3907.7216,3895.4108,3270.0102,3569.1975,0,3511.5418,4187.8457,3291.189,4164.781,3956.5717,5020.7826,4758.883,5106.483,5532.1465,5240.9227,5383.4109,5527.3657,5822.9388,0,5212.4427,0,0,3689.5711,3770.9689,3856.776,3900.3282,5377.389,4484.5177,4054.7299,3723.2759,3389.6179,409.3909,3257.7389,3385.791
PI O-34:3 (FA 18:3),43.4021,35.7141,45.9848,45.5125,21.6309,23.111,0,8.3168,30.0875,28.604,6.5994,44.918,32.9829,7.4603,5.1081,13.3537,0,3.9158,17.3625,0,21.4469,0,30.2231,16.4134,30.8849,33.9551,37.7703,59.5198,0,0,40.6779,23.9612,33.0027,17.9259,19.1263,15.7626,39.241,0,50.3714,10.1081,33.8083,31.7914
PI O-34:3 (FA 18:2),9337.0939,8658.8204,8646.3864,9292.8929,10529.6996,9193.0512,7021.4057,7020.0678,7428.7548,7121.2278,6662.115,7858.6122,9566.2772,7371.9591,9296.3177,8638.9013,9172.1767,8224.9636,10744.1983,10752.7089,0,11515.8369,11614.5313,11829.1937,10594.5159,11328.0158,10053.7478,9913.0979,27,41,6590.3235,6955.6415,7338.7054,7381.7577,9317.1578,8971.485,7849.0636,7369.9683,6952.8186,902.3899,6520.6941,7321.7545
PI O-34:3 (FA 20:3),83.4637,66.2718,78.9916,54.5841,17.1566,66.4088,66.0505,75.7194,62.4099,36.2055,75.4416,57.7438,39.8787,39.2061,57.5304,65.5097,73.2606,45.563,0,40.0591,52.0302,72.9084,39.0036,62.5351,66.7994,43.9651,75.4697,73.956,0,0,14.8476,52.5019,69.387,67.4415,66.3584,73.6588,35.1508,45.3554,30.0148,0,40.152,98.6705
PI O-34:3 (FA 20:1),84.2462,96.3885,0,0,50.2977,0,0,0,0,0,0,0,105.1462,102.1241,0,109.7784,0,0,0,0,0,0,0,0,141.453,67.3294,134.5956,69.457,0,0,0,0,0,0,93.7311,68.4023,0,0,0,0,39.5579,0
"LPIP 28:1 (PI,PIP,PIP2)",110.0043,144.2418,180.2136,120.8174,104.3781,171.373,107.8261,104.3155,96.7673,117.9553,93.5951,126.321,69.5657,81.8199,92.8375,140.2658,100.3914,132.5563,119.1304,125.2322,153.652,207.5198,189.4385,193.6919,92.7892,111.4576,112.9717,91.359,19.9805,11.6357,89.5563,30.3528,90.1756,69.7499,86.1106,125.6683,61.4731,60.3494,100.0812,0,105.4765,125.0551
PI O-34:3 (FA 14:0),45.125,19.456,6.491,15.0833,0,0,0,0,45.2101,39.9466,0,0,13.9217,42.8649,24.6383,30.7121,11.1156,11.0605,59.3456,1.4946,62.1213,18.7135,24.3201,16.9764,58.1056,12.2483,9.669,24.5544,0,0,21.2276,24.946,14.7851,62.5387,7.7953,16.4264,18.582,0,42.5154,47.0939,26.1733,48.4329
PI O-34:3 (FA 16:0),8052.8878,6471.7971,7292.8616,8202.1782,2784.1421,3259.8777,0,2227.631,4363.8634,4062.1442,4028.2797,3703.0461,4381.3832,3220.7073,5134.0745,5222.2753,5118.4176,4569.6759,6118.5177,5774.406,7415.0555,6684.4676,7796.5091,7240.8152,6029.359,5667.681,4865.228,5163.9032,0,0,1799.4289,2168.9625,2221.1357,2314.9707,3432.689,3963.5881,3351.357,3612.5882,6674.1032,6063.2514,6248.2997,6846.2874
PI O-34:3 (FA 20:3),56.7419,51.693,30.3716,70.6423,50.8273,39.2116,59.9737,86.7639,53.7234,67.6546,20.2335,9.917,31.0039,31.2564,42.6396,0,0,27.3857,57.9914,33.3894,32.9649,22.4645,57.5254,40.0842,37.2012,53.9397,54.4022,0,0,0,88.3832,41.9398,63.7496,0,66.3708,0,53.3824,29.1793,29.637,35.1097,50.4203,5.8696
"LPIP 28:1 (PI,PIP,PIP2)",62.1753,0,27.7902,25.7334,4.6032,0,0,31.5779,14.3361,0,8.9936,0,42.7426,8.18,16.1819,0,30.2878,0,89.3659,3.4825,0,0,42.0349,0,28.6406,4.5452,0,29.0645,0,0,3.7539,6.1877,8.5574,8.5537,47.1554,0,9.2031,11.8455,42.1713,57.3701,0,2.8689
"PI O-34:3 (PI,PIP,PIP2,FA 14:2)",52.8439,605.9272,181.0382,191.7717,116.3995,2.1053,14,0,0,0,113.6994,42.675,0,0,134.0197,0,48.4318,44.8969,0,103.3941,52.9274,0,119.2267,0,0,0,0.6989,0,135.403,0,0,1174.3828,22.8377,0,75.3204,0,0,0,0,578.9908,0,90.0823
PI O-34:2 (FA 12:0),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9897,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
PI O-34:2 (FA 14:0),134.2904,151.5164,112.0298,116.4963,117.7852,104.9669,23.011,55.8441,136.6798,156.2194,144.9018,207.6531,206.7831,150.6037,285.0063,153.5981,219.4894,209.759,177.9115,231.9997,215.9638,248.7142,187.2034,245.1844,167.778,0,203.8951,193.1327,0,0,131.7978,137.818,152.6285,78.7356,28.6452,101.0394,65.8485,28.0774,319.7218,187.6105,213.4738,184.6281
PI O-34:2 (FA 16:0),108869.8288,104251.9551,97319.9272,121560.8278,46104.18,49405.2091,35562.6511,34969.5054,58148.4204,54520.001,52083.2685,59180.5913,70917.362,57682.5975,70855.1348,66513.86,81492.5923,81274.5372,96200.6029,90126.0962,109568.8532,110562.5551,65539.7204,108623.0932,91594.7216,0,85784.6717,83506.0764,0,0,30639.879,33729.5526,38929.5924,33940.0095,20353.1168,64983.8894,57773.5551,52308.4783,84391.6301,77236.5344,89990.7245,96239.7472
PI O-34:2 (FA 17:1),107.2415,83.922,78.0872,144.7044,62.8013,77.5478,66.1318,40.0554,116.1495,110.0761,76.0121,89.4755,98.5217,74.0106,61.5145,84.3848,96.6031,80.7377,93.3153,0,120.4496,150.7445,105.7965,86.0626,58.7851,1.1206,132.2971,100.285,0,0,38.8491,38.8877,0,29.4694,23.3956,61.1324,54.3811,75.9271,104.8498,69.4233,107.0867,69.2114
PI O-34:2 (FA 18:2),1398.8816,1425.7825,1854.9759,1640.6569,450.8069,541.7922,1189.6125,695.182,1332.0239,1071.5197,1204.0838,1303.343,958.4058,1099.7568,1300.4316,1377.3735,623.659,1078.1254,0,751.8035,958.2707,996.4993,436.1255,771.7162,821.784,0,1179.6086,982.013,0,0,858.1584,797.8993,979.9977,932.3854,0,979.9527,1154.3091,1080.7225,1524.9791,1535.3879,1962.6116,1787.0754
PI O-34:2 (FA 18:1),162934.0285,0,146582.6305,153100.3873,0,122938.4252,87856.3158,78726.7206,131370.924,0,123912.442,120102.0482,144936.0648,0,148736.8722,133962.5496,152943.893,142007.2825,151516.3203,139620.1269,159990.8531,146860.7524,71831.824,154150.7298,123027.865,0,150801.8464,138861.3225,0,0,0,74121.0753,90401.0853,0,38953.6275,130487.9394,0,106117.3353,174714.0069,155094.1389,173423.1842,141286.84
PI O-34:2 (FA 20:2),89.9347,77.6961,85.3913,75.38,16.2319,38.4046,33.5085,35.5154,64.5506,91.1828,48.474,60.0308,38.2241,28.6575,55.7513,61.5115,0,36.4319,80.6755,57.4509,104.2688,70.3599,31.8791,87.8047,23.6956,0,58.9327,0,0,0,59.7156,51.3021,36.8801,37.011,13.3805,39.1172,51.9701,35.6286,41.2465,71.7261,72.4269,59.1937
PI O-34:2 (FA 22:2),26.9863,0,0,0,0,40.0377,0,0,0,0,0,0,0,0,0,0,0,0,25.9671,0,26.0165,13.9584,0,46.9381,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"LPIP 28:0 (PI,PIP,PIP2)",162.5554,187.113,247.994,195.3999,128.7337,111.1306,146.4884,32.5763,193.7958,98.1683,131.4168,163.2293,143.8125,203.5087,201.9807,181.2995,165.6085,190.0335,170.0202,260.6101,176.0596,224.1229,148.6366,280.4146,141.3418,3.536,173.724,120.2907,0,0,55.6329,74.9547,86.4621,91.2954,0,137.5507,140.2197,132.3227,169.1259,175.8453,194.3432,119.4541
"LPIP 28:0 (PI,PIP,PIP2)",136.5014,119.8935,78.7471,166.5635,235.8184,293.2537,775.4666,1215.1113,190.7669,207.9741,151.6776,324.6914,247.8573,233.3746,264.8892,0,113.8184,80.575,151.2979,165.247,37.7862,148.9327,46.2577,289.3773,1064.7305,0,233.6736,468.9753,345.795,588.7656,383.1163,22.5764,150.1022,177.2544,64.3531,278.7342,119.6253,169.7246,177.9125,396.3492,106.2362,124.686
PI O-34:2 (FA 12:0),57.9897,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,68,0,121.8389,145.3685,0,51.9897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI O-34:2 (FA 14:0),56.862,16.6334,95.5137,36.5719,0,0,4.8873,0,47.4095,17.7803,15.8358,0,0,1.1436,0,0,0,0,1.824,0,6.3015,8.3765,1.8246,17.0255,0,0,67.8873,32.4106,0,0,0,0,0,50.0481,68.4761,0,12.0601,48.1044,97.757,175.1748,33.5462,88.0696
PI O-34:2 (FA 16:1),248.2514,0,30.0976,121.9894,208.6613,202.1371,0,0,26.5124,115.0743,97.7925,121.2994,0,47.8065,4.5675,84.3947,10.7689,0,109.8417,0,308.0703,329.4839,339.0821,262.0822,64.7012,0,0,0,0,0,0,158.5635,119.0477,42.9325,315.7766,0,0,0,0,264.9043,0,0
PI O-34:2 (FA 17:1),0,0.6211,0,39.0993,0,0,0,7.9159,0,0,23.0895,27.4257,1.6792,2.6911,29.1804,10.5734,23.5997,31.7121,4.6401,37.6185,17.1204,0,16.2901,67.9399,20.1888,0,0,0,0,0,0.5523,2.6449,23.362,5.3818,30.6307,0,6.4209,0.2059,20.6165,44.4691,22.8909,29.8864
PI O-34:2 (FA 18:2),87.3294,0,0,0,152.4656,116.8865,0,0,0,0,0,0,0,0,88.6153,66.3765,25.4324,0,105.6614,20.2202,6.7706,0,346.9172,294.815,102.9098,0,157.8647,73.7037,0,0,0,146.9161,0,46.7238,620.7879,0,69.1451,112.921,0,0,0,0
PI O-34:2 (FA 20:2),0,6.5208,0.0528,6.2765,12.4959,3.8952,0,13.3663,31.4786,0,46.8324,29.0651,25.7034,2.5097,20.9179,6.9496,20.4786,11.2157,3.2469,35.0352,6.1146,9.1959,46.0548,55.419,44.3748,0,0.5518,42.8126,0,0,9.1264,19.193,56.1254,33.3267,78.8684,0,7.553,0,17.1862,0,8.6052,0
"LPIP 28:0 (PI,PIP,PIP2)",51.2319,14.2364,40.7268,45.2783,10.7837,6.1164,0,52.4926,0,10.8478,0,3.2554,0,0,4.1927,0,16.5673,0,0,0,6.255,6.335,32.4227,0,19.7389,0,0,25.9826,0,0,25.8148,29.8998,0,0,36.3942,0,0.0772,24.609,25.1781,16.7589,52.8322,57.0355
"LPIP 28:0 (PI,PIP,PIP2)",27.4676,17.5491,92.9425,7.8771,0,70.2909,23.5672,0,0,80.5349,72.5564,42.1344,0,6.7443,80.3165,436.6158,0,27.4475,72.065,72.4057,0,0,104.9503,0,165.1689,0,45.5317,0,0,0,0,67.547,0,1.7622,209.4416,0,17.4947,0,4.9549,0,6.8491,0
"LPIP 28:0 (PI,PIP,PIP2)",61,3.9205,11.8013,34,23.9205,20.543,23.269,0,25.8013,7.8637,50.0596,15.7218,25.8013,14.8609,0,3.2648,41,52.8014,58.8013,25.8013,57.0611,81,27.543,37.6026,0,0,17.9205,0,5.3443,7.5231,15.4039,15.7218,0,0,34,0,0,0,45.8013,27.543,25.8013,96.7417
PI O-34:1 (FA 12:0),0,3.12,0,35.6572,0,22.6881,0,0,3.8452,17.2145,0,0,3.5559,8.9794,0,0,6.8389,0,0,0,0,0,17.8327,0,0,0,25.3062,25.4376,0,0,0,41,19.1302,33.9264,0,0,9.6881,0,23.8852,0,0,1.9058
PI O-34:1 (FA 14:1),7,0,22.9226,110.4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0077,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22.2762,0,0,0
PI O-34:1 (FA 14:0),22.2472,35.9308,0,64.9475,19.026,14.3644,0,0,33.9984,101.6682,11.1947,2.9483,2.5295,4.1812,8.015,24.629,40.2142,35.1662,5.0076,0,8.3699,90.8465,10.5899,0,20.7361,42.4874,31.2938,46.0607,0,0,36.0083,27.8061,25.3433,28.243,0,14.8085,0,0,72.8338,33.0165,35.6544,0
PI O-34:1 (FA 15:0),22.5046,0,0,34.351,0,0,0,0,0,0,0,0,0,7,27,19.5475,0,0,0,0,0,15.614,19.4356,11.5457,0,0,22.1301,0,0,0,0,0,0,0,0,0,0,0,22.4975,0,22.4031,0
PI O-34:1 (FA 17:1),68.3681,52.5131,47.9389,7.451,8.7897,33.45,22.6441,0,6.6291,15.088,21.4998,30.7259,28.8986,19.6798,54.2941,67.6677,31.6109,22.7768,55.188,35.5961,38.0781,42.4629,67.6127,0,51.9521,60.5645,65.3038,29.3205,0,0,33.2619,0,0,0,40.0896,43.2774,44.6278,13.353,57.6553,42.961,29.9148,39.4551
PI O-34:1 (FA 17:0),62.8152,30.7609,74.8193,38.0066,135.1902,107.5508,78.5775,83.9209,88.8821,123.6835,85.3603,89.9025,90.4075,43.4076,45.159,44.9256,59.8283,56.7082,125.5509,91.9339,110.2469,134.9968,73.515,117.0654,49.2726,47,56.4118,37.1295,0,0,14.9448,13.8022,42.2614,57.5414,58.7435,88.213,68.2537,57.6047,40.152,78.5495,57.2384,41.7459
