No,feature,structuralcategory,functionalcategory,class,totallength,totaldb,totaloh,Shorthand Notation,SwissLipids Name,SwissLipids ID,SwissLipids rank,category,Reference (pmol) from report
883,PE O-18:0;0/24:1;0,GPL,MEM,PE O-,42,1,0,PE O-18:0/24:1,Phosphatidylethanolamine (O-18:0/24:1),SLM:000098567,SLM:Structural_Subspecies,GP,
884,PE O-18:0;0/24:2;0,GPL,MEM,PE O-,42,2,0,PE O-18:0/24:2,Phosphatidylethanolamine (O-18:0/24:2),,,GP,
885,PE O-18:0;0/24:3;0,GPL,MEM,PE O-,42,3,0,PE O-18:0/24:3,Phosphatidylethanolamine (O-18:0/24:3),,,GP,
886,PE O-18:0;0/24:4;0,GPL,MEM,PE O-,42,4,0,PE O-18:0/24:4,Phosphatidylethanolamine (O-18:0/24:4),SLM:000098568,SLM:Structural_Subspecies,GP,
887,PE O-18:0;0/24:5;0,GPL,MEM,PE O-,42,5,0,PE O-18:0/24:5,Phosphatidylethanolamine (O-18:0/24:5),SLM:000098569,SLM:Structural_Subspecies,GP,
888,PE O-18:0;0/24:6;0,GPL,MEM,PE O-,42,6,0,PE O-18:0/24:6,Phosphatidylethanolamine (O-18:0/24:6),SLM:000098570,SLM:Structural_Subspecies,GP,
889,PE O-18:1;0/14:0;0,GPL,MEM,PE O-,32,1,0,PE O-18:1/14:0,Phosphatidylethanolamine (O-18:1_14:0),SLM:000070205,SLM:Molecular_Subspecies,GP,
890,PE O-18:1;0/16:0;0,GPL,MEM,PE O-,34,1,0,PE O-18:1/16:0,Phosphatidylethanolamine (O-18:1_16:0),SLM:000070208,SLM:Molecular_Subspecies,GP,
891,PE O-18:1;0/16:1;0,GPL,MEM,PE O-,34,2,0,PE O-18:1/16:1,Phosphatidylethanolamine (O-18:1_16:1),SLM:000070209,SLM:Molecular_Subspecies,GP,
892,PE O-18:1;0/16:2;0,GPL,MEM,PE O-,34,3,0,PE O-18:1/16:2,Phosphatidylethanolamine (O-18:1_16:2),SLM:000070210,SLM:Molecular_Subspecies,GP,
893,PE O-18:1;0/17:0;0,GPL,MEM,PE O-,35,1,0,PE O-18:1/17:0,Phosphatidylethanolamine (O-18:1_17:0),SLM:000070211,SLM:Molecular_Subspecies,GP,
894,PE O-18:1;0/17:1;0,GPL,MEM,PE O-,35,2,0,PE O-18:1/17:1,Phosphatidylethanolamine (O-18:1_17:1),,,GP,
895,PE O-18:1;0/18:0;0,GPL,MEM,PE O-,36,1,0,PE O-18:1/18:0,Phosphatidylethanolamine (O-18:1_18:0),SLM:000070212,SLM:Molecular_Subspecies,GP,
896,PE O-18:1;0/18:1;0,GPL,MEM,PE O-,36,2,0,PE O-18:1/18:1,Phosphatidylethanolamine (O-18:1_18:1),SLM:000070213,SLM:Molecular_Subspecies,GP,
897,PE O-18:1;0/18:2;0,GPL,MEM,PE O-,36,3,0,PE O-18:1/18:2,Phosphatidylethanolamine (O-18:1_18:2),SLM:000070214,SLM:Molecular_Subspecies,GP,
898,PE O-18:1;0/18:3;0,GPL,MEM,PE O-,36,4,0,PE O-18:1/18:3,Phosphatidylethanolamine (O-18:1_18:3),SLM:000070215,SLM:Molecular_Subspecies,GP,
899,PE O-18:1;0/20:0;0,GPL,MEM,PE O-,38,1,0,PE O-18:1/20:0,Phosphatidylethanolamine (O-18:1_20:0),SLM:000070218,SLM:Molecular_Subspecies,GP,
900,PE O-18:1;0/20:1;0,GPL,MEM,PE O-,38,2,0,PE O-18:1/20:1,Phosphatidylethanolamine (O-18:1_20:1),SLM:000070219,SLM:Molecular_Subspecies,GP,
901,PE O-18:1;0/20:2;0,GPL,MEM,PE O-,38,3,0,PE O-18:1/20:2,Phosphatidylethanolamine (O-18:1_20:2),SLM:000070220,SLM:Molecular_Subspecies,GP,
902,PE O-18:1;0/20:3;0,GPL,MEM,PE O-,38,4,0,PE O-18:1/20:3,Phosphatidylethanolamine (O-18:1_20:3),SLM:000070221,SLM:Molecular_Subspecies,GP,
903,PE O-18:1;0/20:4;0,GPL,MEM,PE O-,38,5,0,PE O-18:1/20:4,Phosphatidylethanolamine (O-18:1_20:4),SLM:000070222,SLM:Molecular_Subspecies,GP,
904,PE O-18:1;0/20:5;0,GPL,MEM,PE O-,38,6,0,PE O-18:1/20:5,Phosphatidylethanolamine (O-18:1_20:5),SLM:000070223,SLM:Molecular_Subspecies,GP,
905,PE O-18:1;0/22:1;0,GPL,MEM,PE O-,40,2,0,PE O-18:1/22:1,Phosphatidylethanolamine (O-18:1_22:1),SLM:000070226,SLM:Molecular_Subspecies,GP,
906,PE O-18:1;0/22:2;0,GPL,MEM,PE O-,40,3,0,PE O-18:1/22:2,Phosphatidylethanolamine (O-18:1_22:2),SLM:000070227,SLM:Molecular_Subspecies,GP,
907,PE O-18:1;0/22:3;0,GPL,MEM,PE O-,40,4,0,PE O-18:1/22:3,Phosphatidylethanolamine (O-18:1_22:3),SLM:000070228,SLM:Molecular_Subspecies,GP,
908,PE O-18:1;0/22:4;0,GPL,MEM,PE O-,40,5,0,PE O-18:1/22:4,Phosphatidylethanolamine (O-18:1_22:4),SLM:000070229,SLM:Molecular_Subspecies,GP,
909,PE O-18:1;0/22:5;0,GPL,MEM,PE O-,40,6,0,PE O-18:1/22:5,Phosphatidylethanolamine (O-18:1_22:5),SLM:000070230,SLM:Molecular_Subspecies,GP,
910,PE O-18:1;0/22:6;0,GPL,MEM,PE O-,40,7,0,PE O-18:1/22:6,Phosphatidylethanolamine (O-18:1_22:6),SLM:000070231,SLM:Molecular_Subspecies,GP,
911,PE O-18:1;0/24:1;0,GPL,MEM,PE O-,42,2,0,PE O-18:1/24:1,Phosphatidylethanolamine (O-18:1_24:1),SLM:000070233,SLM:Molecular_Subspecies,GP,
912,PE O-18:1;0/24:2;0,GPL,MEM,PE O-,42,3,0,PE O-18:1/24:2,Phosphatidylethanolamine (O-18:1_24:2),,,GP,
913,PE O-18:1;0/24:3;0,GPL,MEM,PE O-,42,4,0,PE O-18:1/24:3,Phosphatidylethanolamine (O-18:1_24:3),,,GP,
914,PE O-18:1;0/24:4;0,GPL,MEM,PE O-,42,5,0,PE O-18:1/24:4,Phosphatidylethanolamine (O-18:1_24:4),SLM:000070234,SLM:Molecular_Subspecies,GP,
915,PE O-18:1;0/24:5;0,GPL,MEM,PE O-,42,6,0,PE O-18:1/24:5,Phosphatidylethanolamine (O-18:1_24:5),SLM:000070235,SLM:Molecular_Subspecies,GP,
916,PE O-18:1;0/24:6;0,GPL,MEM,PE O-,42,7,0,PE O-18:1/24:6,Phosphatidylethanolamine (O-18:1_24:6),SLM:000070236,SLM:Molecular_Subspecies,GP,
917,PE O-18:2;0/14:0;0,GPL,MEM,PE O-,32,2,0,PE O-18:2/14:0,Phosphatidylethanolamine (O-18:2_14:0),SLM:000070270,SLM:Molecular_Subspecies,GP,
918,PE O-18:2;0/16:0;0,GPL,MEM,PE O-,34,2,0,PE O-18:2/16:0,Phosphatidylethanolamine (O-18:2_16:0),SLM:000070273,SLM:Molecular_Subspecies,GP,
919,PE O-18:2;0/16:1;0,GPL,MEM,PE O-,34,3,0,PE O-18:2/16:1,Phosphatidylethanolamine (O-18:2_16:1),SLM:000070274,SLM:Molecular_Subspecies,GP,
920,PE O-18:2;0/17:0;0,GPL,MEM,PE O-,35,2,0,PE O-18:2/17:0,Phosphatidylethanolamine (O-18:2_17:0),SLM:000070276,SLM:Molecular_Subspecies,GP,
921,PE O-18:2;0/17:1;0,GPL,MEM,PE O-,35,3,0,PE O-18:2/17:1,Phosphatidylethanolamine (O-18:2_17:1),,,GP,
922,PE O-18:2;0/18:0;0,GPL,MEM,PE O-,36,2,0,PE O-18:2/18:0,Phosphatidylethanolamine (O-18:2_18:0),SLM:000070277,SLM:Molecular_Subspecies,GP,
923,PE O-18:2;0/18:1;0,GPL,MEM,PE O-,36,3,0,PE O-18:2/18:1,Phosphatidylethanolamine (O-18:2_18:1),SLM:000070278,SLM:Molecular_Subspecies,GP,
924,PE O-18:2;0/18:2;0,GPL,MEM,PE O-,36,4,0,PE O-18:2/18:2,Phosphatidylethanolamine (O-18:2_18:2),SLM:000070279,SLM:Molecular_Subspecies,GP,
925,PE O-18:2;0/18:3;0,GPL,MEM,PE O-,36,5,0,PE O-18:2/18:3,Phosphatidylethanolamine (O-18:2_18:3),SLM:000070280,SLM:Molecular_Subspecies,GP,
926,PE O-18:2;0/19:3;0,GPL,MEM,PE O-,37,5,0,PE O-18:2/19:3,Phosphatidylethanolamine (O-18:2_19:3),,,GP,
927,PE O-18:2;0/20:1;0,GPL,MEM,PE O-,38,3,0,PE O-18:2/20:1,Phosphatidylethanolamine (O-18:2_20:1),SLM:000070284,SLM:Molecular_Subspecies,GP,
928,PE O-18:2;0/20:2;0,GPL,MEM,PE O-,38,4,0,PE O-18:2/20:2,Phosphatidylethanolamine (O-18:2_20:2),SLM:000070285,SLM:Molecular_Subspecies,GP,
929,PE O-18:2;0/20:3;0,GPL,MEM,PE O-,38,5,0,PE O-18:2/20:3,Phosphatidylethanolamine (O-18:2_20:3),SLM:000070286,SLM:Molecular_Subspecies,GP,
930,PE O-18:2;0/20:4;0,GPL,MEM,PE O-,38,6,0,PE O-18:2/20:4,Phosphatidylethanolamine (O-18:2_20:4),SLM:000070287,SLM:Molecular_Subspecies,GP,
931,PE O-18:2;0/20:5;0,GPL,MEM,PE O-,38,7,0,PE O-18:2/20:5,Phosphatidylethanolamine (O-18:2_20:5),SLM:000070288,SLM:Molecular_Subspecies,GP,
932,PE O-18:2;0/22:1;0,GPL,MEM,PE O-,40,3,0,PE O-18:2/22:1,Phosphatidylethanolamine (O-18:2_22:1),SLM:000070291,SLM:Molecular_Subspecies,GP,
933,PE O-18:2;0/22:2;0,GPL,MEM,PE O-,40,4,0,PE O-18:2/22:2,Phosphatidylethanolamine (O-18:2_22:2),SLM:000070292,SLM:Molecular_Subspecies,GP,
934,PE O-18:2;0/22:3;0,GPL,MEM,PE O-,40,5,0,PE O-18:2/22:3,Phosphatidylethanolamine (O-18:2_22:3),SLM:000070293,SLM:Molecular_Subspecies,GP,
935,PE O-18:2;0/22:4;0,GPL,MEM,PE O-,40,6,0,PE O-18:2/22:4,Phosphatidylethanolamine (O-18:2_22:4),SLM:000070294,SLM:Molecular_Subspecies,GP,
936,PE O-18:2;0/22:5;0,GPL,MEM,PE O-,40,7,0,PE O-18:2/22:5,Phosphatidylethanolamine (O-18:2_22:5),SLM:000070295,SLM:Molecular_Subspecies,GP,
937,PE O-18:2;0/22:6;0,GPL,MEM,PE O-,40,8,0,PE O-18:2/22:6,Phosphatidylethanolamine (O-18:2_22:6),SLM:000070296,SLM:Molecular_Subspecies,GP,
938,PE O-18:2;0/24:1;0,GPL,MEM,PE O-,42,3,0,PE O-18:2/24:1,Phosphatidylethanolamine (O-18:2_24:1),SLM:000070298,SLM:Molecular_Subspecies,GP,
939,PG 14:0;0_18:0;0,GPL,MEM,PG,32,0,0,PG 14:0_18:0,Phosphatidylglycerol (14:0_18:0),SLM:000071491,SLM:Molecular_Subspecies,GP,
940,PG 14:0;0_18:1;0,GPL,MEM,PG,32,1,0,PG 14:0_18:1,Phosphatidylglycerol (14:0_18:1),SLM:000071492,SLM:Molecular_Subspecies,GP,
941,PG 14:0;0_18:2;0,GPL,MEM,PG,32,2,0,PG 14:0_18:2,Phosphatidylglycerol (14:0_18:2),SLM:000071493,SLM:Molecular_Subspecies,GP,
942,PG 15:0;0_17:1;0,GPL,MEM,PG,32,1,0,PG 15:0_17:1,Phosphatidylglycerol (15:0_17:1),,,GP,
943,PG 16:0;0_16:0;0,GPL,MEM,PG,32,0,0,PG 16:0_16:0,Phosphatidylglycerol (16:0/16:0),SLM:000100751,SLM:Structural_Subspecies,GP,
944,PG 16:0;0_16:1;0,GPL,MEM,PG,32,1,0,PG 16:0_16:1,Phosphatidylglycerol (16:0_16:1),SLM:000071653,SLM:Molecular_Subspecies,GP,
945,PG 16:0;0_17:1;0,GPL,MEM,PG,33,1,0,PG 16:0_17:1,Phosphatidylglycerol (16:0_17:1),,,GP,
946,PG 16:0;0_18:0;0,GPL,MEM,PG,34,0,0,PG 16:0_18:0,Phosphatidylglycerol (16:0_18:0),SLM:000071656,SLM:Molecular_Subspecies,GP,
947,PG 16:0;0_18:1;0,GPL,MEM,PG,34,1,0,PG 16:0_18:1,Phosphatidylglycerol (16:0_18:1),SLM:000071657,SLM:Molecular_Subspecies,GP,
948,PG 16:0;0_18:2;0,GPL,MEM,PG,34,2,0,PG 16:0_18:2,Phosphatidylglycerol (16:0_18:2),SLM:000071658,SLM:Molecular_Subspecies,GP,
949,PG 16:0;0_18:3;0,GPL,MEM,PG,34,3,0,PG 16:0_18:3,Phosphatidylglycerol (16:0_18:3),SLM:000071659,SLM:Molecular_Subspecies,GP,
950,PG 16:0;0_19:1;0,GPL,MEM,PG,35,1,0,PG 16:0_19:1,Phosphatidylglycerol (16:0_19:1),,,GP,
951,PG 16:0;0_20:1;0,GPL,MEM,PG,36,1,0,PG 16:0_20:1,Phosphatidylglycerol (16:0_20:1),SLM:000071663,SLM:Molecular_Subspecies,GP,
952,PG 16:0;0_20:2;0,GPL,MEM,PG,36,2,0,PG 16:0_20:2,Phosphatidylglycerol (16:0_20:2),SLM:000071664,SLM:Molecular_Subspecies,GP,
953,PG 16:0;0_20:3;0,GPL,MEM,PG,36,3,0,PG 16:0_20:3,Phosphatidylglycerol (16:0_20:3),SLM:000071665,SLM:Molecular_Subspecies,GP,
954,PG 16:0;0_20:4;0,GPL,MEM,PG,36,4,0,PG 16:0_20:4,Phosphatidylglycerol (16:0_20:4),SLM:000071666,SLM:Molecular_Subspecies,GP,
955,PG 16:0;0_20:5;0,GPL,MEM,PG,36,5,0,PG 16:0_20:5,Phosphatidylglycerol (16:0_20:5),SLM:000071667,SLM:Molecular_Subspecies,GP,
956,PG 16:0;0_22:4;0,GPL,MEM,PG,38,4,0,PG 16:0_22:4,Phosphatidylglycerol (16:0_22:4),SLM:000071673,SLM:Molecular_Subspecies,GP,
957,PG 16:0;0_22:5;0,GPL,MEM,PG,38,5,0,PG 16:0_22:5,Phosphatidylglycerol (16:0_22:5),SLM:000071674,SLM:Molecular_Subspecies,GP,
958,PG 16:0;0_22:6;0,GPL,MEM,PG,38,6,0,PG 16:0_22:6,Phosphatidylglycerol (16:0_22:6),SLM:000071675,SLM:Molecular_Subspecies,GP,
959,PG 16:1;0_16:1;0,GPL,MEM,PG,32,2,0,PG 16:1_16:1,Phosphatidylglycerol (16:1/16:1),SLM:000100817,SLM:Structural_Subspecies,GP,
960,PG 16:1;0_18:0;0,GPL,MEM,PG,34,1,0,PG 16:1_18:0,Phosphatidylglycerol (16:1_18:0),SLM:000071709,SLM:Molecular_Subspecies,GP,
961,PG 16:1;0_18:1;0,GPL,MEM,PG,34,2,0,PG 16:1_18:1,Phosphatidylglycerol (16:1_18:1),SLM:000071710,SLM:Molecular_Subspecies,GP,
962,PG 16:1;0_18:2;0,GPL,MEM,PG,34,3,0,PG 16:1_18:2,Phosphatidylglycerol (16:1_18:2),SLM:000071711,SLM:Molecular_Subspecies,GP,
963,PG 16:1;0_20:0;0,GPL,MEM,PG,36,1,0,PG 16:1_20:0,Phosphatidylglycerol (16:1_20:0),SLM:000071715,SLM:Molecular_Subspecies,GP,
964,PG 16:1;0_20:1;0,GPL,MEM,PG,36,2,0,PG 16:1_20:1,Phosphatidylglycerol (16:1_20:1),SLM:000071716,SLM:Molecular_Subspecies,GP,
965,PG 16:1;0_20:2;0,GPL,MEM,PG,36,3,0,PG 16:1_20:2,Phosphatidylglycerol (16:1_20:2),SLM:000071717,SLM:Molecular_Subspecies,GP,
966,PG 16:1;0_20:3;0,GPL,MEM,PG,36,4,0,PG 16:1_20:3,Phosphatidylglycerol (16:1_20:3),SLM:000071718,SLM:Molecular_Subspecies,GP,
967,PG 16:1;0_20:4;0,GPL,MEM,PG,36,5,0,PG 16:1_20:4,Phosphatidylglycerol (16:1_20:4),SLM:000071719,SLM:Molecular_Subspecies,GP,
968,PG 16:1;0_22:1;0,GPL,MEM,PG,38,2,0,PG 16:1_22:1,Phosphatidylglycerol (16:1_22:1),SLM:000071723,SLM:Molecular_Subspecies,GP,
969,PG 16:1;0_22:3;0,GPL,MEM,PG,38,4,0,PG 16:1_22:3,Phosphatidylglycerol (16:1_22:3),SLM:000071725,SLM:Molecular_Subspecies,GP,
970,PG 16:1;0_22:4;0,GPL,MEM,PG,38,5,0,PG 16:1_22:4,Phosphatidylglycerol (16:1_22:4),SLM:000071726,SLM:Molecular_Subspecies,GP,
971,PG 16:1;0_22:5;0,GPL,MEM,PG,38,6,0,PG 16:1_22:5,Phosphatidylglycerol (16:1_22:5),SLM:000071727,SLM:Molecular_Subspecies,GP,
972,PG 16:1;0_22:6;0,GPL,MEM,PG,38,7,0,PG 16:1_22:6,Phosphatidylglycerol (16:1_22:6),SLM:000071728,SLM:Molecular_Subspecies,GP,
973,PG 17:0;0_17:1;0,GPL,MEM,PG,34,1,0,PG 17:0_17:1,Phosphatidylglycerol (17:0_17:1),,,GP,
974,PG 17:0;0_18:1;0,GPL,MEM,PG,35,1,0,PG 17:0_18:1,Phosphatidylglycerol (17:0_18:1),SLM:000071813,SLM:Molecular_Subspecies,GP,
975,PG 17:1;0_17:1;0,GPL,MEM,PG,34,2,0,PG 17:1_17:1,Phosphatidylglycerol (17:1/17:1),,,GP,
976,PG 17:1;0_18:0;0,GPL,MEM,PG,35,1,0,PG 17:1_18:0,Phosphatidylglycerol (17:1_18:0),,,GP,
977,PG 18:0;0_18:1;0,GPL,MEM,PG,36,1,0,PG 18:0_18:1,Phosphatidylglycerol (18:0_18:1),SLM:000071863,SLM:Molecular_Subspecies,GP,
978,PG 18:0;0_18:2;0,GPL,MEM,PG,36,2,0,PG 18:0_18:2,Phosphatidylglycerol (18:0_18:2),SLM:000071864,SLM:Molecular_Subspecies,GP,
979,PG 18:0;0_18:3;0,GPL,MEM,PG,36,3,0,PG 18:0_18:3,Phosphatidylglycerol (18:0_18:3),SLM:000071865,SLM:Molecular_Subspecies,GP,
980,PG 18:0;0_20:1;0,GPL,MEM,PG,38,1,0,PG 18:0_20:1,Phosphatidylglycerol (18:0_20:1),SLM:000071869,SLM:Molecular_Subspecies,GP,
981,PG 18:0;0_20:2;0,GPL,MEM,PG,38,2,0,PG 18:0_20:2,Phosphatidylglycerol (18:0_20:2),SLM:000071870,SLM:Molecular_Subspecies,GP,
982,PG 18:0;0_20:3;0,GPL,MEM,PG,38,3,0,PG 18:0_20:3,Phosphatidylglycerol (18:0_20:3),SLM:000071871,SLM:Molecular_Subspecies,GP,
983,PG 18:0;0_20:4;0,GPL,MEM,PG,38,4,0,PG 18:0_20:4,Phosphatidylglycerol (18:0_20:4),SLM:000071872,SLM:Molecular_Subspecies,GP,
984,PG 18:0;0_22:5;0,GPL,MEM,PG,40,5,0,PG 18:0_22:5,Phosphatidylglycerol (18:0_22:5),SLM:000071880,SLM:Molecular_Subspecies,GP,
985,PG 18:0;0_22:6;0,GPL,MEM,PG,40,6,0,PG 18:0_22:6,Phosphatidylglycerol (18:0_22:6),SLM:000071881,SLM:Molecular_Subspecies,GP,
986,PG 18:1;0_18:1;0,GPL,MEM,PG,36,2,0,PG 18:1_18:1,Phosphatidylglycerol (18:1/18:1),SLM:000101081,SLM:Structural_Subspecies,GP,
987,PG 18:1;0_18:2;0,GPL,MEM,PG,36,3,0,PG 18:1_18:2,Phosphatidylglycerol (18:1_18:2),SLM:000071913,SLM:Molecular_Subspecies,GP,
988,PG 18:1;0_18:3;0,GPL,MEM,PG,36,4,0,PG 18:1_18:3,Phosphatidylglycerol (18:1_18:3),SLM:000071914,SLM:Molecular_Subspecies,GP,
989,PG 18:1;0_20:0;0,GPL,MEM,PG,38,1,0,PG 18:1_20:0,Phosphatidylglycerol (18:1_20:0),SLM:000071917,SLM:Molecular_Subspecies,GP,
990,PG 18:1;0_20:1;0,GPL,MEM,PG,38,2,0,PG 18:1_20:1,Phosphatidylglycerol (18:1_20:1),SLM:000071918,SLM:Molecular_Subspecies,GP,
991,PG 18:1;0_20:2;0,GPL,MEM,PG,38,3,0,PG 18:1_20:2,Phosphatidylglycerol (18:1_20:2),SLM:000071919,SLM:Molecular_Subspecies,GP,
992,PG 18:1;0_20:3;0,GPL,MEM,PG,38,4,0,PG 18:1_20:3,Phosphatidylglycerol (18:1_20:3),SLM:000071920,SLM:Molecular_Subspecies,GP,
993,PG 18:1;0_20:4;0,GPL,MEM,PG,38,5,0,PG 18:1_20:4,Phosphatidylglycerol (18:1_20:4),SLM:000071921,SLM:Molecular_Subspecies,GP,
994,PG 18:1;0_20:5;0,GPL,MEM,PG,38,6,0,PG 18:1_20:5,Phosphatidylglycerol (18:1_20:5),SLM:000071922,SLM:Molecular_Subspecies,GP,
995,PG 18:1;0_22:4;0,GPL,MEM,PG,40,5,0,PG 18:1_22:4,Phosphatidylglycerol (18:1_22:4),SLM:000071928,SLM:Molecular_Subspecies,GP,
996,PG 18:1;0_22:5;0,GPL,MEM,PG,40,6,0,PG 18:1_22:5,Phosphatidylglycerol (18:1_22:5),SLM:000071929,SLM:Molecular_Subspecies,GP,
997,PG 18:1;0_22:6;0,GPL,MEM,PG,40,7,0,PG 18:1_22:6,Phosphatidylglycerol (18:1_22:6),SLM:000071930,SLM:Molecular_Subspecies,GP,
998,PG 18:2;0_18:2;0,GPL,MEM,PG,36,4,0,PG 18:2_18:2,Phosphatidylglycerol (18:2/18:2),SLM:000101147,SLM:Structural_Subspecies,GP,
999,PG 18:2;0_18:3;0,GPL,MEM,PG,36,5,0,PG 18:2_18:3,Phosphatidylglycerol (18:2_18:3),SLM:000071962,SLM:Molecular_Subspecies,GP,
1000,PG 18:2;0_20:0;0,GPL,MEM,PG,38,2,0,PG 18:2_20:0,Phosphatidylglycerol (18:2_20:0),SLM:000071965,SLM:Molecular_Subspecies,GP,
1001,PG 18:2;0_20:1;0,GPL,MEM,PG,38,3,0,PG 18:2_20:1,Phosphatidylglycerol (18:2_20:1),SLM:000071966,SLM:Molecular_Subspecies,GP,
1002,PG 18:2;0_20:2;0,GPL,MEM,PG,38,4,0,PG 18:2_20:2,Phosphatidylglycerol (18:2_20:2),SLM:000071967,SLM:Molecular_Subspecies,GP,
1003,PG 18:2;0_20:3;0,GPL,MEM,PG,38,5,0,PG 18:2_20:3,Phosphatidylglycerol (18:2_20:3),SLM:000071968,SLM:Molecular_Subspecies,GP,
1004,PG 18:2;0_20:4;0,GPL,MEM,PG,38,6,0,PG 18:2_20:4,Phosphatidylglycerol (18:2_20:4),SLM:000071969,SLM:Molecular_Subspecies,GP,
1005,PG 18:2;0_20:5;0,GPL,MEM,PG,38,7,0,PG 18:2_20:5,Phosphatidylglycerol (18:2_20:5),SLM:000071970,SLM:Molecular_Subspecies,GP,
1006,PG 18:2;0_22:4;0,GPL,MEM,PG,40,6,0,PG 18:2_22:4,Phosphatidylglycerol (18:2_22:4),SLM:000071976,SLM:Molecular_Subspecies,GP,
1007,PG 18:2;0_22:5;0,GPL,MEM,PG,40,7,0,PG 18:2_22:5,Phosphatidylglycerol (18:2_22:5),SLM:000071977,SLM:Molecular_Subspecies,GP,
1008,PG 18:2;0_22:6;0,GPL,MEM,PG,40,8,0,PG 18:2_22:6,Phosphatidylglycerol (18:2_22:6),SLM:000071978,SLM:Molecular_Subspecies,GP,
1009,PG 18:3;0_20:3;0,GPL,MEM,PG,38,6,0,PG 18:3_20:3,Phosphatidylglycerol (18:3_20:3),SLM:000072015,SLM:Molecular_Subspecies,GP,
1010,PG 18:3;0_20:4;0,GPL,MEM,PG,38,7,0,PG 18:3_20:4,Phosphatidylglycerol (18:3_20:4),SLM:000072016,SLM:Molecular_Subspecies,GP,
1011,PG 18:3;0_22:4;0,GPL,MEM,PG,40,7,0,PG 18:3_22:4,Phosphatidylglycerol (18:3_22:4),SLM:000072023,SLM:Molecular_Subspecies,GP,
1012,PG 18:3;0_22:5;0,GPL,MEM,PG,40,8,0,PG 18:3_22:5,Phosphatidylglycerol (18:3_22:5),SLM:000072024,SLM:Molecular_Subspecies,GP,
1013,PG 18:3;0_22:6;0,GPL,MEM,PG,40,9,0,PG 18:3_22:6,Phosphatidylglycerol (18:3_22:6),SLM:000072025,SLM:Molecular_Subspecies,GP,
1014,PG 19:1;0_19:1;0,GPL,MEM,PG,38,2,0,PG 19:1_19:1,Phosphatidylglycerol (19:1/19:1),,,GP,
1015,PG 20:0;0_20:0;0,GPL,MEM,PG,40,0,0,PG 20:0_20:0,Phosphatidylglycerol (20:0/20:0),SLM:000101411,SLM:Structural_Subspecies,GP,
1016,PG 20:1;0_20:4;0,GPL,MEM,PG,40,5,0,PG 20:1_20:4,Phosphatidylglycerol (20:1_20:4),SLM:000072194,SLM:Molecular_Subspecies,GP,
1017,PG 20:2;0_20:3;0,GPL,MEM,PG,40,5,0,PG 20:2_20:3,Phosphatidylglycerol (20:2_20:3),SLM:000072235,SLM:Molecular_Subspecies,GP,
1018,PG 20:2;0_20:4;0,GPL,MEM,PG,40,6,0,PG 20:2_20:4,Phosphatidylglycerol (20:2_20:4),SLM:000072236,SLM:Molecular_Subspecies,GP,
1019,PG 20:2;0_22:6;0,GPL,MEM,PG,42,8,0,PG 20:2_22:6,Phosphatidylglycerol (20:2_22:6),SLM:000072245,SLM:Molecular_Subspecies,GP,
1020,PG 20:3;0_20:3;0,GPL,MEM,PG,40,6,0,PG 20:3_20:3,Phosphatidylglycerol (20:3/20:3),SLM:000101609,SLM:Structural_Subspecies,GP,
1021,PG 20:3;0_20:4;0,GPL,MEM,PG,40,7,0,PG 20:3_20:4,Phosphatidylglycerol (20:3_20:4),SLM:000072277,SLM:Molecular_Subspecies,GP,
1022,PG 20:3;0_20:5;0,GPL,MEM,PG,40,8,0,PG 20:3_20:5,Phosphatidylglycerol (20:3_20:5),SLM:000072278,SLM:Molecular_Subspecies,GP,
1023,PG 20:3;0_22:5;0,GPL,MEM,PG,42,8,0,PG 20:3_22:5,Phosphatidylglycerol (20:3_22:5),SLM:000072285,SLM:Molecular_Subspecies,GP,
1024,PG 20:3;0_22:6;0,GPL,MEM,PG,42,9,0,PG 20:3_22:6,Phosphatidylglycerol (20:3_22:6),SLM:000072286,SLM:Molecular_Subspecies,GP,
1025,PG 20:4;0_20:4;0,GPL,MEM,PG,40,8,0,PG 20:4_20:4,Phosphatidylglycerol (20:4/20:4),SLM:000101675,SLM:Structural_Subspecies,GP,
1026,PG 20:4;0_20:5;0,GPL,MEM,PG,40,9,0,PG 20:4_20:5,Phosphatidylglycerol (20:4_20:5),SLM:000072318,SLM:Molecular_Subspecies,GP,
1027,PG 20:4;0_22:4;0,GPL,MEM,PG,42,8,0,PG 20:4_22:4,Phosphatidylglycerol (20:4_22:4),SLM:000072324,SLM:Molecular_Subspecies,GP,
1028,PG 20:4;0_22:5;0,GPL,MEM,PG,42,9,0,PG 20:4_22:5,Phosphatidylglycerol (20:4_22:5),SLM:000072325,SLM:Molecular_Subspecies,GP,
1029,PG 20:4;0_22:6;0,GPL,MEM,PG,42,10,0,PG 20:4_22:6,Phosphatidylglycerol (20:4_22:6),SLM:000072326,SLM:Molecular_Subspecies,GP,
1030,PG 20:5;0_22:4;0,GPL,MEM,PG,42,9,0,PG 20:5_22:4,Phosphatidylglycerol (20:5_22:4),SLM:000072363,SLM:Molecular_Subspecies,GP,
1031,PG 20:5;0_22:6;0,GPL,MEM,PG,42,11,0,PG 20:5_22:6,Phosphatidylglycerol (20:5_22:6),SLM:000072365,SLM:Molecular_Subspecies,GP,
