,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,feature,class,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
1232,PS 18:1;0_24:1;0,PS,0.001984628,,,,,0.001984628,0.016290406,0.009714776,0.016741545,0.010854059,0.010047673,0.016224488,0.013312158,2.7,#DIV/0!,0.005334922,0.005274568,0.006000588,0.008952865,0.012190888,0.007550766,1.9,#DIV/0!,,0.015445488,0.003433704,0.014893079,0.011257424,2.5,#DIV/0!,0.057109321,0.048881898,-0.2
1233,PS 18:1;0_24:2;0,PS,0.001201797,,,,,0.001201797,0.005404286,0.00575159,0.00504883,0.008276254,0.009437574,0.005887739,0.006634379,2.5,#DIV/0!,0.005846887,0.005417781,0.006394541,,0.006578764,0.006059493,2.3,#DIV/0!,,0.005931883,,,0.005931883,2.3,#DIV/0!,,0.014622991,#DIV/0!
1234,PS 18:2;0_18:2;0,PS,0.00649539,0.010348926,0.005423158,0.007966813,0.007938637,0.007634585,0.010911854,0.007942018,0.00904962,0.007827506,0.007689219,0.007186254,0.008434412,0.1,0.43,0.005740393,0.004291323,,,0.004023867,0.004685194,-0.7,0.05,0.007768789,0.014289274,0.01567124,0.008993634,0.011680734,0.6,0.08,,,
1235,PS 18:2;0_19:0;0,PS,0.014221588,0.026211115,,0.014580004,0.011362509,0.016593804,0.010752577,0.007545716,0.004795742,0.006283179,,0.008957654,0.007666974,-1.1,0.02,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.014658236,,0.017017925,,0.015838081,-0.1,0.89,,,
659,PS 18:2;0_20:0;0,PS,0.029715624,0.041728899,0.030015857,0.026733633,0.032609568,0.032160716,0.056354901,0.052741895,0.04671197,0.046007695,0.043386091,0.051827593,0.049505024,0.6,0.00,0.030791028,0.035322953,0.029866371,0.02933163,0.043202196,0.033702835,0.1,0.68,0.036089101,0.073640069,0.040696676,0.04367834,0.048526046,0.6,0.08,,0.02508822,#DIV/0!
1237,PS 18:2;0_20:1;0,PS,0.021131164,0.03590479,0.032337961,0.029955032,0.033564347,0.030578659,0.032560474,0.025832144,0.026118795,0.022929888,0.027261651,0.027880104,0.027097176,-0.2,0.23,0.022487502,0.026435925,0.021665344,0.02305103,0.029246587,0.024577278,-0.3,0.07,0.030734815,0.038498,0.02808758,0.034524996,0.032961348,0.1,0.52,0.009557419,0.005815581,-0.7
1103,PI 18:1;0_19:1;0,PI,,,,,,0,,,,,0.001630456,0.001833275,0.001731865,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.010197779,,
1239,PS 18:2;0_20:3;0,PS,0.014683044,0.018592697,0.024748825,0.022526221,0.016841929,0.019478543,0.0119121,0.008155224,0.012864844,0.006602615,0.009161269,0.010075923,0.009795329,-1.0,0.00,0.009245842,0.010387994,0.010658102,0.01066442,0.00970004,0.01013128,-0.9,0.00,0.017306984,0.020675018,0.020051388,0.012830957,0.017716087,-0.1,0.52,,,
1240,PS 18:2;0_20:4;0,PS,0.003146588,0.005364367,0.004431282,0.00279835,0.003378274,0.003823772,0.00567402,0.003838365,0.008848545,0.004202869,0.002998707,0.003934714,0.004916203,0.4,0.32,0.005273692,0.005675829,0.00676774,0.007081406,0.0054043,0.006040593,0.7,0.01,0.003632113,0.008075662,0.005421234,0.004972939,0.005525487,0.5,0.13,0.003057543,0.001598086,-0.9
664,PS 18:2;0_22:0;0,PS,0.013776224,0.010538584,,0.010664034,0.007703947,0.010670697,0.060664952,0.044546676,0.052280139,0.028916589,0.030558846,0.048770009,0.044289535,2.1,0.00,0.012450935,0.023867039,0.026291239,0.016866243,0.025353819,0.020965855,1.0,0.02,0.011080219,0.056229905,0.015859043,0.024575558,0.026936181,1.3,0.16,,0.009412781,#DIV/0!
1242,PS 18:2;0_22:1;0,PS,0.009575684,,,0.009331174,0.010104834,0.009670564,0.041831499,0.016885323,0.035290913,0.020675392,0.022840813,0.030195759,0.027953283,1.5,0.01,0.018846874,0.027328449,0.024228083,0.020343398,0.029531445,0.02405565,1.3,0.00,0.010191851,0.070111031,0.017189779,,0.032497554,1.7,0.29,,0.006466563,#DIV/0!
1249,PS 18:2;0_24:2;0,PS,,,,,,0,0.001607353,,,,,,0.001607353,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1244,PS 18:2;0_22:3;0,PS,0.008705201,,,,,0.008705201,,0.008670089,0.011699237,,,0.009857462,0.010075596,0.2,#DIV/0!,,0.011064393,,,0.012921298,0.011992845,0.5,#DIV/0!,,0.017220493,,,0.017220493,1.0,#DIV/0!,,,
1245,PS 18:2;0_22:4;0,PS,,0.132695688,,0.123581673,,0.128138681,0.131237501,0.122771585,0.099431318,0.100073722,0.096855762,0.111728124,0.110349669,-0.2,0.15,0.073920743,0.069494713,0.076849445,0.067045577,0.06251754,0.069965604,-0.9,0.00,,0.141140322,,0.125596226,0.133368274,0.1,0.62,,,
1246,PS 18:2;0_22:5;0,PS,,0.005738711,,,,0.005738711,0.018947828,,0.006891963,,0.010343837,0.003422239,0.009901467,0.8,#DIV/0!,,0.005342257,0.004861846,0.003549402,0.004366444,0.004529987,-0.3,#DIV/0!,,0.009180115,,,0.009180115,0.7,#DIV/0!,,,
1247,PS 18:2;0_24:0;0,PS,0.00717832,,,,,0.00717832,0.017211548,0.011687346,0.010560432,0.009442,0.007213353,0.015557643,0.011945387,0.7,#DIV/0!,0.005663601,0.00530268,0.00496683,0.00630674,0.006800818,0.005808134,-0.3,#DIV/0!,,0.019258679,0.007608283,0.013180121,0.013349027,0.9,#DIV/0!,0.0037878,0.004180661,0.1
1248,PS 18:2;0_24:1;0,PS,0.00179188,,,,,0.00179188,0.004074517,0.003742585,0.003279085,,,0.003910911,0.003751775,1.1,#DIV/0!,,0.005227332,,,,0.005227332,1.5,#DIV/0!,,0.006790149,,,0.006790149,1.9,#DIV/0!,,,
932,PE O-18:2;0/22:1;0,PE O-,,,,,,0,,0.001568161,,,,,0.001568161,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1254,PS 18:3;0_22:4;0,PS,,,,,,0,0.000441518,0.003053478,0.000315804,,,,0.001270267,Appeared,Up,,,,8.53651E-05,,8.53651E-05,#DIV/0!,#DIV/0!,,0.000315638,,,0.000315638,#DIV/0!,#DIV/0!,,,
573,PC O-18:0;0/16:1;0,PC O-,,,,,,0,,,0.001542751,,,,0.001542751,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.002847926,,,0.002847926,#DIV/0!,#DIV/0!,,,
1252,PS 18:3;0_20:3;0,PS,,0.000283087,0.000249583,0.000149211,0.000135363,0.000204311,0.000622395,,,0.000396727,,,0.000509561,1.3,0.03,,,,,0.000563957,0.000563957,1.5,#DIV/0!,0.000182423,,,,0.000182423,-0.2,#DIV/0!,,0.000511717,#DIV/0!
1253,PS 18:3;0_22:0;0,PS,0.002467364,,,,,0.002467364,,0.012151009,,,,0.007790579,0.009970794,2.0,#DIV/0!,,,,,0.00266357,0.00266357,0.1,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
807,PE O-16:1;0/20:0;0,PE O-,,,,,,0,0.001349691,0.001055348,0.000978435,,0.001045301,,0.001107194,Appeared,Up,,,,,0.001332058,0.001332058,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
312,LPI 18:3;0,LPI,,,,,,0,0.001337879,0.001670988,,,,,0.001504434,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
376,PC 15:0;0_20:2;0,PC,,,,,,0,,0.001502469,,,,,0.001502469,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1175,PS 16:1;0_24:6;0,PS,,,,,,0,0.000592432,0.003724218,0.000236501,,0.000380048,0.000144368,0.001015513,Appeared,Up,,8.10814E-05,,,0.00022648,0.000153781,#DIV/0!,#DIV/0!,,0.000316459,,,0.000316459,#DIV/0!,#DIV/0!,,,
512,PC 20:1;0_20:1;0,PC,,,,,,0,,,0.001205418,,0.001741108,,0.001473263,NA,NA,,,,,0.002371759,0.002371759,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.005740415,#DIV/0!
1259,PS 20:0;0_20:3;0,PS,0.001556505,,,,,0.001556505,0.009273262,0.008610914,0.015459665,0.011088165,0.012933543,0.01343413,0.011799946,2.9,#DIV/0!,0.007678577,0.011425059,0.010481732,0.008434427,0.01835304,0.011274567,2.9,#DIV/0!,,0.01194577,0.004174562,0.046949919,0.021023417,3.8,#DIV/0!,,,
1260,PS 20:0;0_20:4;0,PS,0.012560031,0.02614551,,,0.008704106,0.015803216,0.028181099,0.041785788,0.096850141,0.039533208,0.02178046,0.04670909,0.045806631,1.5,0.11,0.021699072,0.039323305,0.035063474,0.036043642,0.064577066,0.039341312,1.3,0.06,0.02635925,0.070491527,0.030379807,0.052474279,0.044926216,1.5,0.07,0.007512404,0.005650341,-0.4
1033,PG 22:5;0_22:5;0,PG,,,,,,0,,,0.001455901,,,,0.001455901,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1053,PI 16:0;0_22:2;0,PI,,,,,,0,,0.001444468,,,,,0.001444468,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.009086713,0.007950191,-0.2
267,LPE 16:1;0,LPE,,,,,,0,0.001304552,0.000839533,,,0.000946365,0.000906495,0.000999236,Appeared,Up,,,,,0.00069575,0.00069575,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.004765747,0.002896486,-0.7
963,PG 16:1;0_20:0;0,PG,,,,,,0,,0.001408397,,,,,0.001408397,NA,NA,,,,,0.014021993,0.014021993,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
614,PE 15:0;0_20:1;0,PE,,,,,,0,,0.001402486,,,,,0.001402486,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1266,PS 20:1;0_20:3;0,PS,0.002403111,,,,0.001797343,0.002100227,0.006368799,0.006221446,0.0081337,0.004414441,0.00500755,,0.006029188,1.5,0.02,0.00321779,,,,0.012279582,0.007748686,1.9,0.34,0.00357575,0.008857397,,,0.006216574,1.6,0.26,0.00511869,0.005101093,0.0
1267,PS 20:1;0_20:4;0,PS,0.00820872,,,0.012765262,,0.010486991,,0.013806598,0.039220145,0.022352634,,0.019654619,0.023758499,1.2,0.19,,0.022235386,0.020340865,0.02454597,0.036491889,0.025903527,1.3,0.05,,0.033989056,0.021927147,0.035783289,0.030566498,1.5,0.04,,,
671,PE 17:1;0_17:1;0,PE,,,,,,0,0.000782995,0.000854362,0.000775308,,0.000954963,0.001155698,0.000904665,Appeared,Up,0.001665162,0.000860158,0.00461316,,0.000808093,0.001986643,#DIV/0!,#DIV/0!,,0.001268064,,,0.001268064,#DIV/0!,#DIV/0!,0.012667477,0.016711697,0.4
1269,PS 20:2;0_20:2;0,PS,,,,,0.000733331,0.000733331,0.003197401,0.000853419,0.002938494,0.001672209,0.001809495,,0.002094204,1.5,#DIV/0!,0.001155105,,,0.001842206,0.003385559,0.002127623,1.5,#DIV/0!,,0.003944824,,,0.003944824,2.4,#DIV/0!,0.002937491,0.005162064,0.8
1273,PS 20:2;0_22:0;0,PS,,,,,,0,,,,,0.001389581,,0.001389581,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.003781409,#DIV/0!
1170,PS 16:1;0_24:1;0,PS,,,,,,0,,,,,0.001332436,,0.001332436,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.006798182,,
1272,PS 20:2;0_20:5;0,PS,0.002434381,0.000241725,,,,0.001338053,0.001059167,0.004501475,0.000354724,,0.000530998,0.000156969,0.001320667,0.0,0.99,,0.000235687,0.000173835,0.000107183,0.00021479,0.000182874,-2.9,0.16,,0.00060736,,,0.00060736,-1.1,#DIV/0!,,,
278,LPE 22:0;0,LPE,,,,,,0,,0.000579034,0.000732272,0.0009061,0.000898625,0.00088123,0.000799452,Appeared,Up,,,0.001554043,,0.001176812,0.001365428,#DIV/0!,#DIV/0!,,0.002025754,,,0.002025754,#DIV/0!,#DIV/0!,,,
191,DAG 18:3;0_20:2;0,DAG,,,,,,0,,0.001480559,,,0.001133334,,0.001306947,NA,NA,,,,0.001454315,,0.001454315,#DIV/0!,#DIV/0!,,0.001095279,,,0.001095279,#DIV/0!,#DIV/0!,,,
1136,PS 14:0;0_22:3;0,PS,,,,,,0,0.001457981,0.001155436,,,,,0.001306709,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
73,PS 20:3;0_20:3;0,PS,0.002964595,0.005252354,0.005154034,0.003050388,0.004409436,0.004166161,0.01301969,0.004150117,0.011235273,0.011098864,0.014032268,0.011676206,0.010868736,1.4,0.00,0.008405721,0.010115779,0.008870044,0.00939673,0.017344622,0.010826579,1.4,0.00,0.00787375,,0.006332797,0.010062836,0.008089794,1.0,0.01,0.014283885,0.016301731,0.2
1277,PS 20:3;0_20:4;0,PS,0.004828859,0.000534037,,,,0.002681448,0.002627698,0.009889191,0.001872068,,0.001509503,0.00045908,0.003271508,0.3,0.85,,0.000619414,0.000538467,0.000556005,0.001171228,0.000721278,-1.9,0.22,,0.00190313,0.000386428,0.001819793,0.001369784,-1.0,0.50,,,
1278,PS 20:3;0_22:0;0,PS,0.002076521,,,,,0.002076521,0.008416189,0.008465219,0.008185396,0.004912984,0.006158567,0.007684036,0.007303732,1.8,#DIV/0!,0.002009506,0.002571459,0.003411321,,0.00165221,0.002411124,0.2,#DIV/0!,,0.01238782,,,0.01238782,2.6,#DIV/0!,,,
676,PE 17:1;0_20:2;0,PE,,,,,,0,,,,,0.001275579,,0.001275579,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.008090844,0.012251848,0.6
815,PE O-16:1;0/22:2;0,PE O-,,,,,,0,,0.000879952,0.001463694,,,,0.001171823,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.005095387,0.003799899,-0.4
1011,PG 18:3;0_22:4;0,PG,,,,,,0,,,0.001033373,,,,0.001033373,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1274,PS 20:2;0_22:1;0,PS,,,,,,0,,,,,,0.001013959,0.001013959,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
755,PE 20:1;0_22:3;0,PE,,,,,,0,,0.001011556,,,,,0.001011556,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.001193191,,,0.001193191,#DIV/0!,#DIV/0!,,,
1061,PI 16:1;0_19:0;0,PI,,,,,,0,0.000575818,0.000444436,0.001008788,,,,0.000676347,Appeared,Up,,,,,0.000424677,0.000424677,#DIV/0!,#DIV/0!,,0.000980622,,,0.000980622,#DIV/0!,#DIV/0!,,,
1285,SM 32:1;2,SM,0.020071887,,,,0.012788094,0.01642999,0.016438468,,,,,0.011791325,0.014114896,-0.2,0.65,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.041027224,0.026142837,-0.7
1286,SM 34:0;2,SM,0.094064988,0.106945244,0.126852265,0.1554432,0.111858481,0.119032836,0.14444738,0.120396689,0.217511481,0.212082348,0.090013326,0.108151659,0.148767147,0.3,0.29,0.066127005,0.179313009,0.462650913,0.304480799,0.178665643,0.238247474,1.0,0.12,0.067941876,0.129264229,0.107059916,0.142011602,0.111569406,-0.1,0.70,0.646264716,0.652220616,0.0
1287,SM 34:0;3,SM,0.058415721,0.04496532,0.042341648,0.05001319,0.041716465,0.047490469,0.0440387,0.032697067,0.038265174,0.051106628,0.051543565,0.040643715,0.043049142,-0.1,0.33,0.043403289,0.082429463,0.079060949,0.078484193,0.062821922,0.069239963,0.5,0.03,,0.022315856,0.019725599,0.02617874,0.022740065,-1.1,0.00,,,
610,PE 14:0;0_22:5;0,PE,,,,,,0,,0.000999363,,,,,0.000999363,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1289,SM 34:1;2,SM,2.346082713,2.149568649,2.120015028,1.737657589,1.671649189,2.004994633,1.626357506,1.419790512,2.079955809,1.410299529,1.539059443,1.677862345,1.625554191,-0.3,0.04,1.378461554,2.147328185,1.907936378,1.847818103,1.9755174,1.851412324,-0.1,0.42,1.281615481,2.149892323,1.33242428,2.138964116,1.72572405,-0.2,0.31,1.803760253,1.934649441,0.1
347,SM 34:1;3,SM,0.025111382,0.023448321,0.022557982,0.02129965,0.020033144,0.022490096,,,,,,0.013645833,0.013645833,-0.7,#DIV/0!,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
749,PE 20:0;0_22:4;0,PE,,,,,,0,,0.000308659,,,0.00127827,0.000313901,0.00063361,Appeared,Up,,,,,0.002234311,0.002234311,#DIV/0!,#DIV/0!,,0.000501644,,,0.000501644,#DIV/0!,#DIV/0!,,,
1292,SM 36:1;2,SM,0.081168323,0.095807553,0.055355349,0.055166469,0.053271495,0.068153838,0.094209114,0.107756873,0.274926937,0.122616536,0.083011274,0.144172439,0.137782195,1.0,0.06,0.074654394,0.183385822,0.118731859,0.188518289,0.212800261,0.155618125,1.2,0.01,0.054186866,0.225953965,0.073657725,0.18828699,0.135521387,1.0,0.12,,,
317,LPI 22:4;0,LPI,,,,,,0,,0.00099588,,,,,0.00099588,NA,NA,,,,,0.001099331,0.001099331,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
868,PE O-18:0;0/19:1;0,PE O-,,,,,,0,,,,,0.001185746,0.000639548,0.000912647,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1073,SM 38:1;2,SM,0.043555325,0.050759848,0.035719292,0.030954594,0.02608834,0.03741548,0.09326897,0.087787282,0.191508599,0.112414577,0.101085482,0.131992679,0.119676265,1.7,0.00,0.067216082,0.146993399,0.110482245,0.168776577,0.178421175,0.134377896,1.8,0.00,0.034760355,0.131652641,0.05525123,0.132979325,0.088660888,1.2,0.06,,,
1030,PG 20:5;0_22:4;0,PG,,,,,,0,,,0.000844375,,,,0.000844375,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1022,PG 20:3;0_20:5;0,PG,,,,,,0,,0.000714753,0.000889672,,,,0.000802213,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
756,PE 20:1;0_22:4;0,PE,,,,,,0,,0.001296196,0.000299224,,,,0.00079771,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1299,SM 40:1;2,SM,0.061701815,0.081947853,0.063919006,0.042338808,0.047225654,0.059426627,0.126433174,0.142288528,0.319708876,0.153842895,0.13606651,0.184218626,0.177093102,1.6,0.01,0.085222436,0.204950523,0.162207746,0.201203844,0.268916141,0.184500138,1.6,0.00,0.066557187,0.238995751,0.091825807,0.206681174,0.15101498,1.3,0.05,0.10021953,0.042923833,-1.2
847,PE O-17:1;0/17:1;0,PE O-,,,,,,0,,,0.000797641,,,,0.000797641,NA,NA,,,0.00125714,0.000842264,,0.001049702,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.004348805,0.003932905,-0.1
745,PE 20:0;0_20:1;0,PE,,,,,,0,,0.000603274,0.000360707,,,0.000542592,0.000502191,Appeared,Up,,,,,0.000378181,0.000378181,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1302,SM 42:1;2,SM,0.029351075,0.043352399,0.027777154,0.022585036,0.022200247,0.029053182,0.069291136,0.079814316,0.183831469,0.086646209,0.07703649,0.104329776,0.100158233,1.8,0.01,0.038103079,0.104576305,0.104385229,0.118037845,0.175557096,0.108131911,1.9,0.01,0.037814411,0.172414906,0.047673229,0.102080567,0.089995778,1.6,0.06,0.563840154,0.291921134,-0.9
1303,SM 42:1;3,SM,0.023663276,0.026020663,,0.014948272,,0.02154407,0.023817218,0.01517446,0.02199491,0.024867583,0.025635138,0.029428142,0.023486242,0.1,0.61,0.018467303,0.049492295,0.040934632,0.027865399,0.03749822,0.03485157,0.7,0.13,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1304,SM 42:2;2,SM,0.041995556,0.097910878,0.034223772,0.030858824,0.03311604,0.047621014,0.076435717,0.112988247,0.358303301,0.112282303,0.053871398,0.14456803,0.143074833,1.6,0.09,0.045833966,0.155535257,0.101776331,0.142691222,0.240643424,0.13729604,1.5,0.03,0.07207384,0.332974748,0.054940448,0.208535858,0.167131224,1.8,0.08,0.361772964,0.132064771,-1.5
1135,PS 14:0;0_20:2;0,PS,,,,,,0,0.000575086,0.000534867,,,0.00027265,0.000487044,0.000467412,Appeared,Up,,,,,0.000168694,0.000168694,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
282,LPE 24:0;0,LPE,,,,,,0,,,,,0.00076894,,0.00076894,NA,NA,,0.000656928,,,0.000848481,0.000752705,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.001841344,#DIV/0!
1158,PS 16:1;0_19:1;0,PS,,,,,,0,0.000915466,0.000611913,,,,,0.000763689,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1308,TAG 44:0;0,TAG,0.002969146,,,0.005375518,0.002684204,0.00367629,,0.004160104,,,,,0.004160104,0.2,#DIV/0!,,,,,0.006510077,0.006510077,0.8,#DIV/0!,,,,0.007893666,0.007893666,1.1,#DIV/0!,,0.007221946,#DIV/0!
1062,PI 16:1;0_19:1;0,PI,,,,,,0,,0.001012413,0.000482608,,,,0.000747511,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
293,LPE O-22:2;0,LPE O-,,,,,,0,,,,0.000728456,,,0.000728456,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.002502258,,,0.002502258,#DIV/0!,#DIV/0!,0.002203545,,
296,LPE O-24:2;0,LPE O-,,,,,,0,,,,0.000703378,,,0.000703378,NA,NA,,0.000792487,,,0.001193198,0.000992842,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.008043101,0.003255527,-1.3
609,PE 14:0;0_20:3;0,PE,,,,,,0,,0.000636802,,,,,0.000636802,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1313,TAG 46:0;0,TAG,0.015587895,0.018021339,0.024794941,0.024651902,0.018598697,0.020330955,0.010274116,0.025190894,0.005647162,0.01002818,0.009459011,0.006246966,0.011141055,-0.9,0.03,,0.005415612,,0.009351678,0.009828266,0.008198518,-1.3,0.00,0.017855011,0.005992399,0.016247772,0.018532033,0.014656804,-0.5,0.13,0.009309978,0.015459376,0.7
1314,TAG 46:1;0,TAG,0.00730563,0.009049715,0.00849771,0.014761577,0.009265232,0.009775973,,0.007711086,,0.006200698,,,0.006955892,-0.5,0.26,,,,0.009192914,0.015029181,0.012111047,0.3,0.42,0.006636408,,0.005754605,0.022578345,0.011656453,0.3,0.68,0.020070648,0.0498876,1.3
1315,TAG 46:2;0,TAG,0.007557178,0.009150308,0.010891068,0.015113765,0.008798899,0.010302244,,0.00698548,,0.007004531,,,0.006995006,-0.6,0.19,,,,0.007531211,0.009004937,0.008268074,-0.3,0.40,0.010416081,,0.007337123,0.013479738,0.010410981,0.0,0.96,0.011302173,0.039561838,1.8
742,PE 19:0;0_21:1;0,PE,,,,,,0,,0.000663459,,,0.000580208,,0.000621834,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
969,PG 16:1;0_22:3;0,PG,,,,,,0,,,,,0.000611532,,0.000611532,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1188,PS 17:1;0_20:2;0,PS,,,,,,0,,0.000549646,,,,,0.000549646,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1264,PS 20:1;0_20:1;0,PS,,,,,,0,0.000193946,,0.000189718,,0.000549803,0.000371359,0.000326207,Appeared,Up,,0.000374297,,,0.000984169,0.000679233,#DIV/0!,#DIV/0!,,0.00014754,,,0.00014754,#DIV/0!,#DIV/0!,0.001516413,0.001920688,0.3
1320,TAG 48:0;0,TAG,0.101813172,0.076634984,0.166399973,0.134726101,0.099415883,0.115798023,0.12746672,0.166560209,0.056403824,0.056277451,0.092415396,0.080801343,0.096654157,-0.3,0.45,0.04011025,0.038564474,0.016457769,0.044411,0.025898443,0.033088387,-1.8,0.00,0.14414543,0.059125838,0.146824017,0.07771764,0.106953231,-0.1,0.75,0.060905071,0.033161344,-0.9
1321,TAG 48:1;0,TAG,0.039898581,0.02470324,0.057314418,0.096578079,0.063798764,0.056458617,0.022642348,0.062337698,0.011433265,0.027963711,0.017115426,0.00643567,0.024654686,-1.2,0.05,,0.014524519,0.012160459,0.053917291,0.024892966,0.026373809,-1.1,0.10,0.048176902,,0.035832323,0.061304603,0.048437943,-0.2,0.65,0.1100015,0.143148017,0.4
