Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
"GD2 32:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",308.7898,358,496.8037,453,807.1826,663.5547,570.2768,597.2779,517.8037,592.6432,650.499,566.7759,402.8037,426,446,399,165.4979,156,169,230,416.4048,602,369.7898,491.7915,536.4628,404.7759,584.8037,470.8037,0,0,307.8037,338,328.8037,344.1862,0,0,0,0,379,466,352,358
"GD2 32:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",40.5791,54,46.651,47,88,95,67.8563,101,60.7373,88,68,68,46.522,67.5793,33.651,40.8987,0,27,27,0,54,54,47,52.099,60.6983,51.2496,54,41,0,0,26.8531,26.8563,27,54,0,0,0,0,41,54,47,41
GD2 32:0;2 (LCB 17:0;2-2H2O),26.8426,41,54,34,54,47,27,54,27,47,54,41,0,0,0,27,27,0,0,0,41,34,41,27,27,46.9213,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,27
"GD3 45:4;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",118.3479,203.2311,200.1285,81.1612,40.6754,54.5762,48.681,41.5945,130.0499,5.0891,0,59.7547,335.7661,200.8337,206.1874,294.5062,188.2278,209.5588,196.9387,103.5675,254.6615,320.7462,307.9767,256.2338,184.8388,332.7898,294.0847,371.3687,0,0,126.8361,56.8774,9.7574,51.3288,0,0,0,0,86.1525,170.5411,36.825,61.2311
"GD2 31:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",6.5799,0,1.435,7.5897,0,0,0,0,0,0,5.9171,0,41.7707,0,67.0885,12.3243,27,11.1094,18.1094,47,1.2187,24.6988,20.6119,9.7099,0,3.4155,51.6988,18.7772,0,0,0,0,24.1094,0,0,0,0,0,0,18.6988,0,0
"GD2 33:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",22.4559,26.0612,0,0,0,13.0336,0,0,0,21.0627,0,0,0,37.0648,0,0,0,0,0,0,0,0,2.1392,11.1044,51.4023,70.5699,0,0,0,0,0,0,0,0,47,54,0,0,0,0,0,0
GD3 45:3;4 (LCB 18:0;2-H2O),40.8028,0,0,0,0,0,35.0995,44.6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
GD3 46:0;3 (LCB 18:0;2-2H2O),26.2352,0,0,0,0,0,0,0,33.2352,46.2972,0,0,33.127,35.419,13.6417,0,0,0,0,0,0,0,0,32.8588,73.0433,55.3476,0,0,0,0,0,0,0,0,41,45.494,0,0,0,0,0,0
"GD2 31:4;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",3.2788,16.3327,0,0,0,0,0,0,24.4383,0,0,0,14.7872,6.3065,4.8742,27.1853,0,0,0,0,0,0,14.498,18.2526,10.5043,43.7997,0,0,0,0,25.8674,25.8673,0,0,0.6212,48.6073,0,0,0,0,0,0
GD2 34:1;2 (LCB 18:0;2-H2O),27,0,0,0,0,0,9.8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 34:0;2 (LCB 18:0;2-H2O),3.8037,0,0,0,0,0,12.3914,36.9573,0,0,0,0,0,0,0,0,0,0,0,12.7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD3 48:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",10.1922,41,10.8475,17.1922,0,0,17.0199,17.1922,33.2179,0,37.1022,22.8709,3.1922,0,0,34,0,0,0,0,31.9686,47,47,17.1922,21.5132,0,10.9585,23.1922,0,0,0,0,0,0,0,0,0,0,74.2179,65.184,30.8479,38.184
"GD2 33:4;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",22.9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD2 36:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",26.9444,0,0,0,0,0,0,0,0,34,0,0,31.215,17.4048,34,0,0,0,0,0,0,0,27,0,33.9799,19.2099,0,0,0,0,0,0,0,0,32.3117,17.4979,0,0,0,0,0,0
GD2 36:0;3 (LCB 18:0;2-H2O),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 36:0;3 (LCB 18:0;2-2H2O),41,27,34,41,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,68,68,47
GD1 26:0;2 (LCB 18:0;2-2H2O),20,41,20,47,27,0,0,27,68,7,54,34,0,0,0,0,0,27,7,0,0,27,7.1231,7,0,0,41,27,0,0,0,0,0,0,13.8301,0,54,0,54,60.119,54.119,59.744
GD1 26:0;2 (LCB 18:0;2-H2O),22.6428,10.1922,10.8475,54,0,0,3.1227,21.3429,0,0,0,0,0,27,0,0,0,0,41,26.3845,0,0,27,27,0,0,0,0,0,0,0,0,0,0,41,0,0,34,0,0,27,34
GD2 38:1;2 (LCB 18:0;2-2H2O),4.4438,15.4152,0,0,0,0,0,0,0,25.2658,1.5357,0,0,0,0,0,0,0,0,13,0,0,3.7392,7.9762,0,0,0,0,0,0,0,0,0,0,0,1.6667,8.5357,20,0,0,22.5605,7.002
GD2 38:2;2 (LCB 18:0;2-H2O),5.7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD2 38:1;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD1 26:3;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",142,230,237,176,270,0,196,189,210,142,142,169,0,0,0,0,169,0,0,0,183,222.985,144.5808,142,169,155,169,223,0,0,0,0,260.2499,304,41,0,54,47,135,196,100.653,108
GD1 26:4;4 (LCB 18:0;2-H2O),25.8396,27,0,0,0,0,61.2204,60.9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
GD1 28:2;2 (LCB 17:0;2-2H2O),27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0
"GD2 39:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
GD1 27:1;3 (LCB 18:0;2-H2O),30.8371,22.8865,34,41,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,55.4967,34,0,34,0,0,0,0
"GD2 40:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",29.3818,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,27,34
"GD2 40:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",14,14,9.2751,0,34,0,0,0,41,2.2751,2.2751,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,47,32.1587,41,3.4548,9.2751
GD2 40:0;3 (LCB 18:0;2-2H2O),95,61,68,81,41,27,27,0,115,58.5468,88,68,0,0,0,0,27,0,0,0,27,0,0,0,0,25.8607,0,34,0,0,0,0,0,0,27,41.3447,31.5468,41,108,135,122,169
"GD1 30:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",21.1797,14.1797,0,0,0,0,0,27,0,0,0,3.4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD1 30:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",47.0807,0,3.919,0,0,0,0,0,0,27,27,47,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,25.227,0,27,2.5808,4.4926,5.2732,9.5808,0
GD1 30:1;2 (LCB 18:0;2-H2O),68,54,41,34,0,0,40.0779,25.0421,27,0,0,0,0,0,0,0,0,0,0,52.6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4287,25.6772,41,0,0,0,34,41
GD1 30:0;2 (LCB 18:0;2-2H2O),69.9112,50.7009,67,38.4717,13,24.4906,7,41,0,32.0264,7,20,26.8255,30.1262,33.222,3.4603,7,0,0,0,7,8.9301,54,40.8255,26.6963,0,34,34,0,0,0,29.7198,27,27,45.1435,41.9425,54.5359,21.9301,55.9622,25.4528,60.4018,24.6631
GD1 28:2;4 (LCB 18:0;2-H2O),0,5.1617,51.5024,30.2499,27,0,0,31.2446,0,27,27,27,34,27,27,41,0,0,38.6337,33.2858,27,0,34,34,27,0,0,0,0,0,0,0,0,0,23.418,23.7049,0,61,0,0,0,0
"GD2 44:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",47,0,34,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,41
GD2 45:0;2 (LCB 18:0;2-2H2O),47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD2 44:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",27,27,0,27,0,0,0,0,27,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,68,34,0,0,0,0,0,0,0,0,34,0,0,0,0,41,41,26.9972
GD2 44:0;3 (LCB 18:0;2-H2O),27,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 44:0;3 (LCB 18:0;2-2H2O),48,74,115,80.8124,27,27,0,27,68,95,68,54,0,0,0,0,0,0,0,0,41,0,0,27,0,41,27,0,0,0,0,0,0,54,27,34,47,7,88,135,95,61
"GD2 44:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",1.9694,0,0,8.9694,0,27,0,0,0,26.9972,0,0,0,0,0,0,0,0,0,0,26.9972,0,34,7,0,0,0,0,0,0,0,0,0,0,9.48,54,0,0,27,0,0,0
GD1 34:1;2 (LCB 18:0;2-H2O),21.9694,47,47,0,0,0,73.8743,41,0,0,0,0,0,0,0,34,0,0,34,54,0,0,0,27,0,0,0,0,0,0,0,0,0,0,41,61,41,0,0,0,47,41
GD2 46:3;2 (LCB 18:0;2-2H2O),18.2905,0.9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
GD2 46:0;2 (LCB 18:0;2-H2O),22.7539,3.4206,22.7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD1 34:1;3 (LCB 18:0;2-H2O),19.3573,6.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD1 36:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 26:1;2 (LCB 18:0;2-H2O),0,41.3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 26:0;2 (LCB 18:0;2-H2O),0,48.886,0,18.7245,0,0,37.0917,33.3843,25.7972,0,0,0,21.1664,0,0,0,0,0,13.6938,64.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7879,17.256,45.2772,32.1734,0,0,0,0
"GD3 26:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,14.8387,0,0,1.6269,0,5.1528,0,15.1203,0,4.5191,35.2503,5.4475,6.7954,27.5276,5.94,0,29.5038,20.4787,13.2119,3.4812,20.0841,0,0,17.9627,0,0,26.2045,0,0,0,17.4846,14.9073,0,0,0,0,0,0,0,6.4342,0
"GD3 28:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,36.3396,0,0,12.7417,0,16.3014,0,0,1.2926,0,0,30.7795,55.6223,4.0012,33.854,22.2105,32.4314,22.0552,36.2614,49.9252,17.054,12.8225,0,62.5371,0,89.4089,92.8689,0,0,0,0,0,0,59.9417,71.5285,67.8178,38.2623,0,0,0,0
GD3 28:3;2 (LCB 18:0;2-2H2O),0,19.6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 28:3;2 (LCB 18:0;2-H2O),0,5.1483,0,0,0,0,30.1819,26.7652,0,0,0,0,0,0,0,0,0,0,0,0,19.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4965,35.667,30.2261,58.4978,46.878,33.6304,0,2.4915
"GD3 26:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,3.9712,7.1964,0,0,0,0,0,0,0,0,0,0,20.1573,0,5.4445,0,0,0,0,0,0,29.1619,26.4062,0,8.8965,0,0,0,0,2.4025,12.108,41,0,0,0,0,0,0,0,0,0
"GD3 31:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,53.9847,0,0,0,0,0,0,54.5431,67.9773,0,0,94.9749,75.3113,56.9929,68.0951,0,0,0,0,0,40.9823,22.9196,21.9459,121.0694,163.8121,33.9873,0,0,0,0,0,0,0,61.6507,128.1596,0,20.5817,0,0,0,0
GD3 30:4;4 (LCB 18:0;2-H2O),0,0,0,0,53.1499,0,0,0,14.7553,9.4835,0,0,0,11.3784,23.7395,0,0,0,0,45.8584,0,0,0,7.9779,0,0,0,0,0,0,0,0,0,0,10.9718,32.8034,35.2957,54.9451,0,26.0008,0,0
GD3 32:0;3 (LCB 18:0;2-2H2O),0,47,26.9965,0,53.9184,0,34,27,34.0291,53.9928,0,54,73.9476,0,41.1418,7.2236,27,0,20,34,54,61,36.3277,60.9054,0,67.4039,0,34,0,0,0,0,0,0,0,33.2528,0,0,54,95,0,0
"GD3 32:4;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,11.5648,0,0,0,0,0,25.4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD3 36:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,26.9956,13.9736,0,40.9764,26.9903,27,0,33.9762,32.1776,0,27,40.9668,32.7454,59.2894,0,0,0,0,26.9892,0,0,0,20.4918,48.1361,29.817,0,0,0,0,0,0,0,0,41.732,41.2064,0,0,0,0,0,0
"GD3 36:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,5.6414,0,0,0,19.6455,0,0,34.1148,14.925,0,0,21.5868,0,10.5632,14.6552,0,0,0,0,0,34,31.1085,0,33.9531,73.6235,0,0,0,0,0,0,0,0,19.379,0,0,0,0,0,0,27
GD3 36:0;2 (LCB 18:0;2-H2O),0,26.1541,0,0,0,0,42.695,22.4099,0,0,0,0,33.9924,0,0,0,0,0,10.364,29.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3365,12.7155,15.4676,0,0,0,0
"GD3 37:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,27,0,0,0,0,27,0,0,0,0,0,5.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 36:0;4 (LCB 18:0;2-H2O),0,9.8801,0,0,0,0,0,0,18.9336,0.3839,0,0,0,0,3.6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.233,0,0,0,0,0,0
"GD3 38:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,21.9397,0,0,0,6.4865,0,0,0,15.2566,0,0.9599,28.6909,18.2251,0,0,0,0,0,0,13.9521,0,0,3.0002,0,19.0152,0,0,0,0,0,30,0,0,45.9848,0,0,0,0,0,0,0
GD3 40:4;2 (LCB 18:0;2-2H2O),0,26.9402,26.9081,0,0,0,0,0,7.1585,0,0,0,17.2047,0.2241,33.9756,40.9459,0,0,0,0,0,0,0,0,0,0.3847,0,0,0,0,0,0,0,0,0,13.2279,0,0,0,0,0,0
"GD3 40:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,15.1904,0,15.9359,5.121,14.4742,0,0,2.767,0,0,0,11.4846,0,0,0,0,0,0,0,0,0,13.8004,25.5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 26:1;2 (LCB 18:0;2-H2O),0,27,0,0,0,0,0,11.9958,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 44:0;2 (LCB 18:0;2-H2O),0,4.4151,0,0,0,0,44.5114,50.1559,0,4.4151,0,0,0,0,0,0,0,0,27.6055,18.4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4151,27,0,4.4151,0,27,0,0
"GD2 30:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,34,0,0,0,29.1569,0,0,0,0,0,0,18.2749,30.6621,13.0194,0,0,0,0,0,0,0,13.3801,0,33.162,43.7803,0,0,0,0,0,0,0,0,0,29.6725,0,0,0,0,0,0
"GD2 28:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,47,0,40.6513,17.7318,47,5.597,5.7759,0,0,0,21.2223,47,34,0,30.8037,27,0,0,0,30.8037,11.4064,47,42.0015,0,26.3224,15.7157,11.7898,0,0,0,0,0,0,0,0,0,0,0,33.7231,40.9724,0
"GD2 31:4;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,27,54,34,61,61,0,27,27,34,41,41,54,0,27,27,34,0,34,0,0,47,41,47,61,61,114.9881,101,0,0,0,27,41,0,0,0,0,0,27,27,0,0
"GD2 32:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,3.4979,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 47:3;2 (LCB 18:0;2-2H2O),0,9.3631,2.9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2.3631,0,0,20.0298,25.6349,0,0,0,0,0,0,0,0,0,0
GD3 48:0;2 (LCB 18:0;2-H2O),0,27,0,0,0,0,0,0.0757,0,0,0,0,0,0,0,0,0,0,29.9056,13.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9858,34,22.0229,0,0,0,0,0
GD2 32:0;4 (LCB 18:0;2-2H2O),0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD2 32:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD2 34:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,34,27,41,41,27,0,0,61,49.6472,69.7168,41,15.0649,27,0,41,0,0,0,27,47,61,54,41,47,0,0,68,0,0,7,0,28.5132,3.1922,0,0,0,0,88,95,46.9965,74
GD2 36:0;2 (LCB 18:0;2-H2O),0,27,0,0,0,0,31.2675,19.7303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD1 26:1;2 (LCB 18:0;2-H2O),0,27,41,0,0,0,54,36.6789,0,0,27,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,27,0,0,0
"GD1 28:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,34.7917,28.7917,34,25.6266,0,41,34,21.7917,0,0,27,0,0,0,0,27,0,0,0,27,34,0,0,2.746,14.5646,0,14.3395,0,0,0,0,34,41,0,0,0,0,0,0,0,0
GD1 34:0;2 (LCB 18:0;2-2H2O),0,5.7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9973,0
GD1 34:0;2 (LCB 18:0;2-H2O),0,31.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,7.2017
GD2 46:0;2 (LCB 18:0;2-2H2O),0,27.5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 44:0;4 (LCB 18:0;2-H2O),0,6.8182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 26:1;3 (LCB 18:0;2-2H2O),0,0,8.2489,0,0,0,0,0,0,1.5267,0,0,3.1484,0,0,0,0,0,0,0,0,0,6.8303,0,0.1323,0,0,0,0,0,0,0,0,0,0,14.2924,0,0,0,0,0,0
GD3 28:3;3 (LCB 18:0;2-H2O),0,0,17.4745,0,0,0,0,7.0505,0,0,0,0,0,0,0,0,0,0,8.1847,34.8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 29:0;2 (LCB 18:0;2-2H2O),0,0,21.8469,29.4916,0,0,0,0,0,0,0,0,11.6692,16.5731,0,0,0,0,0,0,0,0,0,0,2.7331,0,0,0,0,0,30.7629,38.9678,0,0,21.6107,29.425,0,0,0,0,0,0
"GD3 30:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,1.0233,0,0,0,13.8812,11.751,0,0,0,0,0.2875,7.8522,0,4.4816,0,0,0,0,0,13.0277,6.2517,7.2746,0,12.3688,0,0,0,0,0,7.5239,0,0,0,9.8019,0,0,0,0,0,0
GD3 32:3;2 (LCB 18:0;2-H2O),0,0,15.3459,17.1228,0,16.6871,0,32.1375,0,31.0858,0,0,0,0,0,0,0,0,33.0249,40.4748,0,0,24.7999,0,0,0,0,0,0,0,0,0,0,0,16.1069,18.3232,27.289,14.374,0,0,0,9.8779
GD3 34:1;2 (LCB 18:0;2-2H2O),0,0,15.099,24.3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7194,0,0,19.8394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD3 36:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD3 36:1;2 (LCB 17:0;2-2H2O),0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GD3 34:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,25.2504,0,21.8695,0,0,0,24.2292,5.1373,0,0,9.1697,14.234,29.3348,11.6041,0,0,0,23.6208,27,0,8.2688,63.3473,14.5186,61.3183,0,0,0,0,0,27,0,0,14.5052,25.6687,0,0,0,0,0,0
"GD3 35:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,41,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
GD2 29:1;2 (LCB 18:0;2-2H2O),0,0,23.8296,0,0,0,0,0,24.176,0,0,0,0,0,0,10.0205,0,0,0,0,0,0,0,0,0,11.8591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD2 28:1;3 (LCB 18:0;2-2H2O),0,0,2.3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7517,26.0039,26.455
"GD3 43:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
"GD2 29:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,50.0414,0,32.9773,41,36.0058,34,56.0069,61,0,0,41,27,0,0,0,0,27,25.4283,0,0,47,3.8037,36.0084,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0
"GD2 31:1;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,26.9959,4.4048,0,27.6288,30.4979,17.4979,17.4979,0,5.3117,0,0,54,44.4979,3.4979,0,0,0,0,41,0.089,0,0,41.6288,41.9028,11.2889,0.0849,0,0,0,10.4979,0,0,0,0,0,0,10.4979,0,0,0
GD2 30:1;4 (LCB 18:0;2-H2O),0,0,41,0,0,0,21.8726,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
