Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
PC O-34:5 (PC),17857.4189,18372.828,18875.5619,17705.004,42447.0029,41836.5258,32997.4426,33949.3208,25388.9379,25658.0319,28385.6162,28675.6036,20698.1943,19633.9726,17680.3875,18496.5168,25800.8489,25569.0606,18680.024,19003.403,21083.9578,20166.1551,17228.4589,18752.1152,15996.911,16436.5673,25586.624,24316.76,0,0,30975.0847,30935.4686,30981.5644,32302.3707,25336.7644,26176.6046,24759.7298,25261.7244,18476.7104,20690.6014,17093.4778,16332.2093
PC O-34:4 (PC),213.104,0,354.3319,365.8331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-34:3 (LPC),23.2412,23.7788,18.8184,18.113,0,28.3451,0,13.4877,15.5007,16.4804,0,21.9402,0,0,0,0,0,15.8713,14.9082,24.0073,18.7107,0,17.1758,0,18.8575,15.08,34.7106,0,0,0,0,0,0,0,17.0024,0,0,13.2387,31.7126,27.7741,21.6885,50.9588
PC O-34:3 (PC),3753.6992,3975.7688,4276.7897,4103.1071,2521.8996,2694.7488,2417.0048,2358.5913,2321.1578,2283.029,2721.8813,2629.3314,2431.2751,2431.683,2670.1186,2638.7608,2436.5708,2379.294,2295.3249,2511.0868,2874.0202,2885.8299,2823.1702,2990.0998,3378.7916,3318.7766,4457.6007,4473.2068,0,0,1259.3816,1251.5653,1604.3516,1692.2275,2205.5241,2333.641,2161.1996,2252.872,3891.7274,4328.0764,3788.4617,3463.303
PC 34:9 (PC),287.3405,323.6534,439.5819,341.9072,578.1,231.7231,625.4224,553.8571,576.2373,804.2145,661.4544,618.1501,706.5277,931.6893,1048.6742,1163.5647,865.8276,758.1816,1257.3653,1119.2501,909.627,1135.9283,1020.5848,1117.4858,317.2625,413.4703,291.3993,558.111,0,0,468.0537,304.226,486.9528,483.5221,558.2472,496.4661,514.1179,627.1616,803.0714,577.4932,689.1195,935.3537
PC O-34:2 (PC 104),73.9771,105.8836,98.9576,96.9024,60.9102,60.9128,49.924,49.9262,41.9221,41.9395,44.8646,51.9065,36.9766,50.8469,60.9377,39.852,36.919,26.8976,32.9619,28.9624,66.9401,65.9251,51.916,53.9399,44.945,41.9018,69.9097,51.9057,0,0,28.8239,28.813,42.4401,50.9406,43.9214,48.9451,22.8876,37.9526,77.9778,74.8218,41.9807,80.9743
PC O-34:2 (LPC),293.2392,304.7726,362.4118,337.3194,159.7872,164.2634,160.8202,170.9391,174.8082,177.2137,183.6608,167.97,132.0944,128.8961,198.1346,163.9002,141.7444,105.3282,102.0902,136.5093,199.5233,244.4005,198.8678,222.837,185.0022,198.845,202.6231,230.1448,0,0,87.853,110.7976,127.8693,144.8293,136.944,152.8583,161.5906,112.9385,317.2485,306.9427,211.0849,206.1897
PC O-34:2 (PC),44804.3314,43505.7638,52966.0101,51096.9048,24223.2779,26731.112,22264.3618,22110.9196,23118.1184,23584.4548,26322.7388,25759.041,21655.1349,19968.3699,25024.4689,23633.847,17126.4224,15330.921,17085.8593,18337.2732,27738.5015,26942.6757,26585.7163,27688.4249,24337.3908,26513.1521,32901.0464,31175.5623,0,0,13686.3391,14101.3202,18254.3407,19455.017,18880.5034,20197.7179,18295.0749,18190.0427,41219.9772,42841.1042,37088.3631,38228.2998
PC O-34:1 (PC 104),251.2546,210.3249,246.613,239.9939,150.6822,135.682,123.2961,91.2946,127.2106,113.0467,130.3046,138.1158,149.9996,97.7452,187.677,143.2867,103.0331,88.9953,90.3882,93.7679,133.5621,147.7747,130.3528,173.9776,98.2585,113.068,117.4042,142.3545,0,0,68.8238,97.8305,117.7136,135.6678,101.8675,125.8785,82.3813,81.4189,181.5112,182.0949,172.0732,136.8217
PC O-34:1 (LPC),896.5618,784.4688,987.4708,809.8594,521.7684,547.4781,426.1968,456.8514,509.2168,428.6123,581.0841,510.0579,553.1755,497.9867,642.203,583.7758,460.597,353.3893,348.6228,363.1202,674.5186,632.1933,626.7053,731.0685,445.2398,437.7837,642.3602,531.8035,0,0,412.2571,392.1455,453.0863,587.0472,395.8084,455.6084,436.2372,383.2496,700.4257,767.3624,787.3431,640.0983
PC O-34:1 (PC),109818.2533,113774.6502,112075.5329,113316.0996,86329.4214,84115.2224,77344.076,74853.5437,78296.7482,76608.9222,81246.1921,84884.9608,78600.4729,79870.5589,94733.8063,85704.2968,64074.0554,60676.9039,64711.6147,66720.7195,96142.7427,97359.6876,97875.3522,102369.4704,69759.7449,75587.5363,90415.3593,88723.1492,0,0,64344.8709,66601.3167,78399.9089,86315.2623,71438.1724,73526.9922,65031.1153,69849.5178,99657.8496,105903.8664,95751.4758,100451.3694
PC O-34:0 (PC 104),16.8109,4.1983,0,4.7469,6.587,0,0,25.0217,3.0776,0,10.9777,0,0,19.786,13.7129,0,6.3656,9.3784,9.8749,6.4083,7.7269,6.8816,10.4256,24.306,19.9288,2.3,0.3638,8.1957,0,0,0,0,0,0,11.2996,7.6354,8.7692,0,0,7.6554,0,0
PC O-34:0 (LPC),17.4474,22.4599,33.7231,19.7072,18.3762,3.8206,20.5781,21.031,10.4984,38.0487,37.6996,39.5082,0.7358,17.919,0,31.3239,17.558,21.9855,22.1074,21.0504,42.8389,47.1533,29.4123,22.5729,20.0208,0,0,26.2121,0,0,0,13.0218,40.9925,8.879,31.1836,16.381,12.7781,19.5906,27.4461,0,0,0
PC O-34:0 (PC),7166.4732,4599.5736,7152.6385,7236.3505,1681.7363,2024.9788,1214.4763,1614.8958,3453.6114,3619.503,4523.3993,3532.457,1594.4125,855.479,1333.0685,2995.8288,1161.4627,1828.538,2239.9285,1993.3031,4955.8153,4823.7411,4062.1302,5216.3431,347.7842,0,713.2081,0,0,0,305.5769,4.5352,470.767,423.7262,2621.8789,3245.4382,3199.5435,2634.1541,1381.3441,791.8308,0,0
PC 34:6 (LPC),2.2503,15.9453,0,12.0832,0,0,0,0,4.5683,0,0,0,0,18.5968,0,0,0,0,0,0,7.4304,9.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:6 (PC),301.5063,666.7635,552.5125,641.2035,464.8316,544.0313,323.1531,393.1259,610.528,368.0111,630.0453,652.6649,611.7908,564.057,678.1249,788.1351,445.4753,448.1956,602.745,533.3644,813.1683,992.3245,659.8576,806.7067,622.0637,464.0101,417.2499,566.064,0,0,450.6899,320.0123,420.722,387.7429,414.6915,432.1241,565.2723,290.9028,761.8011,739.8615,538.9607,551.5136
PC 34:5 (PC 104),26.0475,0,0,0,38.5772,39.8711,22.8829,23.8507,24.7485,22.8926,31.5644,21.8688,0,0,0,21.8639,0,24.5172,0,0,24.2613,0,24.4335,0,0,0,22.8731,0,0,0,0,0,29.8468,22.8712,0,0,0,22.8442,0,24.502,23.8347,0
PC 34:5 (LPC),81.3589,37.6119,69.841,69.0488,143.1576,134.5999,95.4166,90.99,80.7932,83.7991,106.0451,81.0381,98.4858,54.022,57.5037,12.511,82.9229,86.2151,73.4978,57.2161,50.1062,57.5828,57.3227,48.6504,60.8419,41.6159,78.043,65.3295,0,0,85.108,101.4955,101.3871,85.8565,95.5749,85.7465,70.1275,61.8029,43.3334,56.3268,58.3288,35.8047
PC 34:5 (PC),7735.41,7664.6762,8304.3991,8207.9964,19171.5768,18142.0545,14938.0186,14339.6117,11912.6672,11992.0472,13711.3296,12951.4775,8679.5095,8384.832,8089.8355,7652.7593,12500.2443,10654.8524,8528.8693,8750.686,9486.7207,8581.6417,7605.2234,7934.6105,6552.5735,6910.7813,10202.0929,10373.2089,0,0,13990.7183,13509.066,12914.8166,13791.9036,10406.6222,10822.0247,10409.3808,11021.3304,8776.0359,9246.0112,7244.7402,7731.624
PC 34:4 (LPC),8.8886,8.0296,0,8.5612,0,0,0,0,0,0,0,0,0,0,0,13.4912,0,0,0,0,0,17.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC 34:3 (LPC),150.0324,108.0425,75.5751,139.3392,62.465,92.774,71.9191,66.9724,98.1744,76.2886,100.9255,72.8223,92.8215,51.6995,98.9751,119.7009,65.3869,41.7731,115.0398,85.7459,113.8076,105.8967,73.8122,102.7652,62.127,65.6647,93.7346,136.7443,0,0,92.4468,28.5452,55.3962,83.8805,38.698,54.0759,46.2409,52.3519,154.0302,121.1097,143.3777,97.1155
PC 34:3 (PC),16052.9994,15899.5191,18798.9843,18286.1248,10039.5302,9108.2087,8119.3898,7731.427,12362.7241,10669.9074,12574.4944,12633.1429,10114.4862,9768.8404,11514.5532,12228.1509,9998.948,8911.7344,9829.6076,10523.7921,12177.7575,12352.8059,10888.9954,12568.2738,10442.7806,10564.7048,14931.5468,13998.2192,0,0,7373.081,6502.7493,9017.3387,10394.3364,7770.7498,7668.3361,6637.2458,7526.8611,16677.9229,18753.1128,15303.7901,15181.7414
PC 34:2 (PC 104),401.0562,341.3832,412.1866,402.928,261.7526,316.2989,258.6563,257.4614,361.4257,255.3247,337.9625,358.5743,306.4403,309.8035,318.949,319.8955,306.437,298.9929,270.7725,301.1816,366.7579,340.7808,411.1191,332.5924,271.0844,233.5199,347.0398,384.2801,0,0,190.4506,142.9848,223.4933,198.9914,209.4292,207.6037,158.5796,177.8407,510.0167,557.7686,355.5566,455.6026
PC 34:2 (LPC),1694.3005,1695.417,1767.8547,1699.9876,1434.8112,1300.5459,1112.0894,1211.3684,1634.7627,1508.0987,1638.2834,1589.2479,1287.1012,1449.7561,1573.3056,1792.2329,1324.5751,1184.0672,1478.1646,1592.1992,1814.1038,1701.6387,1740.0587,1664.8062,1152.931,1175.6137,1615.4152,1453.5752,0,0,740.9847,766.6706,1042.2109,1195.0181,914.9224,965.3285,929.1901,926.2341,2359.7275,2428.5364,2046.1704,2088.1967
PC 34:2 (PC),116290.5786,124611.2537,135608.0961,121719.5924,105328.5038,112793.8139,100130.0986,108474.0186,121223.4575,115999.4033,123762.3298,105094.1966,125405.0311,120944.0299,111983.9848,127914.7471,119066.0566,117653.8573,114909.6236,118750.0636,117295.5322,119599.1136,117570.9085,121592.0893,121832.4602,120818.6737,124407.7652,112481.2468,0,0,106922.8417,103229.4681,110887.2966,121699.879,110947.2165,105671.9273,111222.3715,111136.5084,115282.9172,118513.6648,121415.458,115788.6927
PC 34:1 (PC 104),1134.7628,1189.2994,1164.1924,1246.2836,788.1294,861.1828,751.3635,764.8382,823.926,762.8861,854.0177,791.0263,827.9867,883.627,1071.5991,985.3871,879.2861,828.6551,823.9804,1025.5884,1222.6242,1131.6009,1088.1972,1199.3008,797.7883,927.9511,1029.133,1064.6795,0,0,435.3032,524.9639,544.9422,669.7912,769.6486,788.0031,751.0702,775.7382,974.6873,1013.4472,1048.3502,906.7218
PC 34:1 (LPC),5284.7011,5269.5475,5568.329,5552.0595,3674.4518,3364.5685,3114.4747,3278.8887,3585.3284,3355.6367,3633.8868,3615.6074,4488.9711,4146.2401,4736.0613,4945.1664,4111.1044,4277.7785,4272.073,4475.1297,5232.8491,5415.6739,4980.6233,5079.7609,4107.9924,4062.0504,4680.998,4522.2862,0,0,2395.3565,2116.5111,2725.3057,2951.2205,4062.3673,4120.51,3589.782,3691.6216,4705.4279,4913.2149,4342.882,4312.2729
PC 34:1 (PC),83766.3685,85561.393,81557.5325,82140.8215,94850.3566,102064.407,92072.8954,95801.1981,88402.6719,98158.3592,100967.714,101401.8593,102821.7061,95017.2832,92555.9269,90731.2401,101931.2441,93384.5284,95910.0948,98785.3787,94747.8967,100477.0279,99227.5456,84007.2597,114180.1224,109528.829,96253.4676,74166.158,35,42,117976.2607,107761.8684,101690.1099,111872.8479,111103.05,106654.5636,111097.5112,113597.4109,89029.4948,86088.4903,97494.8346,79648.8201
PC 34:0 (PC),35749.205,46010.5064,63296.791,56792.4348,20116.8663,14713.253,0,9492.838,6339.6673,14584.5465,28810.1672,10046.4159,32713.4594,23661.5713,42936.5892,35171.4406,18263.8857,15585.3769,23850.5934,39953.8281,40965.6919,33893.3642,40432.0538,35962.1326,15474.3272,20952.6749,45970.1537,44061.3814,0,0,0,0,0,2131.1826,20396.4984,21851.9003,16801.1239,12090.8777,29809.6003,31940.8898,33990.4585,19169.3611
PC O-36:5 (PC 104),35.8346,30.7786,33.8044,47.7201,24.1906,0,36.2284,35.3663,24.1539,29.2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4598,0,21.3121,0,0,0,0,0,0,0,0
PC O-36:5 (LPC),90.9812,82.3175,76.4546,108.8252,102.5104,99.8047,60.2669,89.2541,63.2346,60.6522,61.2459,78.5663,24.7369,0,18.5022,30.3036,21.0957,0,27.9429,0,45.0304,16.8568,22.6017,51.9046,29.0987,38.1423,53.4223,52.7052,0,0,32.6172,47.99,54.4118,43.26,23.8833,43.0868,46.5908,36.872,0,37.334,22.8756,19.7135
PC O-36:5 (PC),12538.5055,11789.7271,15353.4941,15293.8124,12216.4822,11762.0066,10472.0283,10994.2906,7516.1694,7340.7252,8809.7595,8602.678,2542.8147,2607.836,2671.3154,2712.1043,2943.4957,2902.8154,2870.5814,2620.6857,4054.3418,4017.7719,3612.7083,3852.4615,4549.2277,4209.5407,6440.5581,6236.8524,0,0,4917.8368,4789.2377,6389.3527,6791.8232,6305.5458,6213.7078,6141.949,6212.0772,3991.7932,3944.6552,3443.5875,3488.9179
PC O-36:4 (PC 104),93.9345,85.9903,94.1215,80.1658,63.0592,71,35.8006,40.1238,31.0819,20.9551,17.8599,34,29,28,38,29,25,27,25,22,29,35,25,22,27,35,47,30,0,0,47,30.7459,62,69.837,54,43.9992,54,52,42,25,25,38
PC O-36:4 (LPC),228.7692,312.8171,240.8755,273.7097,204.9529,193.4556,152.6358,189.3873,86.7513,87.9154,127.2438,84.4019,52.282,12.4061,36.3659,38.9699,48.7601,22.198,28.3026,42,59.2077,95.9705,67.2357,91.066,53.1311,86.9129,101.4194,113.3446,0,0,182.2468,136.4468,181.5359,190.3664,178.3222,166.3641,194.9488,141.4119,91,77.3553,89.455,94.0574
PC O-36:4 (PC),43494.3501,43927.5778,51487.9439,51886.7305,25713.6662,25498.4573,22808.616,22476.8995,12522.276,12685.6934,14454.1028,13981.5492,7442.6018,7405.3917,8425.6083,7904.6245,6135.2722,5297.3053,5499.0018,5812.6423,11219.7372,10807.6811,10293.0609,11251.5766,10552.3323,10998.5735,13123.3527,13861.7508,0,0,21587.2152,21086.7466,28259.6333,27898.7772,24913.8957,26421.679,24757.4007,23992.1524,11110.712,11312.8586,9996.6602,10613.61
PC 36:10 (LPC),25.8632,0,40.8036,0,0,0,1.7376,0,27.7479,4.0671,0.5295,12.6113,0,11.7526,6.7442,14.183,7.5388,12.7946,15.9379,20.0107,0.4055,0,14.7429,10.6734,21.5708,0,20.6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8732
PC O-36:3 (PC 104),12.7793,8.4782,24.7217,54.4039,11.2627,27.8417,13.9311,0,0,0,9.1377,0,4.0888,21.5096,0,5.0888,0,0,0,0,0,0,0,38.4122,0,0,0,18.4712,0,0,0,0,25.6364,0,0,0,0,0,9.0597,22.5593,0,1.5302
PC O-36:3 (LPC),115.8984,73.2944,83.512,113.2244,55.2195,49.3742,55.3117,47.7512,47.6145,51.4446,69.5683,40.1356,58.2872,67.7356,70.4039,37.9368,34.661,46.2496,29.6496,49.0635,38.9354,67.4877,63.6488,43.2473,16.277,37.591,46.0745,55.4541,0,0,33.8127,29.7103,49.6031,66.1965,52.963,55.3494,58.4153,44.0212,87.0916,98.1208,62.8635,104.3572
PC O-36:3 (PC),12478.5605,11922.8126,13566.6635,14650.7478,6056.7577,6042.894,5427.7713,5817.5683,6422.4788,6404.7502,6750.9616,6766.137,6939.9536,6409.7299,7659.0391,7567.0393,5665.5299,5354.0707,6604.2014,6235.9429,8513.0748,8454.701,8518.7371,9082.9495,7795.6067,7890.0006,9748.244,9676.7165,0,0,4359.0437,4599.703,5567.5791,5992.6441,5788.4683,5923.7436,5283.5745,5458.3965,11517.1696,12511.5245,11052.7468,10730.496
PC 36:9 (LPC),21.3808,53.8547,30.4668,18.1717,20.1505,29.1611,26.7668,20.2439,9.2255,9.1934,22.5171,18.7561,7.3813,5.0277,13.4244,36.4883,35.4499,5.4525,28.7454,14.7044,27.6184,25.0934,16.702,41.9981,20.7088,24.6642,40.9084,57.7317,0,0,21.92,8.152,12.4967,0,36.5436,26.4329,0,34.4908,12.523,9.3087,29.1926,0
PC 36:9 (PC),4649.8682,4455.4227,5385.2048,4111.0714,2433.7424,2374.4398,2744.5813,2327.7958,2969.8838,2669.321,2956.4507,2870.6337,3219.577,3329.4793,4276.3301,3799.3055,3527.481,3100.6131,4087.585,4340.0913,4400.4515,4325.3063,4138.0227,4560.8357,2766.9971,2640.976,4482.3366,3895.0385,0,0,1493.4122,1544.6438,2175.9744,2159.7943,3384.3794,3015.1465,3209.5787,3373.5804,3059.1529,3298.4317,3098.1897,3159.9992
PC O-36:2 (PC 104),90.8367,74.8901,93.4913,121.5169,35.5606,29.6342,31.6444,44.1401,55.5854,59.032,39.7084,60.482,72.1798,41.5264,57.3034,38.5622,26.8838,53.7945,50.8838,35.1395,54.0715,46.1602,67.2869,42.2933,42.7945,55.4373,42.9015,49.2522,0,0,28.01,38.6629,23.398,29.9738,42.589,45.0355,21.4167,22.1033,68.0947,73.9505,60.8838,63.6743
PC O-36:2 (LPC),318.0457,353.0931,352.0298,450.2994,203.7415,155.4824,160.9799,198.2201,240.4616,214.7101,256.0551,224.7803,198.9218,177.3065,259.7536,207.6756,209.1645,191.0739,164.984,165.5016,189.2943,206.121,219.5122,274.1292,185.015,181.2111,229.7456,186.5379,0,0,124.9258,101.3609,141.6216,147.9486,142.41,164.1412,147.3934,166.6331,335.0177,312.9258,234.5754,244.0543
PC O-36:2 (PC),56423.8992,55873.6441,67230.0095,67431.7495,26480.5543,26016.7771,22715.8883,23639.8474,31523.1058,29935.8382,32997.1924,32313.9411,27200.9903,26490.3569,31651.4931,31616.6808,26634.887,23623.3612,27732.2499,26444.8449,39083.2226,35903.1658,36012.2553,37917.0166,24066.6799,25632.137,36204.4455,32831.7123,0,0,17112.0045,18019.5358,23983.0288,25233.9341,22900.5256,22341.0295,20811.0177,21517.1742,47141.9329,50470.2519,40757.9636,41124.0656
PC 36:8 (PC 104),0,0,8.5928,0,0,7.5944,1.3788,2.1914,0,0,0,0,1.3795,0,0,0,0,0,0,0,14.9457,20.2234,0,0,5.3595,14.4889,2.1383,14.6644,0,0,8.0716,0,4.9556,19.3657,0,0,0,12.8163,0,0,0,0
PC O-36:1 (PC 104),53.2106,82.592,43.8413,91.3351,24.4002,17.0782,0,13.7599,52.8811,26.205,23.9401,54.9014,39.5397,20.6912,28.5657,19.9235,28.3681,0,38.8254,28.7602,36.1857,14.5951,3.024,33.8267,44.1261,11.9575,47.0721,14.2634,0,0,0,0,0,0,48.4473,0.136,18.074,30.5966,34.276,46.2184,53.8313,35.6468
PC O-36:1 (LPC),253.9581,207.1579,249.2477,172.6705,102.4899,114.2675,93.4459,69.6051,175.9237,175.8797,135.2204,146.6086,189.9551,149.1406,122.8923,180.1685,175.9554,124.6259,186.8757,127.6955,240.3333,229.7448,210.0125,186.0982,100.9317,149.7779,181.6583,140.215,0,0,55.7486,79.3426,63.8193,57.01,117.6222,184.3193,114.173,126.1146,164.3181,203.6296,136.278,167.5222
PC O-36:1 (PC),40510.025,36217.501,45851.1962,45552.1671,14924.8066,14711.0825,12756.378,13020.298,23250.6525,23434.663,24628.0736,24224.0943,20094.1522,20241.8262,20933.5674,23131.6691,20898.4973,18987.2958,21109.7388,23353.7608,30348.8352,30776.4423,28206.3007,27563.6052,17448.4361,16936.6672,23536.2845,22641.3973,0,0,9379.9357,9501.9868,10934.1545,12154.7504,19794.8922,20166.377,18850.6834,19104.0466,22617.0921,24801.14,20933.8716,20105.6451
PC O-36:0 (LPC),2.7513,21.0607,0,0,0,8.3285,12.8019,2.1356,4.3619,11.5573,0,14.8779,0,4.9801,3.5183,0,23.5581,14.6024,0,4.2564,0,15.2299,0,1.1248,13.8172,0,0,18.579,0,0,0,0,23.6626,0,4.261,0.2447,0,0,17.9003,0,0.9565,11.766
PC 36:6 (PC),1159.9959,1118.561,1284.9486,1489.1709,850.8521,1045.378,0,0,799.9548,1001.8629,1135.2251,960.8823,0,0,0,0,0,0,0,0,1032.899,866.5564,0,845.0461,0,0,0,1094.9489,0,0,0,0,916.8184,995.9228,0,0,0,0,907.4575,667.8136,0,0
PC 36:5 (LPC),83.6224,67.8278,58.9968,60.6849,90.8365,93.5275,50.3604,87.7419,58.0294,69.9226,66.7163,58.2148,31.8049,36.6353,0,25.1842,37.2737,29.2519,24.8065,31.6469,61.7524,56.1173,38.7392,43.6557,22.5914,28.8462,60.7934,72.2888,0,0,71.9231,43.9182,83.2028,56.2675,39.6741,39.8002,44.7848,14.8705,41.9871,48.7909,63.8193,44.5045
PC 36:5 (PC),8531.675,8187.3513,9646.6211,9425.3248,9378.5352,8832.6756,7619.9861,7387.9626,8141.5835,7830.8742,8684.2223,8714.3763,3824.6647,3698.8521,4114.1581,3760.3033,3980.6129,3375.6925,3729.5071,4122.8946,4418.2613,4550.5507,4030.3551,4044.0799,4031.4266,4243.303,6107.8372,6184.9593,0,0,6664.9496,6865.4059,8781.3004,8726.0369,4482.0652,4532.988,4369.0073,4379.3104,4382.1616,4299.6382,3647.7477,3741.3009
PC O-38:11 (PC 104),22.9928,0,12.3349,0,0,0,0,0,0,0,0,11.3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC O-38:11 (PC),1562.146,1154.8241,1402.8412,1855.4735,2605.2187,2682.7635,2360.907,2197.2419,1856.829,1604.5141,1965.4241,1979.707,913.001,1067.2021,946.9679,1146.1523,1154.5308,1119.3483,783.1058,1028.9179,998.6878,1114.8407,964.6711,1060.6785,908.0474,979.0801,1498.6597,1247.7884,0,0,1812.9827,1943.0014,2028.8154,2074.1724,1551.0141,1531.646,1451.5593,1410.5177,421.8686,811.9625,759.2798,754.9199
PC 36:4 (PC 104),62.5387,93,41.105,69,99,118,102.9976,89,58.4263,83.9989,81,88.7408,37,33.9982,49.9996,37.9991,45,33,32,49,43,34.9964,33.9977,32,54,36.9987,66,60.9983,0,0,76.9985,69,104,107.98,64,56.9962,56.9989,59,21.9988,23,25,23
PC 36:4 (LPC),314.8961,325.2563,337.4038,356.2361,527.2911,524.4251,413.3386,414.3315,282.9614,309.4717,349.9905,309.4176,159.2118,123.9409,119.9922,149.7498,169.3645,131.9905,117.9597,178.9524,153.1098,185.1792,133.9004,174.5248,122.4933,137.5104,234.2942,223.8674,0,0,312.1512,308.6862,443.6243,399.2391,211.5685,261.8245,239.359,182.9668,109.8184,145.6055,103.7109,66.9357
PC 36:4 (PC),41619.7691,39996.486,47963.8467,51833.9129,71494.1563,73706.2061,64830.3112,64667.5505,44376.9952,43999.1817,52972.4517,51696.2206,19353.3816,19246.2999,19607.6912,21453.7153,20387.5818,19337.9468,17829.1749,19970.4781,23052.1144,22785.886,20488.1771,21647.7373,18982.0763,20103.8282,30403.8429,32829.8592,0,0,46485.6367,46221.8781,55387.8563,63969.3095,32418.4145,33582.9271,31825.1478,32543.6017,14454.2553,14572.2955,12750.9585,13033.6123
PC O-38:10 (LPC),16.5254,0,11.7382,0,0,0,27.1375,0,0,0.3874,9.3268,12.4594,21.6372,14.2976,39.9431,12.713,12.0121,0,65.7041,0,30.5463,16.3399,5.0346,0,9.5238,24.0726,17.3646,7.1625,0,0,0,0,0,0,35.5192,0,11.1576,64.6646,12.6201,0,22.4092,43.8362
PC O-38:10 (PC),1514.2163,662.5873,1651.7721,0,0,0,0,0,0,0,0,0,1786.4972,1075.5522,1738.0398,1844.0999,1679.7703,879.4585,2396.3764,1844.9828,2506.8654,2401.6029,2295.0252,3352.2494,1947.7208,2170.2516,1497.8777,1058.1137,0,0,0,0,0,0,0,0,0,0,4073.7562,4979.2017,4822.8272,3949.6523
PC 36:3 (PC 104),122.013,132.8041,137.7314,133.6052,73.5656,100.4903,72.7405,84.6297,127.0664,90.662,117.7305,81.9468,106.7289,91.1919,58.6797,82.4329,107.6442,68.5189,65.8736,90.2561,85.379,116.8965,103.5945,68.8736,72.854,67.7297,95.3771,127.4095,0,0,53.1069,81.7579,66.5336,80.7121,53.7899,79.2355,79.235,68.8219,105.6009,132.5342,112.2763,89.5342
PC 36:3 (LPC),541.5532,577.5534,589.8832,596.7707,346.306,425.1647,380.3791,317.8296,395.9258,434.6637,482.0035,535.8783,318.4227,370.0386,364.615,398.1696,447.3219,367.8573,320.6533,408.6865,541.2039,444.8443,413.5779,473.6596,397.0993,258.4301,523.7206,435.9409,0,0,248.3734,312.9741,312.9688,364.3051,358.7018,374.2614,334.8538,290.4511,633.7536,613.6093,437.7261,460.1462
PC 36:3 (PC),88540.4673,86439.9587,96518.2177,92203.6501,62956.9189,64600.8165,50232.1292,48768.5817,71098.9816,70266.3061,74751.2969,78274.508,53943.0853,51081.947,56912.7829,60542.9319,61321.7053,55743.2921,54185.4967,58714.3469,71366.946,73410.3311,68979.8353,75658.9763,54986.5806,57131.3378,81419.9966,74064.1505,0,0,43433.727,46431.5447,53732.4836,59332.8392,52930.1704,58212.2503,51376.1758,50270.5225,87067.7688,89930.2942,79204.0143,78613.1135
PC 36:2 (PC 104),758.8828,626.6055,788.8708,799.543,353.9111,370.8034,360.9531,350.7601,401.2168,473.5055,518.496,572.0179,423.4575,408.0305,461.6517,491.2443,429.9173,402.617,495.9021,483.7694,601.7264,576.0148,558.3074,588.7371,363.7891,388.3694,509.7573,449.1977,0,0,175.9763,237.5544,245.7187,267.4482,277.5399,319.9468,310.0599,270.3071,863.6379,873.565,780.6526,688.6281
PC 36:2 (LPC),3408.5245,3121.349,3821.4015,3445.797,1710.4571,1691.645,1455.9006,1477.0612,2324.0212,2279.7771,2493.0104,2558.906,2010.9698,1991.7728,2162.9562,2299.7157,2063.1148,1908.1796,2070.9492,2054.1818,2840.0719,2690.9303,2479.3913,2754.2207,1996.812,1902.4444,2197.8351,2050.0074,0,0,1011.9093,1216.6127,1305.2851,1289.9277,1656.0371,1711.9793,1392.6172,1486.8919,4032.6833,4089.0608,3536.3369,3423.3777
